0,1,2,3,4,5,6,7,8,9,10,11
3.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.9217727805365044,3.0
3.0,5.0,2.0,3.0,1.0,3.0,1.0,2.0,2.0,2.0,0.9418968372558121,2.0
3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,0.899088639938737,4.0
3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9934139417447265,1.0
2.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.926772421514713,2.0
3.0,3.0,2.0,3.0,1.0,3.0,1.0,2.0,2.0,1.0,0.9662810012241615,1.0
1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.9024582873730167,1.0
2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,0.9629591195598276,1.0
3.0,2.0,2.0,3.0,1.0,3.0,1.0,2.0,2.0,1.0,0.9463433821968495,1.0
3.0,4.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,3.0,0.9217727805365044,3.0
3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,0.9219821116505569,3.0
2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,0.9948226124320115,4.0
2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,0.9969822999617374,1.0
2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,0.998377495194524,3.0
3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.899088639938737,3.0
3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.9592700553200904,1.0
2.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,0.926772421514713,3.0
2.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,2.0,1.0,0.8801784130392233,1.0
2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,0.9046755693214148,3.0
1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,5.0,0.895908190580677,5.0
2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.8404752663225897,4.0
3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,5.0,0.9891162340946649,5.0
1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,5.0,0.8705817221570173,5.0
2.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,0.8801784130392233,5.0
3.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,0.9662810012241615,3.0
2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,0.9767026358078948,3.0
2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.9889037968906039,3.0
2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0.9891162340946649,1.0
2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,0.926772421514713,1.0
3.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,0.8993219918739219,4.0
3.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,0.9891162340946649,4.0
2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.9828119856694546,3.0
3.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,0.9418968372558121,2.0
2.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,0.8801784130392233,3.0
3.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,0.9594256549891268,1.0
1.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,0.9445358015268661,2.0
1.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,0.9024582873730167,2.0
1.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,5.0,0.9755332364898527,5.0
2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,0.9767026358078948,3.0
2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.9168449568756518,3.0
2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0.9707103792133102,1.0
3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,0.899088639938737,3.0
2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.9828119856694546,3.0
3.0,1.0,2.0,3.0,1.0,3.0,1.0,2.0,2.0,1.0,0.7555272923976053,1.0
1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.8508797946577147,3.0
2.0,4.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,5.0,0.895358837385271,5.0
3.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,0.9851225395271045,3.0
2.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,0.8801784130392233,3.0
3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,0.9999947365262087,4.0
1.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0.9662810012241615,1.0
2.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,2.0,1.0,0.9990205630748366,1.0
3.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,0.9592700553200904,1.0
2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0.8936089081557161,1.0
2.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,5.0,0.9375671912170733,5.0
2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,0.9919447800442799,1.0
1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,0.9891162340946649,5.0
3.0,5.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,0.9737254624921708,2.0
2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.9046755693214148,3.0
3.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,0.9852184122802793,1.0
2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0.9969822999617374,1.0
3.0,4.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,0.7224227531523024,2.0
1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,5.0,0.579212512108643,5.0
3.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,0.9983250850411489,1.0
2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,0.926772421514713,3.0
3.0,3.0,1.0,3.0,1.0,3.0,1.0,2.0,2.0,1.0,0.9219821116505569,1.0
2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.9462620677118848,3.0
2.0,3.0,1.0,3.0,1.0,3.0,1.0,2.0,2.0,1.0,0.9891162340946649,1.0
2.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,0.9375671912170733,1.0
3.0,5.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,0.9217727805365044,3.0
2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,0.8801784130392233,3.0
2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.8936089081557161,3.0
2.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,0.9917662042578367,1.0
1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,5.0,0.8705817221570173,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,0.895908190580677,5.0
3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.8743111611341435,1.0
2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.9948226124320115,3.0
3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.899088639938737,2.0
2.0,4.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,0.9889037968906039,1.0
2.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,2.0,1.0,0.9917662042578367,1.0
2.0,2.0,1.0,3.0,1.0,3.0,1.0,2.0,2.0,1.0,0.926772421514713,1.0
2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0.926772421514713,1.0
2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.8404752663225897,3.0
3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.6884791055361829,1.0
3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.9594256549891268,3.0
3.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,0.899088639938737,1.0
1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,5.0,0.9247913006065085,5.0
1.0,5.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,5.0,0.9542529564500398,5.0
2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,5.0,0.8404752663225897,5.0
3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,0.9217727805365044,4.0
3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,0.9852184122802793,1.0
2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,0.9917662042578367,3.0
2.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,0.9891162340946649,4.0
3.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,0.9418968372558121,3.0
2.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,0.9917662042578367,1.0
2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,0.9873587040020677,1.0
1.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,0.9984586620481696,3.0
3.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.9662810012241615,1.0
2.0,4.0,2.0,3.0,1.0,3.0,1.0,2.0,2.0,1.0,0.9974847297266245,1.0
2.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,0.9629591195598276,3.0
1.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,5.0,0.998377495194524,5.0
3.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,0.9852184122802793,1.0
3.0,5.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,0.9217727805365044,3.0
3.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,0.9418968372558121,1.0
2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.8801784130392233,2.0
3.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,0.9851225395271045,3.0
2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,0.9767026358078948,3.0
2.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,2.0,1.0,0.926772421514713,1.0
3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.9983250850411489,3.0
2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.9707103792133102,3.0
1.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,0.8508797946577147,1.0
1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,0.9024582873730167,1.0
2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.8404752663225897,3.0
3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,0.899088639938737,4.0
2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.9555798698748034,3.0
2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,0.9999108863505605,1.0
3.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,0.9934139417447265,1.0
3.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,1.0,0.874055945253606,1.0
2.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,0.9629591195598276,4.0
2.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,6.0,0.9168449568756518,6.0
1.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,0.8508797946577147,3.0
2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.9917662042578367,3.0
3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.9737254624921708,3.0
2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.9707103792133102,3.0
2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0.9168449568756518,1.0
2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,0.9396391032213202,5.0
2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,0.9707103792133102,3.0
3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.9594256549891268,2.0
2.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,0.9828119856694546,1.0
1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.9445358015268661,3.0
2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,0.9662810012241615,1.0
2.0,5.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,0.9168449568756518,2.0
1.0,4.0,1.0,3.0,1.0,3.0,1.0,2.0,2.0,1.0,0.8221023364604433,1.0
2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,0.926772421514713,1.0
1.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,0.8221023364604433,3.0
3.0,5.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,0.9934139417447265,2.0
2.0,4.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,0.8404752663225897,1.0
2.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,0.994623897253182,3.0
3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,0.899088639938737,3.0
3.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.994623897253182,3.0
2.0,2.0,2.0,3.0,1.0,3.0,1.0,2.0,2.0,1.0,0.9767026358078948,1.0
3.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0.8181669081702161,1.0
2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,0.9969822999617374,3.0
2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9891162340946649,1.0
2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.9974847297266245,3.0
2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9629591195598276,1.0
2.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,0.9375671912170733,3.0
1.0,3.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,5.0,0.9571366212368262,5.0
3.0,5.0,2.0,3.0,1.0,3.0,1.0,2.0,2.0,1.0,0.874055945253606,1.0
2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,0.9917662042578367,4.0
2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.9891162340946649,2.0
1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,0.8139090745986861,5.0
2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,0.9828119856694546,5.0
1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,0.9837951273144522,5.0
2.0,3.0,1.0,3.0,1.0,3.0,1.0,2.0,2.0,1.0,0.9662810012241615,1.0
2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.9767026358078948,3.0
2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.926772421514713,4.0
2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.9555798698748034,3.0
2.0,5.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0.9707103792133102,1.0
2.0,3.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,5.0,0.8801784130392233,5.0
2.0,3.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,5.0,0.9828119856694546,5.0
1.0,5.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,0.9445358015268661,4.0
1.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,5.0,0.8431671399179855,5.0
3.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.9219821116505569,3.0
3.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.9851225395271045,3.0
1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,0.9891162340946649,5.0
2.0,3.0,1.0,3.0,1.0,3.0,1.0,2.0,2.0,1.0,0.9662810012241615,1.0
1.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.8221023364604433,3.0
3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.6539555096344766,3.0
2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,0.8680748390739995,1.0
3.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,0.9933494938529757,4.0
2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,0.9767026358078948,4.0
1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.8221023364604433,3.0
2.0,2.0,1.0,3.0,1.0,3.0,1.0,2.0,2.0,1.0,0.9917662042578367,1.0
1.0,2.0,1.0,3.0,1.0,3.0,1.0,2.0,2.0,1.0,0.9864862325793442,1.0
1.0,3.0,2.0,3.0,1.0,3.0,1.0,2.0,2.0,1.0,0.9396391032213202,1.0
2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,0.9396391032213202,4.0
2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,0.9948226124320115,1.0
2.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,6.0,0.9889037968906039,6.0
2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,0.9555798698748034,5.0
3.0,3.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,2.0,0.9662810012241615,2.0
3.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.9662810012241615,1.0
3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,0.9999947365262087,4.0
3.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,0.7875297858374417,1.0
1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.9978557427988046,3.0
2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,0.9046755693214148,3.0
3.0,5.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.9851225395271045,2.0
3.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,0.9738518159847294,1.0
1.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,5.0,0.9755332364898527,5.0
2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.9629591195598276,3.0
2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.9629591195598276,3.0
2.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,0.9917662042578367,3.0
3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,0.874055945253606,4.0
2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.9999108863505605,3.0
2.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,0.9629591195598276,3.0
3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.9217727805365044,2.0
3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,0.9969822999617374,1.0
3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.9594256549891268,2.0
2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,0.9917662042578367,6.0
2.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9555798698748034,1.0
2.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,0.9974847297266245,1.0
1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,5.0,0.9719865496583361,5.0
3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.9738518159847294,3.0
2.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,0.9046755693214148,3.0
2.0,3.0,2.0,3.0,1.0,3.0,1.0,2.0,2.0,2.0,0.8801784130392233,2.0
2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,0.9873587040020677,1.0
1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,0.41120039477118075,5.0
3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.9983574698683729,1.0
2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,0.9707103792133102,2.0
2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,0.9828119856694546,1.0
2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9375671912170733,1.0
2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.926772421514713,3.0
2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,0.9555798698748034,4.0
2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,0.9629591195598276,1.0
2.0,5.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,0.994623897253182,2.0
1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,0.9615042367047912,3.0
3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,0.9738518159847294,1.0
3.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,0.9418968372558121,1.0
2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0.9168449568756518,1.0
2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,0.8680748390739995,3.0
2.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,0.9707103792133102,3.0
2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,0.8404752663225897,3.0
2.0,3.0,2.0,3.0,1.0,3.0,1.0,2.0,2.0,2.0,0.9046755693214148,2.0
3.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,0.874055945253606,2.0
2.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,5.0,0.9396391032213202,5.0
2.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,0.9767026358078948,1.0
2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,0.9555798698748034,1.0
3.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,0.9463433821968495,3.0
3.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,0.9418968372558121,1.0
3.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,0.874055945253606,4.0
2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.9917662042578367,3.0
3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,0.9983250850411489,4.0
3.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0.6884791055361829,1.0
3.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,0.9737254624921708,1.0
3.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,0.9420801781773865,3.0
3.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0.9737254624921708,1.0
3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,0.9851225395271045,4.0
3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,0.899088639938737,4.0
1.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,0.8221023364604433,3.0
3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.9933494938529757,3.0
3.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,0.9738518159847294,3.0
3.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,0.9592700553200904,3.0
2.0,3.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,0.8801784130392233,1.0
3.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0.9217727805365044,1.0
2.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,0.9889037968906039,3.0
1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,0.9445358015268661,5.0
3.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,0.7555272923976053,4.0
3.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,0.9219821116505569,3.0
2.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,4.0,0.9462620677118848,4.0
3.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,0.9418968372558121,2.0
3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.899088639938737,2.0
3.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.9420801781773865,3.0
1.0,4.0,1.0,3.0,1.0,3.0,1.0,2.0,2.0,5.0,0.579212512108643,5.0
1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,5.0,0.999968784357279,5.0
3.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.9737254624921708,3.0
3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,0.9738518159847294,4.0
2.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,0.9984586620481696,3.0
2.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,0.8801784130392233,1.0
3.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,0.9891162340946649,1.0
3.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,0.9592700553200904,3.0
2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,0.8404752663225897,3.0
3.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,0.9919447800442799,1.0
3.0,3.0,2.0,3.0,1.0,3.0,1.0,2.0,2.0,2.0,0.9662810012241615,2.0
2.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,6.0,0.9891162340946649,6.0
2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,0.926772421514713,3.0
