image_id,Contrast Feature,Dissimilarity Feature,Homogeneity Feature,Energy Feature,Correlation Feature,ASM Feature,Mean Feature,Variance Feature,Standard Deviation Feature,RMS Feature
img02603,392.3698241962303,6.367309298106667,0.5533361300192234,0.3005805978869487,0.9611190124706068,0.09036079296937108,1.5258789062499998e-05,1.3785634487961686e-06,0.001174122416443945,0.0011742215631812514
img02604,552.322024446757,8.917834021170018,0.44053396442204884,0.17609986032496433,0.8988654250329592,0.03103059397096453,1.5258789062499995e-05,4.7325645724333817e-07,0.0006879363758686832,0.0006881055790262074
img02605,305.54581920116163,6.3698027050895,0.501057554161553,0.1745631241596576,0.9383718207325545,0.030488486259537297,1.52587890625e-05,4.649845500255311e-07,0.000681897756284277,0.0006820684574653668
img02606,284.5712490838981,5.31599758806725,0.46710140654063914,0.21372129519123922,0.9650224430967539,0.045688621488390695,1.5258789062500003e-05,6.969202072040756e-07,0.0008348174693932055,0.0008349569077789166
img02607,206.41309898837707,4.366542195309584,0.5197147262960571,0.17952041169403526,0.9714082067464304,0.03223690641641625,1.52587890625e-05,4.916633243919703e-07,0.0007011870823054074,0.0007013530887047007
img02608,192.44037057562295,4.00282813401103,0.5839521347914126,0.27349073735336266,0.9808173712105361,0.07480244494792866,1.5258789062499998e-05,1.1411618981760524e-06,0.0010682517953067303,0.0010683607671660854
img02609,151.5929619166913,3.4179822514177522,0.5616354905416026,0.26714451669208006,0.9837960615491445,0.07137338169567427,1.52587890625e-05,1.0888385453279432e-06,0.0010434742667301113,0.0010435858258771042
img02610,270.833840439984,4.974284920463406,0.5836289494950114,0.2748332896995872,0.969060596848502,0.07554320990498439,1.52587890625e-05,1.1524650744006296e-06,0.0010735292610826355,0.0010736376972909824
img02611,237.9694736399572,5.113310205209659,0.5031601482269688,0.2682037914816611,0.9728492401082938,0.07194162279889998,1.52587890625e-05,1.0975092164586618e-06,0.001047620740754335,0.00104773185839809
img02612,310.15848573866884,6.32728004253182,0.4911720592558087,0.1812683158918166,0.9370187318556223,0.032873740809271856,1.5258789062499998e-05,5.013806460603188e-07,0.0007080823723694291,0.000708246762579239
img02613,346.99549800558947,6.712868127643377,0.46959842254342454,0.19930784764640633,0.9344033558601968,0.039741316015168074,1.52587890625e-05,6.061715274979355e-07,0.0007785701814852245,0.0007787196916359502
img02614,527.2980082931061,8.411221149918436,0.4541821451556159,0.1676920667551398,0.9018791651214993,0.02813967520797541,1.52587890625e-05,4.291445376420777e-07,0.000655091243753172,0.0006552689282162948
img02615,564.8766526546474,8.678806784049591,0.4492658838545674,0.16917150005709078,0.890566472798098,0.028642284518146346,1.5258789062500003e-05,4.3681374708682733e-07,0.0006609188657368068,0.0006610949838945091
img02616,167.88780060554595,4.609900398885216,0.5437864351316635,0.14910688389093593,0.9407187108795223,0.022249211028767122,1.52587890625e-05,3.392631872513295e-07,0.0005824630350943564,0.0005826628681278593
img02617,453.38280150668044,6.335207732603315,0.6421358745714263,0.49321034215788173,0.9331921452337,0.24327325401223243,1.5258789062500003e-05,3.711822436875215e-06,0.0019266090513841189,0.0019266694754209578
img02618,403.56192179692175,7.5372552023261274,0.4265377725415179,0.15988850382600137,0.927855481290508,0.025581342680340742,1.5258789062499998e-05,3.901074812511764e-07,0.0006245858477832943,0.0006247722080045097
img02619,299.8477419442181,6.354219020328908,0.4530681587830177,0.1557913208034346,0.9442305193417798,0.024285455544279418,1.5258789062499997e-05,3.703338127932139e-07,0.0006085505835945061,0.0006087418528710408
img02620,258.63301745423234,5.432450124351316,0.5435688788247965,0.25241863467731235,0.9664499486558911,0.06372417308970484,1.5258789062499998e-05,9.721208847143848e-07,0.0009859619083485856,0.000986079974118752
img02621,186.02169772443898,4.696340890522986,0.5158397645347161,0.24343921584950148,0.9744333358643644,0.05926825242579029,1.5258789062499998e-05,9.041289312244551e-07,0.0009508569457202567,0.0009509793698435889
img02622,322.65714798697223,6.464879508482548,0.43384761120081894,0.15212423029424016,0.9354525047395572,0.023155136761522276,1.5258789062500003e-05,3.530865169137285e-07,0.0005942108354058587,0.0005944067189705904
img02623,280.64561309053454,5.990350180820066,0.4803105434721503,0.1803015531726293,0.9388356227959991,0.032524111246282184,1.52587890625e-05,4.960457223086161e-07,0.0007043051343761567,0.0007044704060159445
img02624,210.94028253856638,4.149724580089424,0.5944010106198131,0.26271486884739126,0.9807379542977788,0.06902547638856273,1.5258789062500003e-05,1.0530123535080312e-06,0.0010261639018733953,0.0010262773427059985
img02625,235.90347774894076,4.345007779459841,0.579011603590752,0.2573262652079107,0.9787053976880513,0.0662266376176375,1.52587890625e-05,1.0103054630825452e-06,0.001005139524186839,0.0010052553375765776
img02626,512.9476870374478,8.069122332756695,0.42012423634258556,0.19373337982690192,0.9434691026708187,0.037547464775803445,1.52587890625e-05,5.726960142019802e-07,0.000756766816266398,0.0007569206331218845
img02627,421.502648125129,7.181125964172519,0.41017244032350514,0.1632175737759504,0.9529997511299944,0.026651454045420454,1.5258789062499998e-05,4.064360848443181e-07,0.000637523399448458,0.0006377059788711187
img02628,219.09995456975838,4.919159863393943,0.49532611760961026,0.14055937123306722,0.9664269944570953,0.01977226964490518,1.5258789062499998e-05,3.0146806115482954e-07,0.000549061072336065,0.000549273057593838
img02629,370.4820157211214,6.105073108900445,0.4872964376850084,0.1583366157482056,0.94417660119246,0.025084945658552543,1.5258789062499998e-05,3.825330638044714e-07,0.0006184925737666309,0.0006186807694183855
img02630,152.41301059088173,4.6254921784891145,0.4582000457935839,0.13792278809918856,0.9710068885843306,0.019032011268042562,1.5258789062500003e-05,2.901726147305318e-07,0.0005386767256254272,0.0005388927958083923
img02631,279.6572873564321,6.488962403282456,0.40576346448196643,0.14245250853409402,0.9476626859296772,0.020304588944188653,1.5258789062499998e-05,3.095906090564871e-07,0.0005564086709033991,0.0005566178578703177
img02632,296.54368405482364,6.126675542459855,0.44494902707555434,0.15282235526268811,0.9505370489371056,0.02337244112453613,1.52587890625e-05,3.564023183513269e-07,0.0005969944039531082,0.0005971893744826516
img02633,154.39777144007786,4.557727166234278,0.4794322353709367,0.14787664829491032,0.9641484234448665,0.021882109409237155,1.5258789062500003e-05,3.336616610744268e-07,0.0005776345393710688,0.000577836042245619
img02634,201.98096262556356,4.740963466575504,0.5510061362844808,0.17092143594186437,0.9509297032664504,0.029230319812944387,1.5258789062500003e-05,4.4578645361145177e-07,0.0006676724148947983,0.000667846752073487
img02635,196.75646256848705,4.502152387303026,0.5459188848405792,0.13908521258745396,0.9568786208887536,0.019363056779346192,1.5258789062499997e-05,2.9522396835759715e-07,0.0005433451650264288,0.0005435593794621256
img02636,335.07759656744423,6.659234188773759,0.47942160661709515,0.1869036818471888,0.9250336478603316,0.03494930452598195,1.5258789062500003e-05,5.330512349993703e-07,0.0007301035782677484,0.0007302630112795146
img02637,279.9012124243239,6.170100321991736,0.5154142751925693,0.20943551145223538,0.9243552062485854,0.04388512948583997,1.52587890625e-05,6.694011031612409e-07,0.0008181693609279443,0.0008183116361172526
img02638,608.8109687229824,8.012190068122987,0.5387862140152107,0.3380637559931804,0.9496178873756018,0.11430685704442127,1.5258789062499998e-05,1.7439513893944115e-06,0.0013205875167494245,0.0013206756679965243
img02639,527.0914783977447,7.276001117358757,0.49339590878312845,0.26586545808879186,0.9536274619053694,0.07069736978284058,1.5258789062499998e-05,1.0785234221462582e-06,0.0010385198227026088,0.0010386319140051074
img02640,370.9017851757785,6.839665918757298,0.4283522783103009,0.19502355983765618,0.9548726543190444,0.038046909301482114,1.52587890625e-05,5.803169328677375e-07,0.0007617853587906094,0.0007619381625246179
img02641,356.00603848280304,6.726965950596107,0.41253658525805303,0.16904061637330492,0.9531935711062341,0.028585109528785693,1.5258789062500003e-05,4.3594132598453187e-07,0.0006602585296567791,0.0006604348239063307
img02642,162.43366251863335,4.260104452013834,0.5529237377633176,0.14884492640292138,0.9517854686143394,0.022174155346535638,1.5258789062499997e-05,3.3811792842821456e-07,0.000581479086836504,0.000581679257900665
img02643,174.99390800714892,4.435962265114569,0.5262722109811692,0.13799532163336048,0.9533529045246039,0.019058117831483076,1.52587890625e-05,2.9057096927519514e-07,0.0005390463516945413,0.0005392622737767299
img02644,272.59207858756747,5.381670391195739,0.5052900893825839,0.1438830138980419,0.9564563982643144,0.020717202874309348,1.52587890625e-05,3.1588659798045254e-07,0.0005620378972813599,0.000562244989861276
img02645,322.45822203299485,5.714767862721075,0.5230669112049106,0.1442982448993315,0.9475376251633847,0.020836447264541196,1.52587890625e-05,3.177061229778894e-07,0.0005636542583693389,0.0005638607572987707
img02646,221.43051138686187,5.168373146746649,0.5238928028530698,0.17528240158924574,0.941225517002293,0.030740252813773072,1.52587890625e-05,4.688262027695934e-07,0.0006847088452543851,0.0006848788457919016
img02647,145.6087663849321,4.183891036500532,0.544520797742498,0.1731855551205798,0.9566288044881697,0.0300094325832731,1.52587890625e-05,4.5767477102979236e-07,0.0006765166450500626,0.0006766887036691585
img02648,88.86981179113954,2.564501513840879,0.641118583354414,0.2621235372691419,0.9861878272217319,0.06871466377388429,1.5258789062499995e-05,1.0482697293826376e-06,0.001023850442878567,0.0010239641400099375
img02649,500.48656837215634,7.102599075475949,0.5126842543029786,0.3056683928911758,0.9547717368083518,0.09344702393903558,1.5258789062499995e-05,1.4256555961604075e-06,0.0011940082060691239,0.0011941057016881132
img02650,483.5764302942647,7.199937148572836,0.4952254860077215,0.30979944431505535,0.9485640888224942,0.0959897660253004,1.5258789062500003e-05,1.4644547612950047e-06,0.0012101465866972499,0.0012102427822295236
img02651,120.51070824623059,3.3507645046377292,0.5499828351276408,0.1762188037239343,0.9698768660670166,0.031063664834360915,1.5258789062499998e-05,4.7376107857203785e-07,0.0006883030426868952,0.0006884721557301297
img02652,338.43307934449234,5.85324385452726,0.5279146335561744,0.26610254065487327,0.9649178924628565,0.07081785740027717,1.52587890625e-05,1.0803619172853594e-06,0.0010394045974909671,0.00103951659338801
img02653,501.1557974246919,6.905154012279096,0.5438731638723302,0.3371056208878065,0.9531839087969597,0.1136562755146523,1.5258789062500003e-05,1.7340243030636814e-06,0.001316823565654747,0.0013169119688526392
img02654,283.33211056144836,6.30502731821905,0.45901741716794464,0.18027310724784215,0.9453729694211093,0.032513239976033025,1.52587890625e-05,4.958798398890587e-07,0.0007041873613528283,0.0007043526606272687
img02655,371.4554454416692,7.05353755166289,0.48137528857860484,0.17528056738346096,0.927817944579404,0.030747031010819017,1.5258789062499998e-05,4.6892962984856076e-07,0.0006847843674095962,0.0006849543492030797
img02656,471.2106880316667,7.904407965085674,0.4554538982098827,0.16942453690354792,0.9151417321237981,0.028725027795198605,1.5258789062499998e-05,4.3807630929770537e-07,0.0006618733332728441,0.0006620491975233859
img02657,425.0097912311609,7.670133677552064,0.44256890943094246,0.1574773248491403,0.9191021920366657,0.02481618643600598,1.52587890625e-05,3.7843212351900764e-07,0.0006151683700573427,0.0006153575823557077
img02658,639.1455275164976,7.20193842212147,0.7030934191531272,0.6121119891269187,0.9272236125537966,0.3747051135203556,1.5258789062499998e-05,5.717313457203701e-06,0.0023910904326695176,0.0023911391193001206
img02659,301.0510641189899,4.950454737961494,0.7322596474284409,0.5929715707163544,0.9369886921503228,0.351638827450579,1.5258789062500007e-05,5.365349863609693e-06,0.002316322486962835,0.0023163727451024256
img02660,258.8108425094949,4.680044589220538,0.5623128276352215,0.17924141668074045,0.9702914334132704,0.032137583639831005,1.5258789062499998e-05,4.901477790949706e-07,0.0007001055485389118,0.0007002718113265908
img02661,234.7247987252569,4.438977046088134,0.5456892055954166,0.17046735447860858,0.9708393129320062,0.02907006780487296,1.52587890625e-05,4.4334120202345997e-07,0.0006658387207300728,0.0006660135379007801
img02662,343.52543135453453,5.719657343329628,0.538577262000523,0.1802511015574964,0.961312763480072,0.032501630729370144,1.52587890625e-05,4.957026968430669e-07,0.0007040615717698751,0.0007042269005702075
img02663,321.7046547902307,5.556170553392988,0.5292780519200717,0.19266107014218053,0.9612001686955608,0.03713151194426203,1.5258789062499998e-05,5.663490776855498e-07,0.000752561676997673,0.0007527163531697735
img02664,128.58490691681322,3.5282139381488498,0.5823085130340445,0.25426474622274453,0.9803069429479141,0.06465686302809773,1.5258789062500003e-05,9.863526037450327e-07,0.0009931528602108704,0.000993270071223676
img02665,145.79329479647612,3.6805751694060795,0.5937858477838205,0.24906201740149794,0.9806410758484518,0.06203858970377089,1.52587890625e-05,9.464009233811464e-07,0.0009728313951457089,0.0009729510542801217
img02666,196.55059882317866,4.836710535010721,0.5327771909693851,0.14302895282677486,0.9552593316597997,0.020472736027915047,1.5258789062499998e-05,3.121563299385358e-07,0.0005587095219687381,0.0005589178477935638
img02667,122.59787849024936,3.8346219603038265,0.5421384874225583,0.16556181378911033,0.9671637702463989,0.027425675892131754,1.5258789062499998e-05,4.1824977269085246e-07,0.0006467223304408565,0.0006469023135949554
img02668,135.7468721765714,3.8158375985198782,0.5771890462045396,0.16735095238585196,0.9671497152809216,0.028022109260785626,1.5258789062499997e-05,4.2735062365298136e-07,0.0006537206006031792,0.0006538986575124889
img02669,291.2491859501257,5.20284647130924,0.5066726416141937,0.1959143716421105,0.9634855687276912,0.03839237013913183,1.5258789062499997e-05,5.85588246918772e-07,0.0007652373794573629,0.0007653894940240728
img02670,252.7106513420408,4.7331235282104585,0.501736653907017,0.2009603591736488,0.9705441088294348,0.040391973169188286,1.5258789062500003e-05,6.16099767763136e-07,0.0007849202301910277,0.0007850685310256613
img02671,359.8744851589579,6.7822240394319895,0.49784591175299425,0.18360466868543426,0.9280209753099579,0.03373258245423033,1.52587890625e-05,5.144855295588408e-07,0.0007172764666144016,0.0007174387501400345
img02672,387.543315882128,7.192730650471038,0.46698044556707297,0.18153232281307907,0.9269954114467124,0.032969328604632295,1.5258789062500003e-05,5.028392000666682e-07,0.0007091115568559493,0.0007092757085297097
img02673,172.46225981293605,4.043575773140206,0.5626908719591103,0.24891570470076307,0.9792745199946963,0.061965959577513594,1.5258789062499998e-05,9.452926756050169e-07,0.000972261629195052,0.0009723813584436256
img02674,161.1077774623978,3.8757526402105684,0.57075906640821,0.2436821930049228,0.9789783358410236,0.05938877075073183,1.52587890625e-05,9.059678949229189e-07,0.0009518234578549317,0.0009519457576808528
img02675,705.5785172619964,7.262069591623367,0.5591184004448772,0.2592971775343228,0.9270277474122725,0.06725688056918709,1.5258789062499997e-05,1.0260257229633201e-06,0.0010129292783621767,0.001013044201210872
img02676,430.50713712875483,4.859427473808204,0.6230810129137552,0.21067353375118233,0.944373705685038,0.04440627304821376,1.52587890625e-05,6.773531228508071e-07,0.0008230146553074296,0.0008231560930312432
img02677,156.9818589304686,4.344330125432674,0.5399514354440865,0.20039368522211923,0.9524380853372783,0.0401731232421951,1.52587890625e-05,6.127603828907854e-07,0.0007827901269757976,0.0007829388312853302
img02678,206.7435618662377,4.502035800533523,0.6221227283662911,0.3334794271194986,0.9513143706320952,0.11123078289155339,1.52587890625e-05,1.6970142227551861e-06,0.0013026949845436522,0.0013027843464667663
img02679,322.4204779261724,5.786633701581332,0.5200663903776132,0.2926471591625146,0.9641433501874075,0.08565057248874958,1.52587890625e-05,1.3066911880444736e-06,0.001143105939116963,0.0011432077758168583
img02680,415.69546036983024,6.65025795367187,0.507905973910458,0.3062460271133588,0.9545612866898885,0.09380235212696109,1.5258789062499997e-05,1.431077474027892e-06,0.0011962765040022694,0.0011963738147717652
img02681,279.64679007174414,4.9418046394417345,0.6177969935480411,0.3418857347680958,0.9633086276564058,0.11689692085549303,1.5258789062499997e-05,1.783472626745879e-06,0.00133546719418557,0.0013355543633224122
img02682,410.25689748235027,5.882137564278285,0.5502681282342234,0.28084628338840395,0.9636431872274421,0.07888547470135719,1.52587890625e-05,1.2034639879194989e-06,0.0010970250625758277,0.001097131176552354
img02683,355.25730491277926,5.346835441897426,0.5438919276719445,0.3045435104157298,0.9690286961429159,0.09275738621683205,1.52587890625e-05,1.4151325596278025e-06,0.0011895934429996672,0.001189691300410092
img02684,202.83054806145086,4.231398245266352,0.5189057158166906,0.22492408275199932,0.9680806056359466,0.050602584214540496,1.52587890625e-05,7.719013279033743e-07,0.0008785791528959552,0.0008787116469849642
img02685,583.852336916707,9.473887912701878,0.4776177775256679,0.329173110595527,0.9151557110790002,0.10839529011894267,1.5258789062499995e-05,1.653748036649668e-06,0.0012859813515948308,0.0012860718748551037
img02686,240.9405389153348,4.812117875336529,0.6125154159658002,0.47806590185470865,0.9610495261621209,0.22856158430496312,1.52587890625e-05,3.487340172055568e-06,0.00186744214690993,0.001867504485322384
img02687,365.12633892314386,6.7875119094820615,0.477380043862071,0.19597212818174953,0.9387537632315576,0.03842219135418666,1.5258789062500003e-05,5.860432825488875e-07,0.000765534638373005,0.0007656866938849999
img02688,291.9718828845973,5.973611186202565,0.4849939269056709,0.18125507496057297,0.9497274964962932,0.0328672092942441,1.5258789062499998e-05,5.012809830502469e-07,0.0007080119935779668,0.0007081764001249268
img02689,142.12469499411517,3.262970837538489,0.5743651449838293,0.22404427898323426,0.983113397030304,0.05020382738785385,1.52587890625e-05,7.658167815977595e-07,0.0008751095826225191,0.000875242601934694
img02690,170.47770573517738,3.7867401209871785,0.5695497763848253,0.23009527240292857,0.9818061296712282,0.05295112922777118,1.5258789062500003e-05,8.077372808640793e-07,0.0008987420546875946,0.0008988715767604031
img02691,334.9297643033946,5.862865664648246,0.5505517696830997,0.259621025224556,0.9674424961616874,0.06741343905288127,1.52587890625e-05,1.0284146158419742e-06,0.001014107793009192,0.0010142225823189053
img02692,376.6779446456931,5.827984954704988,0.557374620455967,0.2766368448078962,0.9663266617662508,0.07654322641431607,1.5258789062499998e-05,1.167724115375579e-06,0.0010806128424998378,0.0010807205679634457
img02693,299.05257653306967,6.151222907055038,0.4737608622408921,0.15288198181272322,0.9455458296824762,0.02339238367350161,1.5258789062500003e-05,3.5670661749937254e-07,0.0005972492088729566,0.0005974440962492027
img02694,244.45837976981238,5.688219855344282,0.46536642500029235,0.14944389678037806,0.9472771382573107,0.022344763373851374,1.52587890625e-05,3.4072120032940567e-07,0.0005837132860655183,0.0005839126912245181
img02695,430.9512348616032,6.971174067666338,0.502349425193104,0.18960098736707717,0.9245847992984798,0.03596957402674851,1.52587890625e-05,5.486193120984799e-07,0.0007406884041879418,0.0007408455593051316
img02696,323.61850126755303,6.082985450307723,0.5132468408292583,0.19466229688111453,0.9331746567669162,0.03791671899914172,1.52587890625e-05,5.783303865063218e-07,0.0007604803656284111,0.0007606334315226852
img02697,473.96765375698374,7.561275531045761,0.4730150531647735,0.17137979536538506,0.9235689429631013,0.02939128498173806,1.5258789062499997e-05,4.482425871684936e-07,0.0006695092136546692,0.0006696830726635902
img02698,476.96122380816655,7.939104130622892,0.43224415655359805,0.15652381362817486,0.9142993630320804,0.024518988698951742,1.5258789062499998e-05,3.738972459394576e-07,0.0006114713778579155,0.0006116617337901001
img02699,323.64336359514186,6.512104464028365,0.4916330805286404,0.17788854018576922,0.9360737096605621,0.03166144050949932,1.52587890625e-05,4.828824115056729e-07,0.0006948974107777873,0.0006950649193775547
img02700,366.75425275135973,6.871031694540686,0.49235133946049525,0.17747985224224871,0.9248035677782636,0.031520075447893814,1.5258789062499998e-05,4.807253518498168e-07,0.0006933436030207654,0.0006935114869225099
img02701,272.6464931156305,5.1467805351308,0.5398522113064521,0.29469622595582917,0.971705530926598,0.08685471653677897,1.52587890625e-05,1.3250649680742719e-06,0.0011511146633043435,0.0011512157915516646
img02702,330.43809126898674,5.585417417579879,0.5269419979178485,0.28649868741012935,0.9694630776343963,0.08209187303334593,1.52587890625e-05,1.2523897437176874e-06,0.0011191022043216998,0.001119206225126246
img02703,239.3924962454361,4.608791480440269,0.5321702910508432,0.15316074369455956,0.9715631849924431,0.02346990420851413,1.52587890625e-05,3.578894869911441e-07,0.0005982386538758124,0.0005984332190268169
img02704,292.93165457696773,5.287611991181349,0.502374956400632,0.14750027115763303,0.9650946298627007,0.02176760332018057,1.52587890625e-05,3.3191443681515625e-07,0.0005761201583134861,0.0005763221906701233
img02705,194.78059404737238,4.907026729503247,0.5103150891898662,0.17669563134850055,0.9521083592283333,0.031238906785258695,1.52587890625e-05,4.764350585356704e-07,0.0006902427533380342,0.0006904113912583744
img02706,323.49835264682787,6.2511626237506235,0.4563300278274737,0.18009112937905464,0.947311518563436,0.032445864924685854,1.52587890625e-05,4.948517781924765e-07,0.0007034570194350729,0.0007036224902858991
img02707,374.2234436124348,5.5631933781478855,0.5410026982728746,0.19243636316613297,0.9630257085449649,0.037046855273275274,1.52587890625e-05,5.650573194002324e-07,0.0007517029462495357,0.000751857799084299
img02708,363.57641186683156,5.556403606785899,0.5591392872671979,0.1701658683722659,0.9620275317351736,0.028969760295891323,1.5258789062500003e-05,4.418106309025364e-07,0.0006646883712707304,0.0006648634909108713
img02709,517.7545698919995,7.044985597486598,0.5427519473309426,0.3252404904153103,0.9517185351934702,0.10580250001638922,1.5258789062499997e-05,1.614185199391512e-06,0.0012705058832573393,0.0012705975090622388
img02710,460.66766434485226,6.641173962538535,0.5507637235319982,0.32175466523491225,0.956831411987373,0.10354140782922483,1.5258789062499997e-05,1.5796836706567266e-06,0.0012568546736423931,0.0012569472945594738
img02711,257.3358516706452,5.771488384876196,0.5144018812621928,0.2248404650018182,0.94288127001104,0.05057166247753245,1.5258789062499998e-05,7.714294996409089e-07,0.0008783105940616388,0.0008784431286569227
img02712,311.5865632359098,6.653799455137661,0.4447817576094822,0.19277838797271152,0.9409358715932372,0.03717825807781863,1.5258789062500007e-05,5.670623670769505e-07,0.000753035435472296,0.0007531900143526893
img02713,521.9572521536468,8.438399368632497,0.43679784326492854,0.19001583513247694,0.915734899109472,0.036125156604209195,1.5258789062500003e-05,5.509933138297418e-07,0.000742289238659528,0.0007424460549247978
img02714,581.8163726241339,8.875500123149925,0.4496081013900307,0.19032897316005265,0.91431376941544,0.036246064501492876,1.52587890625e-05,5.528382219303925e-07,0.000743530915248581,0.0007436874696900887
img02715,702.550298743331,8.329275398885407,0.6140264803123994,0.48372636399629476,0.9170847169797174,0.23401939211155476,1.5258789062499998e-05,3.570619710119449e-06,0.0018896083483408536,0.0018896699555115712
img02716,348.5134739793727,6.578127928561306,0.4739600651587592,0.15238825691465127,0.935787671332487,0.023235187348606842,1.5258789062500003e-05,3.5430799193639484e-07,0.0005952377608455253,0.0005954333065760168
img02717,223.55294494606557,5.603351520449056,0.48921719986569306,0.17078380463164852,0.9529324643800671,0.02918279439178702,1.5258789062499997e-05,4.450612732349114e-07,0.0006671291278567527,0.0006673036069725422
img02718,223.53625042052124,5.2169281946848844,0.48674271415549475,0.17548417529275298,0.9523274635992902,0.030808437451944927,1.52587890625e-05,4.6986661778077593e-07,0.0006854681741560114,0.0006856379864217194
img02719,262.8434170901933,4.930184889826172,0.5057280163102831,0.2741325493065066,0.9659595918037287,0.0751573403827585,1.5258789062500003e-05,1.1465771727553121e-06,0.0010707834387752326,0.001070892153019606
img02720,274.98408325524804,5.092163681036288,0.5324589159474561,0.3065824711377768,0.9696463022118265,0.09400416537726473,1.52587890625e-05,1.4341568998443284e-06,0.0011975629001619616,0.001197660106410822
img02721,350.8813884233295,6.049559949899156,0.49543681981713245,0.25566130982405244,0.9571305593487447,0.06537795845066138,1.52587890625e-05,9.973556466918781e-07,0.000998676948112791,0.0009987935108597427
img02722,235.69358733720776,4.840247696198685,0.5114982520058733,0.2598427011316031,0.9695962853573836,0.06752797861142384,1.52587890625e-05,1.030162350805061e-06,0.0010149691378584184,0.00101508382976418
img02723,492.4779171773028,6.768379829873194,0.5395415932686851,0.28807731199100794,0.9483765534192672,0.08300935964241535,1.5258789062500007e-05,1.2663894783531158e-06,0.0011253397168646967,0.0011254431611577586
img02724,392.16240497947217,6.136845399005319,0.5189074193391869,0.2778066227366381,0.9520667619198421,0.07719310795322284,1.52587890625e-05,1.1776405206933062e-06,0.0010851914672965809,0.0010852987382914256
img02725,527.6554670078999,8.328825662005146,0.46239852645104096,0.19966715777298344,0.9078215497980159,0.03988930670572884,1.5258789062499998e-05,6.084296862284184e-07,0.0007800190294014745,0.0007801682618974401
img02726,481.299194150106,7.922853019271502,0.4562927326709073,0.18474696661826373,0.9120676140216807,0.03415115000016952,1.5258789062500003e-05,5.208723634507297e-07,0.0007217148768389977,0.00072187616257526
img02727,305.02384321836513,6.013806603830373,0.4896532681313943,0.16960990147286426,0.9487756913216249,0.028780951276044693,1.52587890625e-05,4.3892963389558405e-07,0.0006625176479880246,0.0006626933412516213
img02728,310.6999198325301,6.2365122488947975,0.4574569333783026,0.16599537018678495,0.9391775526232661,0.027570140973001,1.52587890625e-05,4.2045413488673174e-07,0.0006484243478515684,0.000648603858707598
img02729,378.4735008921043,6.943969371756253,0.4855959840603583,0.1641314292242241,0.9239324518960725,0.026961399453343023,1.52587890625e-05,4.111654764446809e-07,0.0006412218621075555,0.0006414033887409191
img02730,224.4159629109048,4.898433324923147,0.5028072768792411,0.14668750548045809,0.9630539344825824,0.02153027222778617,1.52587890625e-05,3.2829305173833097e-07,0.0005729686306756513,0.0005731717738880596
img02731,281.1245144145324,5.72594502414942,0.5113121322555984,0.2582941520393625,0.9654633566757251,0.06672708840005154,1.5258789062500003e-05,1.0179417360075261e-06,0.001008930986741673,0.0010090463649660407
img02732,205.08145337730846,4.671637591311065,0.538390357902917,0.16248502993482317,0.9689368945414099,0.026414751159009868,1.52587890625e-05,4.028242854301067e-07,0.000634684398287926,0.0006348677941695897
img02733,370.41604611208606,6.300717782824035,0.512143715099186,0.290780778880294,0.9582529219410553,0.08457163520060686,1.52587890625e-05,1.2902279115530495e-06,0.001135881997195593,0.0011359844814946651
img02734,353.1253145424905,6.18289957588438,0.49889273785830723,0.3027201748223375,0.963198838796196,0.09165363039452666,1.52587890625e-05,1.3982905823587315e-06,0.0011824933751859803,0.001182591820114779
img02735,488.7279162762097,7.466891129613697,0.4812686440541437,0.23351218326855996,0.9333006452160377,0.05454825861796725,1.52587890625e-05,8.321075413345657e-07,0.0009121992881681972,0.0009123268997339822
img02736,456.71467209128235,6.041139075115463,0.6817587690579314,0.5630266011098991,0.9382689297184982,0.31702056126472966,1.5258789062500007e-05,4.837117042170445e-06,0.0021993446847118903,0.0021993976158971567
img02737,137.51228806229028,3.897134605680633,0.5851011987830765,0.18330849704725188,0.957521176082753,0.033619809201272756,1.5258789062500003e-05,5.127647462800421e-07,0.0007160759361129531,0.0007162384916518351
img02738,205.47063267433555,4.1565318176903965,0.5692559130954047,0.2743103927666318,0.979328611160102,0.07525313697914912,1.52587890625e-05,1.1480389128125866e-06,0.0010714657777141491,0.0010715744227333163
img02739,288.4681499002852,5.344908538783247,0.5322452713199599,0.2530172337486486,0.967680851352746,0.06402760485887778,1.5258789062499997e-05,9.767508860750542e-07,0.0009883070808585023,0.000988424866501601
img02740,168.01204493163755,3.3447738399894638,0.5618424232581742,0.17895256899988612,0.9800656376432854,0.03203821307922977,1.52587890625e-05,4.886315046717374e-07,0.000699021819882425,0.0006991883403743166
img02741,172.70265862288437,3.2002383398212366,0.6485708847041054,0.19198632276027905,0.9778008317031291,0.03687168310569536,1.5258789062499998e-05,5.623844042455141e-07,0.0007499229322040459,0.0007500781525209008
img02742,314.58068836205297,5.640928053513136,0.5300297790502619,0.14439877549717284,0.9490275312368922,0.02087210332313589,1.5258789062499997e-05,3.182501912547821e-07,0.000564136677813792,0.0005643430002209969
img02743,321.16354051027315,5.940209279484021,0.49571038658258443,0.14658232621078257,0.9469183576186573,0.021504828040586364,1.5258789062499998e-05,3.2790480425298055e-07,0.000572629727007759,0.0005728329904052617
img02744,494.67333038976847,6.971914558102811,0.5126002040091879,0.27696335404464184,0.9530482116763214,0.07672006013747333,1.52587890625e-05,1.1704223838563376e-06,0.0010818606120274173,0.0010819682132576685
