,Contrast Feature,Dissimilarity Feature,Homogeneity Feature,Energy Feature,Correlation Feature,ASM Feature,Mean Feature,Variance Feature,Standard Deviation Feature,RMS Feature,dr_class
938,87.03223025,2.139503359,0.810646326,0.748695343,0.982298878,0.560550193,40.46044141,152.7989794,12.36118843,10.86853465,0
6586,93.28728463,2.090036521,0.881484612,0.848930571,0.964402004,0.720695792,36.52867692,129.5364722,11.38140906,10.4508353,1
7768,50.87568414,1.672012828,0.776597157,0.643357595,0.98273128,0.41392676,34.72062101,99.39570036,9.969739232,10.89546193,0
6917,171.8770815,3.270649952,0.864277641,0.840549852,0.956968592,0.706543196,34.60817251,82.54925423,9.085662014,10.51768815,0
6284,81.47567685,2.163764646,0.817707829,0.748107984,0.982436065,0.559673826,39.03446562,133.921861,11.57246132,10.812946,0
2362,115.4814567,2.453434699,0.868554918,0.83502923,0.969084063,0.697284243,39.42021845,108.7862563,10.43006502,10.63096666,0
7702,77.98314645,1.841632093,0.87173169,0.833510461,0.976151846,0.694747332,34.77066706,75.86673338,8.710151169,10.89256786,0
581,54.03628721,1.5803897,0.836847739,0.755107885,0.978674709,0.570198412,36.6501165,77.29943038,8.792009462,11.14145201,0
4016,56.83321324,1.510425242,0.84939884,0.771163766,0.973262609,0.594701478,38.5034173,73.37650846,8.566008899,10.98168918,0
9112,170.5401224,2.831215689,0.894192913,0.880455292,0.953582978,0.775217275,35.37942963,112.536734,10.60833323,10.59541527,0
6661,122.9838098,2.54137446,0.858042023,0.828014135,0.968921426,0.685623908,37.90162611,166.1958884,12.89169843,10.64034139,0
6910,68.55630716,1.828101942,0.844550676,0.783614084,0.980360484,0.614058297,35.20097496,119.4376566,10.92875366,10.57026157,0
9317,93.71688679,2.336911094,0.826706131,0.774242542,0.978991443,0.599459617,39.72806147,108.9685979,10.43880251,10.89798145,0
4735,34.20977065,1.102646398,0.822016022,0.692698813,0.989374866,0.479838621,34.5127764,52.79644466,7.266116202,9.853836299,0
6281,184.1382554,2.909105105,0.892651645,0.8762119,0.951277996,0.767766569,37.45470206,166.3011534,12.89578045,11.04112233,0
1103,130.5431156,2.867636613,0.839529118,0.813886298,0.975089691,0.662420724,35.56402838,144.5295438,12.02204408,10.84455388,1
6533,172.2267529,2.869021805,0.874051654,0.846848701,0.964452515,0.717170993,41.01061031,218.9819113,14.79803741,10.80111407,0
7393,82.3743724,2.061237879,0.817467416,0.710770519,0.966107574,0.505218679,37.38576766,108.3094619,10.40718319,11.18425808,1
8600,118.5653961,2.540268649,0.844910823,0.796069891,0.971858858,0.633742424,36.28658025,92.95567213,9.641352194,10.3463551,1
9803,107.6834909,2.446008245,0.837246074,0.79270132,0.9761484,0.628386785,36.70481193,132.6190204,11.51603319,10.54623866,0
1457,141.0564988,2.505609202,0.891568557,0.875262617,0.954797632,0.766099094,37.32011772,135.1457913,11.62522221,10.93287072,0
3296,127.3810087,2.431381815,0.89504925,0.877668622,0.952635844,0.770316713,35.74918888,70.98068244,8.425003409,10.97442364,0
6085,97.46890678,2.26931378,0.858749795,0.824107728,0.977025208,0.679161439,36.90687381,94.3456165,9.713167171,10.48029149,0
5514,105.5149505,2.369893847,0.845935806,0.79674855,0.97403431,0.634821251,38.26070607,156.5101603,12.51040208,10.57690582,0
8950,69.94114653,1.856531243,0.861254124,0.811978532,0.974395575,0.659317878,32.22451286,52.31569867,7.232959192,10.65503965,1
393,89.78585879,2.143407648,0.873846516,0.836808917,0.96793689,0.700263459,34.89464333,117.541297,10.84164642,10.75286407,0
3302,125.5341729,2.453138873,0.859783474,0.81930446,0.968599569,0.67127528,38.67326284,81.65647546,9.036397261,11.05721047,1
1772,81.31254403,2.09702618,0.823289028,0.766092155,0.981545631,0.586905346,39.11011876,127.0500685,11.27164888,10.50655033,0
8510,106.5565542,2.302457135,0.8736699,0.844175377,0.970634192,0.712644212,31.42057364,81.45984975,9.025511052,10.5030936,0
2654,157.4913749,2.996041104,0.850565017,0.828780907,0.959765605,0.686897937,36.39442706,113.7810984,10.66682232,10.46169618,1
5370,83.66557596,2.068215291,0.86548817,0.830748339,0.968078489,0.690155132,35.3951298,71.08803804,8.431372251,10.34246817,0
6024,97.50505824,2.173279999,0.879524934,0.849883423,0.963264958,0.722319321,37.27797193,123.44236,11.11046174,10.60695865,0
8773,86.9153664,1.762803528,0.906266696,0.884293251,0.951053853,0.781984559,41.99330138,66.86317999,8.176990889,11.11843173,1
7000,198.0952726,3.269816324,0.857481002,0.835317559,0.962310401,0.69777217,41.64955648,220.7583839,14.8579401,10.71706168,0
1537,132.3959412,2.464756635,0.88523144,0.860998387,0.964311153,0.741333566,38.9341102,133.1855305,11.54060356,10.61102187,0
4456,79.66759902,2.105982014,0.811475149,0.7418683,0.981555514,0.550375425,38.46288385,155.076059,12.45295383,10.87037657,0
7779,107.9138027,2.355961371,0.852644201,0.810821006,0.975503482,0.657441179,36.06650156,127.8412633,11.30669109,10.80704868,0
7239,51.97288032,1.480539601,0.839596943,0.752950906,0.983839256,0.566942711,37.83255906,73.0419118,8.546456096,10.21286087,0
3244,52.08106342,1.443659567,0.86256179,0.67822016,0.964262615,0.459992571,36.6117771,37.51809292,6.125201459,11.26784967,0
5819,126.2242871,2.486999508,0.888539292,0.867463611,0.955743467,0.752507141,33.49370126,63.44012229,7.964930778,10.93449203,0
6995,91.64376184,2.09670021,0.87071111,0.824587869,0.965785944,0.679959679,38.34205153,94.29381692,9.710500343,10.23542613,0
5178,110.530263,2.212506723,0.888923813,0.84650508,0.967628984,0.716582501,34.84235977,114.9609945,10.7219865,10.86399852,0
5490,103.7084857,2.244885704,0.877997035,0.846876955,0.970469043,0.717211096,34.59602436,95.96547046,9.796196735,10.82508548,1
5798,118.2028169,2.342521496,0.873607968,0.838831986,0.966199968,0.703653507,35.61480563,132.4171083,11.50726329,10.45577537,1
1602,115.8858132,2.367224628,0.872289332,0.839554756,0.965454743,0.704864855,34.67352178,60.39007785,7.771105317,10.4111611,0
7421,90.79186962,2.277321185,0.849776188,0.805792745,0.972503099,0.649310734,34.47581985,100.5698485,10.02845195,10.85112191,0
63,89.20345796,2.180877093,0.849469658,0.802420479,0.975011801,0.643889347,36.07738628,114.4375774,10.69755007,10.74676722,0
4203,71.12835509,1.824860799,0.843039852,0.764458332,0.962719084,0.58440909,35.50996003,70.38689151,8.389689596,11.10696998,0
6426,93.97383137,2.079401562,0.837409585,0.768705036,0.976802466,0.590919392,44.48927467,159.4140823,12.62592897,10.71689668,1
4302,60.24779257,1.431337372,0.878301714,0.827698804,0.974890156,0.685094053,35.30616278,91.3849731,9.559548792,10.69656683,0
3523,104.5462061,2.444327353,0.847370294,0.817331698,0.971947055,0.668043328,37.38196086,107.6212089,10.37406424,10.91215967,0
3009,126.8393714,2.567079809,0.86283535,0.835704534,0.966315672,0.69841573,35.43237717,107.7388782,10.37973402,10.68556898,0
3645,53.32640483,1.826209502,0.764647974,0.619004656,0.980491675,0.383187328,33.35800207,77.92823538,8.82769706,10.02330988,0
9040,88.54551852,2.160381335,0.843768595,0.797570384,0.983252807,0.636123974,36.61124953,149.9563229,12.24566548,10.7073283,0
7378,82.98951289,2.28626916,0.813292837,0.749917402,0.981734961,0.562385023,34.66975145,115.9014462,10.7657534,11.52836327,0
90,67.8030188,1.788792455,0.847722735,0.789536934,0.97717478,0.623379324,38.99789698,106.3228243,10.31129596,10.38268363,0
7656,44.84094691,1.523947217,0.808306727,0.689522615,0.981297039,0.4754536,36.47019106,64.00144586,8.000090366,10.62238585,0
9403,78.5406937,2.14596358,0.821338181,0.744141369,0.974557679,0.55376177,36.72592322,123.909506,11.13146468,11.12834357,0
9339,111.9994446,2.275850452,0.880250941,0.85206632,0.966850852,0.726029117,37.47781332,127.0941719,11.2736051,10.82815893,0
2404,71.94791972,1.85568461,0.858053074,0.799779841,0.96995698,0.639662195,33.99798762,102.2548257,10.11211282,12.04922181,0
928,116.8882077,2.359778131,0.872463776,0.850764664,0.96243625,0.723812979,35.95297131,134.3432862,11.59065513,10.80126683,0
838,114.1454435,2.291021502,0.889584244,0.865706676,0.963822268,0.749461734,37.17804885,123.3646849,11.1069656,10.57755321,0
9774,108.1512065,2.413307177,0.863512509,0.831888266,0.965348744,0.692056474,35.99530349,135.3029326,11.63197888,10.67803868,0
4988,125.4981808,2.42380366,0.883912064,0.865146785,0.958944722,0.748489677,39.82254279,156.0281575,12.49112315,10.95287811,1
1850,110.3707739,2.442147862,0.865221236,0.830021088,0.96731066,0.688951522,38.114911,112.6564636,10.61397492,10.73297517,0
7364,95.94399479,2.194780245,0.855418773,0.811769969,0.972139676,0.658982445,39.28209666,128.2836751,11.32623835,10.72037642,0
3913,159.1056187,2.672225323,0.893366764,0.87180033,0.957179559,0.760050278,39.77267688,152.918022,12.36600267,10.31122754,0
4990,82.48096349,1.989542436,0.878521439,0.836318691,0.970434397,0.699440486,38.22638712,95.97312537,9.796587435,10.03644201,0
735,137.4762494,2.785780346,0.849742695,0.807819693,0.96840257,0.652590938,39.86197502,244.4362264,15.63445638,10.3454135,0
5248,90.56889356,2.072859808,0.865729969,0.826989898,0.976833426,0.68392313,34.19875814,112.8303395,10.62216266,11.93215817,0
8923,49.83468533,1.330617945,0.874711148,0.791786192,0.985453827,0.626931445,33.82439346,73.07474597,8.548376803,11.45772782,1
5339,102.5701763,2.453520334,0.833750924,0.783341999,0.976936661,0.613637192,36.72014536,121.2631255,11.01195376,10.84664208,0
7133,64.29294544,1.542736168,0.889146005,0.86134774,0.973988483,0.741926891,35.98590494,103.1275504,10.15517358,10.62351398,1
477,32.36165091,1.138695866,0.838861614,0.722584215,0.986061265,0.52213485,35.26895462,35.24529713,5.936774978,10.97285055,1
1054,84.02515328,2.049796217,0.843583223,0.786150274,0.975787225,0.618044661,40.01638053,110.2208059,10.49860971,11.33225916,1
1298,114.3680601,2.448432678,0.857468676,0.818230968,0.976728035,0.669512824,37.31881993,198.8164279,14.10022794,10.82462159,1
3794,148.0998745,2.988236282,0.862231996,0.83621845,0.963636245,0.699278863,37.36193831,113.1807347,10.63864346,10.47757401,0
4146,142.7159287,2.669198915,0.875000011,0.845833265,0.962164875,0.715450348,35.34417447,109.2304022,10.45133495,11.13644748,1
6109,81.43136095,2.047333843,0.845755325,0.797370739,0.978342993,0.635811228,35.8707722,136.7269896,11.69303167,11.53420543,1
7891,77.22711232,1.900915697,0.830256,0.762909309,0.977908861,0.582040163,36.77512086,99.52702257,9.976323099,10.74657109,0
9508,122.4208003,2.424986175,0.87688609,0.847914516,0.963732014,0.718974561,36.83896597,121.4541031,11.02062172,10.66892259,0
9909,105.8620362,2.194390167,0.879705465,0.852636144,0.963232724,0.727003972,38.51433634,120.7011206,10.98640617,10.87276575,0
1166,75.44246859,1.873135053,0.867927934,0.823033877,0.978500222,0.677392476,40.43521675,128.3737708,11.33021495,10.70793627,0
5695,75.68518267,1.925678297,0.846760499,0.80217231,0.978848168,0.643489637,38.24695442,97.8782566,9.893344056,10.70417104,1
4195,103.7252412,2.209950506,0.835404673,0.780214522,0.973824403,0.6087483,37.69289066,66.99501034,8.185047974,11.17004112,0
7531,124.3977302,2.534199831,0.872455391,0.844442459,0.962372532,0.713100126,35.94253817,111.4418003,10.55659984,10.24460562,1
8101,57.88993548,1.66487917,0.809990246,0.722010803,0.986430597,0.521305757,35.90495002,110.2794132,10.50140053,11.16432083,0
4130,118.0959921,2.540135887,0.860820038,0.829685586,0.969947342,0.688389769,33.32731074,79.23299012,8.901291486,10.30770576,0
9086,61.52436504,1.741822492,0.870799807,0.814079443,0.9735676,0.662735008,34.36304666,62.50277503,7.905869657,10.78647029,1
8136,128.7768657,2.522817164,0.881319214,0.859323203,0.964164243,0.738449086,39.20570423,114.2596525,10.68923068,10.4617483,0
2159,35.84719859,1.27723274,0.808881417,0.659090488,0.983327323,0.434411017,34.58270083,34.14246169,5.843155114,10.30360492,0
1392,112.4104777,2.553702874,0.862573939,0.821764333,0.971399911,0.675312244,34.2532863,96.83638271,9.840547887,10.99943126,0
7753,125.7008068,2.523367308,0.865815293,0.838485664,0.968650288,0.703069836,36.35002069,111.0406748,10.53758392,11.00232903,0
9768,78.27354909,1.991844966,0.860524053,0.816550135,0.975665311,0.666762261,34.56909284,104.0571697,10.20084161,11.67476756,0
7936,120.3410621,2.275009754,0.894900081,0.870413355,0.954436773,0.757634431,39.03260343,59.8172405,7.73416062,10.62790219,1
1024,130.8138717,2.497815996,0.879609094,0.855896151,0.963049228,0.732572633,37.48256302,135.7137078,11.64962264,10.90895619,0
5202,64.18944225,1.889280953,0.78543185,0.627753247,0.971223694,0.394092973,36.21690372,70.29059735,8.383948792,10.81246437,0
1532,92.10031985,2.036860654,0.839387808,0.786718703,0.979684062,0.618934923,37.07401337,53.20483598,7.294164516,10.41678422,0
8536,98.03303648,2.251502614,0.802468377,0.743445099,0.981761436,0.552718678,38.84328159,131.2615295,11.45694242,11.13507255,0
6570,92.02126108,2.135130868,0.826490311,0.737624678,0.972534164,0.544108073,36.15054699,80.64261947,8.980123578,11.08966319,0
7077,139.0682163,2.715003346,0.840288154,0.794459788,0.968674288,0.631183781,42.62466188,143.9345496,11.99727259,10.98188693,0
6719,125.5262508,2.524683562,0.859874691,0.817886564,0.965372421,0.668952312,34.21070639,83.85807655,9.157405558,11.5072885,0
1254,41.7200839,1.333208189,0.799938644,0.650849346,0.986482495,0.423616724,34.58104406,64.89817655,8.055940451,11.68529808,0
9837,193.7679277,3.21507402,0.849319276,0.824651062,0.966493685,0.680064127,43.59504603,223.2150869,14.94038443,10.66506189,0
9959,78.17467504,1.917661328,0.885774968,0.843932778,0.97436018,0.712230826,37.41627681,112.4940864,10.60632295,10.51053411,0
4984,98.55013882,2.035788869,0.880918724,0.839137082,0.963828278,0.704162172,37.06310909,95.38787242,9.766671512,10.6091351,0
1746,64.11230079,1.547665873,0.843747047,0.777522981,0.981876503,0.604549621,38.38520172,99.76467975,9.988227057,10.70040543,0
2088,130.0191905,2.777886228,0.859501162,0.829479173,0.961680046,0.688050123,35.13119203,123.1855861,11.09890022,10.57697014,1
2017,131.4795444,2.721532947,0.857633661,0.815090807,0.964246422,0.664387055,35.51411658,126.1283071,11.23068596,10.44017711,1
6099,86.19213082,2.344926454,0.808435497,0.74485209,0.979678664,0.554813831,35.02654926,104.0999431,10.20293796,10.8037978,0
5941,167.4035038,3.023056047,0.854153123,0.829946674,0.963823847,0.688826038,35.35629376,157.198632,12.53788786,11.10474485,0
3522,49.78601285,1.59110679,0.814814376,0.704178912,0.980866653,0.495878449,33.54049779,70.85231128,8.417381498,11.50141144,0
6196,81.33187571,2.030216661,0.813874377,0.756325127,0.982863554,0.572034022,44.1657435,186.1662625,13.64427581,10.36570492,0
956,126.1283069,2.452812681,0.878068009,0.847654216,0.959148141,0.718535811,37.61284484,119.0642986,10.91165884,10.88817914,1
2886,90.06407745,2.248157843,0.825809056,0.775192096,0.975584946,0.600934344,40.71475106,141.2457496,11.88468551,11.07008156,0
4758,183.7328368,3.183613829,0.871140507,0.846860425,0.960288882,0.717190196,41.13163587,188.8365366,13.74178069,10.79950449,0
891,149.1174304,2.614954831,0.887404836,0.869540785,0.951387786,0.756115901,44.10424018,150.1715187,12.25444894,10.84497397,0
7381,173.9654895,3.05808638,0.868203636,0.847518327,0.958939944,0.718305713,37.03323413,123.7096506,11.12248401,10.81648793,0
5254,128.9842038,2.403020157,0.884610727,0.858943556,0.967384387,0.737797267,37.3011836,118.3952873,10.88095985,11.01692614,0
2675,151.5582204,2.765296931,0.85478017,0.814831353,0.964141212,0.663965306,37.65068035,68.95320966,8.303806938,10.69120843,0
1481,65.07719505,1.782459818,0.860323423,0.784863243,0.972005621,0.616024763,32.60989375,57.95176767,7.61260584,10.5512321,1
3353,119.9822254,2.495042013,0.86496205,0.834466248,0.967112529,0.696346574,38.77860874,155.752268,12.48007484,11.08304147,0
999,97.67552215,2.283118229,0.855061362,0.812413897,0.975480457,0.66002477,38.84530353,78.87865847,8.8813658,10.82103717,0
4428,225.1652982,3.300257569,0.865167164,0.844635277,0.958513836,0.713426825,43.35786178,226.6169464,15.05380172,10.7894795,0
780,67.44057637,1.870175374,0.833444333,0.775117827,0.977454634,0.600817305,36.39695924,93.27170661,9.657727818,10.82364408,0
6724,96.84389204,2.400969452,0.814283101,0.745852469,0.975052866,0.556310349,35.67992569,61.28414302,7.828418935,10.80886839,0
6552,54.24754637,1.531305617,0.807883879,0.688658141,0.984409965,0.47425774,41.15772258,125.7445064,11.2135858,10.44953263,0
5805,31.54350679,1.06286186,0.844668434,0.635821856,0.982277737,0.404284757,33.03749806,27.05009537,5.200970618,11.01152204,0
5984,85.56668702,2.290341847,0.794756948,0.731404418,0.984104712,0.534959721,41.10519001,134.1039559,11.58032624,10.81044201,0
313,142.9704143,2.641515997,0.874820966,0.847203772,0.959665189,0.717772156,35.69594161,114.7615631,10.71268235,10.79229517,0
8017,36.04508526,1.186212627,0.858822048,0.781291865,0.981487894,0.61042432,35.00594028,60.19681986,7.758660958,10.77327715,0
622,95.31015789,2.02967665,0.860369404,0.816431388,0.969906892,0.666574116,38.66957496,148.7627936,12.19683539,10.83108068,1
2053,49.31280043,1.537921201,0.823277035,0.744095854,0.986198693,0.553683417,36.53376935,95.05511964,9.749621513,10.60260863,0
1922,74.37187192,1.867007651,0.858136351,0.818487738,0.975100187,0.669932176,36.22767749,80.64318961,8.980155322,10.96843694,1
4660,160.4530587,2.833494767,0.873683911,0.850876974,0.962458804,0.724009923,36.42507272,163.2612562,12.77737282,10.91838409,0
4491,110.1246304,2.364461314,0.873721347,0.843763435,0.969207747,0.711952754,37.35900523,156.6602103,12.51639766,10.58745863,0
7661,118.2915254,2.357853558,0.854829954,0.813128091,0.973710082,0.661188527,37.88751447,212.9179423,14.591708,10.56823196,1
7245,108.9934793,2.374953978,0.879070173,0.856908649,0.959585118,0.734307181,32.28267714,59.11273351,7.688480572,10.92081322,0
6542,68.73328312,1.614183228,0.894135003,0.854710405,0.961132071,0.730542645,37.29153142,78.88721555,8.88184753,10.97219337,0
6246,54.67258185,1.473012455,0.873776904,0.821576827,0.983115716,0.674994378,37.92893877,85.66082034,9.255313087,10.42661948,1
632,36.68372371,1.335077397,0.795476208,0.645238324,0.983287212,0.416345696,33.63514394,65.06479473,8.066275146,10.46535208,1
4937,76.5165047,1.920366847,0.831096863,0.758510484,0.979951044,0.575350258,38.16062853,69.50864688,8.337184589,11.01100064,0
5288,109.433192,2.505719237,0.845668631,0.806470406,0.968464932,0.650409747,38.00702066,131.514176,11.46796303,10.79893754,0
6946,102.1606612,2.31484811,0.857747481,0.816201065,0.965959192,0.666198881,39.94087341,165.1136662,12.84965627,10.57203043,1
2797,90.98050624,2.194051034,0.844791395,0.810067055,0.977292443,0.65621729,35.8225209,74.95374441,8.657583058,10.21303107,0
3699,74.27214376,1.710805472,0.897206099,0.862412114,0.962349985,0.743766326,39.92327153,67.24025332,8.200015446,11.03746023,0
662,148.7250247,2.961433897,0.841047996,0.793447278,0.960417812,0.629585446,41.56499177,115.4049694,10.7426705,11.07072921,1
4825,73.22590032,1.993867548,0.828939791,0.773384666,0.984815676,0.598129486,35.34930671,120.8475252,10.99306714,10.43868469,1
7482,107.9553866,2.71198341,0.80090043,0.744826294,0.976509709,0.554777049,36.96816747,129.1098689,11.36265237,11.08907133,0
4865,82.2175435,2.119124391,0.817952392,0.72947675,0.978343072,0.532151094,40.23611818,156.076435,12.49305547,10.56610219,0
8811,84.57035163,1.966898689,0.864363649,0.819490037,0.975447929,0.671573756,40.32052291,140.4505544,11.85118367,11.11648447,0
340,67.2354896,1.774610458,0.868192688,0.812619168,0.969365405,0.660363265,32.75725168,53.99418111,7.348073293,10.66641863,0
4359,103.3112316,2.138343855,0.868307465,0.839226662,0.97039425,0.704312933,35.02237638,140.8425399,11.86770997,10.40733349,1
8762,115.2305817,2.48288869,0.859903338,0.833029417,0.965669297,0.693951156,33.59631555,108.8442592,10.43284521,10.72690396,0
665,112.0281382,2.483147711,0.836952038,0.793462647,0.969445922,0.629595701,40.36486571,132.6331222,11.51664544,10.80538192,1
1167,69.61945712,1.969779078,0.840654692,0.78038916,0.976600425,0.609014357,36.20708386,120.4153437,10.97339253,11.32253406,0
3936,47.76604186,1.548505499,0.83784931,0.756352955,0.982400963,0.572076391,35.85317369,68.51267198,8.277238186,10.53865321,0
9370,71.43227958,1.794060598,0.828145594,0.739912075,0.977148698,0.547480896,44.24263722,88.28992236,9.396271727,10.85798246,1
523,87.19025498,2.041922994,0.87977362,0.850377369,0.962427221,0.723150757,35.40357882,101.2074503,10.06019136,10.71676701,0
8203,78.32438202,1.967588066,0.83916673,0.781274026,0.975024716,0.610404161,33.24105276,69.6312899,8.34453653,10.97217872,0
4781,56.27669626,1.565840793,0.792003481,0.677340715,0.985437289,0.458797862,39.10426558,102.9809847,10.1479547,10.49560534,0
9828,99.22380893,2.095292038,0.893177367,0.867316781,0.958512521,0.752255835,37.30629139,111.1050324,10.54063719,10.15777848,0
693,110.5833419,2.32477327,0.881676504,0.849648444,0.9603547,0.721917796,34.07697238,85.10035657,9.224985451,11.37222351,0
1076,57.13221607,1.731085547,0.845604223,0.782257207,0.978394809,0.611938452,33.53788383,60.32030801,7.766614965,10.76192188,0
4661,145.7777691,2.679974748,0.877027886,0.854422231,0.962555148,0.730053917,36.4523306,135.6150326,11.64538675,11.07229037,0
4818,125.3702546,2.867285896,0.809801798,0.754796028,0.968380123,0.569745989,33.01240735,117.6249481,10.84550359,10.86682099,0
646,71.34021666,1.874553547,0.839282228,0.774710306,0.982852725,0.600182205,37.14983661,85.18172019,9.229394357,10.43255393,0
9491,170.4216471,3.057226333,0.859956716,0.832456422,0.966052502,0.692998014,41.20850925,180.2689756,13.42642825,10.31565928,1
533,102.430473,2.286254829,0.872103923,0.83560321,0.961395594,0.698248995,34.2490604,94.30629184,9.711142664,10.65281214,1
6624,82.08805437,1.970788459,0.83658847,0.784333129,0.984736847,0.615183407,41.24283497,183.32685,13.53982459,10.39629454,1
7397,41.90209171,1.083643248,0.879571338,0.803495979,0.983240928,0.645611361,37.54744097,67.54630295,8.218655787,10.91905817,0
3319,103.7526594,1.962128766,0.909119674,0.895005245,0.954236398,0.801045326,34.09421836,80.94397217,8.996886804,11.23952018,1
2708,108.7686294,2.167056482,0.891696753,0.867348295,0.963339707,0.75230714,42.73196525,127.8241217,11.30593303,11.01308242,0
1039,59.68326864,1.761488946,0.81682665,0.743502092,0.983275844,0.552803958,36.96661553,80.15967123,8.953193354,11.12137575,1
6851,63.6671251,1.56707176,0.810133476,0.722684322,0.987185441,0.522275865,36.88377358,201.595548,14.1984347,10.61505775,0
3793,63.25637904,1.617406284,0.868041325,0.816919123,0.977964682,0.667364538,36.63556001,96.32834574,9.814700492,10.81684339,0
2915,134.0303665,2.715035984,0.850453757,0.813134126,0.96647656,0.661201477,37.43908151,140.713503,11.86227225,10.05668998,1
8348,68.80580307,1.856800649,0.837496588,0.781158578,0.97860016,0.610217189,38.68102929,96.62589674,9.829847239,10.52838884,0
4121,155.5788281,3.196807372,0.864124783,0.83140076,0.950247889,0.691250197,34.00513917,64.56881772,8.035472464,10.60397641,0
2458,131.9386481,2.404892459,0.8911697,0.870114204,0.954562625,0.757113147,37.7630232,145.5078775,12.06266461,9.980947501,0
2292,54.096209,1.502788629,0.842708698,0.763819797,0.983036813,0.583426616,40.68973135,99.44994393,9.972459272,10.90647694,0
5708,101.0173055,2.068812972,0.883737245,0.860965577,0.966344783,0.741272382,36.81135336,101.5016954,10.07480498,10.44364393,0
7213,144.4526847,2.602066709,0.881399398,0.859577893,0.962060209,0.738891449,37.04659271,171.7765065,13.10635367,10.58886014,0
5957,125.3299142,2.415046779,0.886192863,0.8665972,0.959906816,0.751006784,37.20245241,129.5551086,11.38222775,10.53146817,0
4474,143.5281044,2.916697716,0.835738388,0.801171225,0.968113341,0.641889444,38.47101293,167.2147578,12.93115454,10.99946846,0
3695,99.6466932,2.509788642,0.807237896,0.747340775,0.974851891,0.558531598,36.64931199,92.92299569,9.639657447,11.30391874,1
9310,123.5968663,2.45582782,0.831714542,0.78551485,0.978611209,0.617040044,42.08168348,241.6332711,15.5445576,10.20090586,0
1684,68.43185649,1.873310049,0.849864133,0.792208133,0.975342733,0.627604832,37.6452783,103.7565365,10.18609525,10.90868058,0
914,158.6355303,3.00850108,0.855100208,0.835537236,0.961399372,0.698141231,35.51493553,147.1031426,12.12860844,10.81683292,0
8034,50.36748861,1.237146126,0.865349611,0.795406724,0.987113225,0.632677248,34.22867587,72.27423987,8.501425755,10.97848441,0
4969,90.24631253,2.363152698,0.814984259,0.735296811,0.975027797,0.540677614,38.11906683,137.0950069,11.7087577,10.90049978,0
2809,54.5845348,1.637670324,0.849249212,0.783079196,0.981745444,0.613219403,32.39234844,23.73528644,4.871887359,9.869606367,0
5155,136.2678703,2.704719073,0.875073791,0.851425761,0.960677196,0.724939341,34.24907604,126.6232622,11.25270022,10.83934771,0
3457,39.57196125,1.524591488,0.790918148,0.678492751,0.986152567,0.460359179,33.02344349,109.4173799,10.46027628,11.08118826,0
2355,48.48318319,1.534101853,0.79370194,0.621074652,0.974901472,0.385762213,33.78785598,54.84001096,7.405404172,10.47105757,1
8102,64.097729,1.698191681,0.865081714,0.817363401,0.980463089,0.668090309,31.47096519,41.82693746,6.467374851,10.53801586,0
5914,31.22062344,1.14885852,0.815725025,0.635643044,0.981242784,0.404056501,34.05041821,38.54085423,6.208128078,10.72072673,0
2121,48.90227598,1.530423695,0.809222931,0.722294031,0.982008369,0.521717728,34.80670368,59.39090441,7.706549449,10.49147985,0
8353,65.01293187,1.64967545,0.857893895,0.790814713,0.972751366,0.625400533,36.82473711,47.47128592,6.889940923,10.96976543,0
6131,71.39487103,2.048912654,0.779375699,0.647511111,0.971839343,0.419298293,38.74480532,122.8716278,11.08474753,11.41381679,0
3966,75.78853331,2.089589026,0.800189209,0.730940964,0.983428221,0.534282773,38.64453787,117.4438643,10.83715204,10.82835812,0
6726,88.66553304,2.176121973,0.83765422,0.790332301,0.974272407,0.624635294,34.71493014,49.80796517,7.057475836,10.19415246,0
948,142.9530147,2.477245808,0.906659207,0.892673538,0.948796604,0.79688274,37.40488414,106.7344177,10.33123505,10.60818123,0
7328,51.98057019,1.358381038,0.865885579,0.790805337,0.979299543,0.625384143,36.12587807,42.67206239,6.532385658,10.02805898,1
6516,78.92530577,2.015301223,0.829222311,0.778539937,0.979632553,0.606131071,33.78311833,94.90053361,9.74169049,10.55992388,0
1933,181.1771367,3.036592984,0.861764134,0.839724351,0.966974933,0.705151605,34.74582867,152.358721,12.34336749,12.11567724,0
6370,72.35761177,2.035963139,0.822328275,0.762804378,0.981282842,0.581879871,33.43723408,86.19766653,9.284269844,12.02779566,1
5023,122.3199273,2.475212621,0.869468165,0.838998298,0.963085503,0.703930984,35.82972383,92.57129518,9.621397777,10.99014209,0
1753,86.58595657,2.172972747,0.827317759,0.776537014,0.976331109,0.603018446,36.25967979,88.1205488,9.387254594,10.02685366,0
1169,39.86435983,1.393121859,0.778662074,0.591420314,0.98308443,0.349792307,40.74788685,48.7202284,6.979987708,10.8778837,0
1417,116.6429368,2.646035233,0.827393838,0.77388893,0.972331897,0.598919524,33.17024946,95.5156537,9.773211023,10.71424276,0
710,45.49134981,1.498056899,0.799113886,0.461407612,0.966720278,0.212960344,37.15653893,26.03220017,5.102176023,11.65070715,0
3225,64.39989031,1.809909062,0.814517621,0.741512919,0.982105691,0.549848226,36.49988305,94.03293847,9.697058238,11.05067807,0
8059,90.10543642,2.196876405,0.865486444,0.818833418,0.978670052,0.670495407,35.08226198,114.9986605,10.72374284,11.24151455,0
