image_id,Contrast Feature,Dissimilarity Feature,Homogeneity Feature,Energy Feature,Correlation Feature,ASM Feature
img02931,272.52850907705135,5.960360588475802,0.4514364251804983,0.15603020510320967,0.9459938075133375,0.024359121046585542
img02932,184.67917992779493,4.616156571390855,0.5280887114799269,0.1393663637428177,0.9670246008296541,0.019439081227340737
img02933,166.40971041787242,3.849762951749386,0.5372827770951272,0.13856390572787858,0.9714620678517855,0.019219889784144968
img02934,245.8545569612715,4.20871810121113,0.57700903594167,0.16529173067402556,0.9664327190699138,0.0273339271444317
img02935,190.9040728926504,4.1781973279509685,0.5966813911771143,0.25150595652157826,0.9681532868414802,0.0632644932576106
img02936,201.66844424321033,4.52661093389583,0.5252993846301335,0.24993588697730595,0.9716252677909986,0.062474860283773304
img02937,426.303197898652,6.504742556949348,0.5291168233907358,0.26739079505416924,0.9555401720071084,0.0715136420597538
img02938,358.4936075968422,6.1125238790369565,0.4921998974806506,0.25809776695810643,0.959529386332169,0.06662845878368187
img02939,151.41358497933683,3.8629133926855572,0.5542942833646206,0.1409354033294791,0.9704582189160431,0.019876491480210416
img02940,156.0679641994698,4.096396202782669,0.5364253103226282,0.14152808107320713,0.9705132566435091,0.020041193786672476
img02941,790.4130522215391,10.299097282295385,0.4476123560692557,0.2038448030151057,0.8811902230147179,0.04158321415848738
img02942,765.7649959450998,9.668510578863978,0.4933057105254494,0.2948102574820062,0.9040095524434889,0.08694380422238994
img02943,238.4618944636719,4.213428338860121,0.5793904283234005,0.17789203794306052,0.9721919301701712,0.031657344789287216
img02944,247.30353451797788,4.1212818687524475,0.5797942097462458,0.17824553452062802,0.9723921511305653,0.031785142958824494
img02945,320.735955612036,5.998669081603394,0.48920115336012193,0.16410113653408887,0.9428251233699175,0.02694524094846986
img02946,136.12651510236998,3.7469120350347005,0.5378731922233598,0.14685517727980046,0.9666863282263709,0.021586795003381135
img02947,276.1066045511396,4.933381992502921,0.5283660168722863,0.17348709203433543,0.9677097687491067,0.030108000638493358
img02948,249.80675826305844,4.588582531358261,0.49100241141057077,0.17636105448408299,0.9683748206695915,0.031112092416620198
img02949,555.70565398525,7.7133206278834034,0.520105519634062,0.18680169321122744,0.9111537424646813,0.03492393546156082
img02950,793.3681738994784,9.362550040849651,0.5149569168214239,0.25591037034503805,0.9011754717058247,0.06552159462659721
img02951,361.0856097564768,6.903103809232171,0.4635477653237376,0.18111123182823463,0.9285136811578598,0.03281958630175471
img02952,284.6430688917869,6.119015522876008,0.46972101774363245,0.1537698496707312,0.9302839911848861,0.02366229168205289
img02953,442.67093725972734,7.458460868416128,0.4501156908032122,0.16788465619453719,0.9183731436733727,0.0282044017405178
img02954,510.7899798154737,7.006241109188856,0.5603804411782563,0.328227880580095,0.9328662186620023,0.10775998020505914
img02955,645.8187896482439,8.583307892397336,0.5619690429231432,0.3896015579830515,0.9112979515052954,0.15182355147434484
img02956,592.5018741439828,8.794407784866507,0.5324161076535483,0.3620271495278008,0.9202804322431681,0.1310988679759189
img02957,260.3798489012785,5.686057901408326,0.49859766788911686,0.17706578203021933,0.9442670975519194,0.03136903561493861
img02958,554.0791076599543,6.741025161596761,0.6329405463262245,0.48870437909482267,0.9354169366301348,0.23885262125573836
img02959,292.5554135879381,5.981040330041523,0.46189128359419473,0.16364925194918106,0.9386089997875248,0.0267968491352385
img02960,620.1953534998981,8.428657487505053,0.5596569339976692,0.37857158355901444,0.9142028114252918,0.14335018898906374
img02961,475.13849120535656,6.548198589485229,0.6612559351571337,0.541043173382866,0.9304576439797297,0.2927447289348092
img02962,599.1146365731114,9.073460252667545,0.46790911458724616,0.2160322807493954,0.8989019263053748,0.04669617300842961
img02963,366.15476235104427,7.2556514321417005,0.44103503585929027,0.15947871601915292,0.9188242807164195,0.02545175168582784
img02964,182.7884630610884,4.62766808439075,0.5024125441994816,0.1377241150229248,0.9676305520657111,0.018977163318594864
img02965,389.09764899619114,6.3062638017831345,0.5237867492965456,0.2775996754786142,0.9618143499294108,0.07707317770304827
img02966,399.99165068726217,6.075468179306325,0.5680148611144076,0.37841306757174337,0.9603548728385127,0.14320824919770664
img02967,318.2032441398867,6.514912008001881,0.4734444262320055,0.14617768672592363,0.9293123947443276,0.021385708038279556
img02968,360.5876550936031,6.638590641219825,0.48880246149867856,0.1591473807411288,0.927928250227922,0.025347248307060363
img02969,350.12901884191854,6.523698832780751,0.4774120603559229,0.15263501692638265,0.9356060340958406,0.02331218497061162
img02970,305.6874562067592,6.336439981017094,0.4554348223076243,0.15080017506482468,0.9381305906163525,0.022757513140524713
img02971,527.2517669285934,7.559623251874306,0.47045153008587404,0.1822257460643155,0.9439947304872593,0.03322065224505378
img02972,465.83377306805505,6.826826280757483,0.515649107114878,0.1730136417071417,0.9506843019619814,0.029946734548377662
img02973,172.64029037810727,4.152891721333279,0.5225367377048828,0.14094608485519228,0.9585486359481562,0.01988061191996034
img02974,342.40610891844966,6.3824369833718215,0.48639568644484427,0.15032925479458187,0.9428886873290838,0.022614938218230882
img02975,523.3435450608051,3.379185469530972,0.8966141349320218,0.8157704929788984,0.9639299601666804,0.6654847371238042
img02976,255.3423215229858,5.734734026576506,0.49170989142030425,0.15692802032946457,0.9415513194482257,0.02464096088901455
img02977,257.53307820311085,5.789387615340472,0.4774014721156239,0.17011369485861597,0.9399734489296467,0.02895185501098336
img02978,572.5750683781672,8.769342034914573,0.4179267536996737,0.18132406060423145,0.9173349963797277,0.032897208261692054
img02979,542.1641063082909,8.191528844074487,0.45346275365338456,0.2085920025560914,0.9241000346167296,0.04352969306103348
img02980,267.1935407055081,5.266149798154718,0.5202368988604854,0.28499158648270606,0.9613502220440959,0.081231463916456
img02981,243.88190647828867,5.12562872452919,0.5232248217710529,0.27262445418550973,0.9644149298581447,0.07433617681369568
img02982,216.15055020906834,5.358731467464614,0.4764789041975052,0.18613281398990866,0.9491185980905594,0.03466285557241841
img02983,226.89285187789702,5.250724030421155,0.5079633311462333,0.19953371450631274,0.9444592803696285,0.039832515277100335
img02984,393.78005325478955,5.945900314783039,0.6744168330029674,0.5608352748067844,0.9386671953425703,0.31455676623998197
img02985,572.7954119209356,8.248203725730765,0.5282304888517247,0.3372367120668193,0.917577884565805,0.11375563013879368
img02986,448.5727040982051,7.9710996671954435,0.4500110551044314,0.15673103424747872,0.9159527998476835,0.02458153294307635
img02987,385.4635992016528,7.40445247921494,0.4242730986306163,0.14623130631149922,0.926209192096889,0.021399200743284066
img02988,308.02088067090517,6.553171376393816,0.4448588975143433,0.1513350757251899,0.9355570777371486,0.02291566833352855
img02989,966.1426111952453,7.319190755959299,0.776757956436917,0.7045160248370796,0.9336041829517394,0.4963630025472895
img02990,403.30058592251095,7.325355302047509,0.4964514813360279,0.2328384615706644,0.908458144915194,0.05423499829102012
img02991,233.00623528212085,5.4509837262112955,0.5184248134509204,0.21993120505053992,0.9387472506154677,0.048387709946789925
img02992,188.78639847054234,3.8953295907824192,0.5973186334318827,0.21253158623922405,0.978331273073417,0.04517998876741926
img02993,151.03065864091172,3.902703407343439,0.49741635386505145,0.2334547439952916,0.9779015700507543,0.054513840262903186
img02994,288.3880521163808,5.514557847342448,0.49364961730547613,0.20355556870650582,0.9684579907183606,0.04144612551019948
img02995,275.50115730729607,5.240341725538385,0.5242312861312761,0.21752516539503164,0.9712842478962859,0.04732620707796871
img02996,442.82695012136577,7.080103716118919,0.5183707978378246,0.2380045775593409,0.9297100210140449,0.05666963361075253
img02997,785.7457144037338,10.511845038566975,0.4615475339327463,0.23948018245291514,0.9009335616524419,0.05738166334126359
img02998,471.06521982234335,6.71602146710427,0.6334512034251728,0.4764372432601309,0.9297226983895361,0.22701863327462243
img02999,452.2201574364652,6.917829365508526,0.5743286246192199,0.37767159024819885,0.9280456482994146,0.14266446782126452
img03000,289.19880696427083,5.021908085231694,0.6007484754404371,0.2762416740458384,0.9750416275316625,0.07631673472329828
img03001,250.20950498306348,5.091922953311318,0.5412906298514627,0.287416587968871,0.974675448012045,0.08261726758979043
img03002,215.56428948602178,4.506568987889394,0.5205935278800925,0.23406027175460412,0.9744016668586482,0.05479303249945571
img03003,197.42127706291546,3.7638089016244747,0.5826696021030431,0.19790714859412237,0.9740919857477093,0.03917587263912793
img03004,300.9942307796292,5.146340755358548,0.5687420009869126,0.2584670964930257,0.9689558009334579,0.06681565606936965
img03005,284.42684397227504,5.278554101787833,0.5020988078350942,0.250731949566917,0.9691648096056587,0.06287557204142856
img03006,162.36417938714337,4.237187004397533,0.5695483969018892,0.2507362596985269,0.9749668084227716,0.06287485993292813
img03007,483.24450409700296,8.451516093569914,0.45330434537378483,0.19468773109475637,0.9128238273487099,0.03792378949100141
img03008,938.0085211667938,11.053648071054678,0.5267235164644081,0.37244336196049194,0.8920275539697845,0.13875619374737722
img03009,1048.511551611821,11.318750435529727,0.5142823477034361,0.3237971543909723,0.8845456986418454,0.10488822565121046
img03010,396.45544559185305,5.341096753652511,0.5896620414756875,0.3215621556072241,0.9576932772696933,0.10341604063716432
img03011,604.5607330113626,9.09751931348534,0.4316226806925269,0.1834417165789724,0.9027064325093095,0.033673937224333
img03012,923.0296460796953,9.70158466695527,0.6097813371349863,0.4768366803140603,0.9082115256723984,0.22740486246148547
img03013,191.5949679810744,5.2968452037679485,0.46912882829212194,0.1716078206308875,0.9524647928389472,0.02946405468507658
img03014,289.27327847163696,5.830672743055733,0.545690610243236,0.33077484438037646,0.9486711872445892,0.1094324536310928
img03015,443.7303961517449,7.0579105692524475,0.4904534732227842,0.27830711424683535,0.9471968704663692,0.077466120273921
img03016,330.52959507762137,6.1474977772973185,0.5150267145813421,0.2791244828427088,0.9644509595035762,0.07791959128195063
img03017,238.16607658413142,4.807990331242872,0.5536982131025492,0.26375774768961446,0.9756645090698708,0.06957504651811566
img03018,218.06319301771882,4.705853262567426,0.5073991732616029,0.2562977694071126,0.9763496753135409,0.065694623286559
img03019,632.3672926278603,8.281258800701766,0.5674789267371634,0.38078024834326163,0.9250166758430803,0.14502008568049862
img03020,351.3426439200243,6.9294037599722795,0.4757472743535757,0.1788993147322769,0.9345537129695171,0.03202216162303348
img03021,181.83426545680078,4.283643250192319,0.48853119364558795,0.15883308991440342,0.9672627837364773,0.02524246460997378
img03022,224.59745811406898,4.230901681444687,0.596223753336379,0.16425357004116328,0.9651676858518154,0.026994835814941297
img03023,510.5545899113555,7.263504030901688,0.5280787626893907,0.3210952428446169,0.9402230647325379,0.10311983575194862
img03024,519.6814358510271,7.406519953263389,0.5402528261440882,0.38144232631200337,0.9510153826478274,0.14551742612887053
img03025,214.35494438738704,5.200268121035393,0.5065793286258132,0.16479148921491016,0.9501632509492648,0.027172826795182452
img03026,210.6391204705053,5.057426590734496,0.5405058319080204,0.16901233577788002,0.9524919462884913,0.028581548547794423
img03027,357.19299506201264,7.0050613045465235,0.509046188722067,0.20318665641382458,0.916015706349948,0.04130693471597573
img03028,333.00721463801915,6.258250687836598,0.49012155009751124,0.16301567689073432,0.9342175634482591,0.026590887262611437
img03029,434.38972099074294,7.646062512014728,0.4555071007767582,0.1766513814185389,0.9183953383984729,0.031225300923920833
img03030,285.9236741427676,5.920962775735412,0.5149347842852124,0.14962419685548056,0.9388247797760136,0.022405107636593518
img03031,343.1062826947607,6.228176197255936,0.4906112288317863,0.15220762257705941,0.9484988938495797,0.023181135715252744
img03032,521.2471599565291,8.881128081747635,0.4221218415936724,0.15703018339556413,0.8985880431718363,0.024679312679658602
img03033,402.019989141817,7.690801269343677,0.4375899275196743,0.14841671099903087,0.9144150430034063,0.022041561125601357
img03034,241.79092653668653,4.90958090037509,0.5989997830543454,0.3513589401637079,0.9585269172820567,0.12346663225844885
img03035,515.3326553939742,8.587365871900355,0.4481130200925546,0.166639711562866,0.9116105651797067,0.027783982339253166
img03036,397.46582513337927,7.251605572376097,0.44711696623921515,0.15871017742787577,0.9186145496112793,0.02520504690488605
img03037,530.016031123876,6.437828869905987,0.6677499518855045,0.5604473431567707,0.9386247433572747,0.31411953633978895
img03038,272.9595425587592,5.62168130947243,0.49179010915870525,0.17077047501381037,0.9471083226891446,0.029177662911470434
img03039,367.4858762254931,5.8331550965975145,0.5255685122857503,0.26781134523194444,0.9677210419238734,0.07173306707945473
img03040,333.9666443194964,5.927719116445684,0.5190517534181482,0.2337282122410999,0.9651889955921296,0.054639948175784374
img03041,561.302077220925,9.142584477725096,0.44395726743631286,0.1692759625690805,0.8950193342842683,0.02867667639512409
img03042,557.757504039942,8.94185398945144,0.4364953401514704,0.16767143677428875,0.8940380778535246,0.028133299634818344
img03043,315.51142353603393,6.111911148957292,0.49369344834700435,0.19437768263384697,0.9358556289610092,0.03780061242293666
img03044,364.7061204074388,6.554476298178792,0.4924118125525407,0.20152386887559717,0.9276578287406255,0.04063241136161866
img03045,177.8526487258518,3.336775564085956,0.6190474818253401,0.17700655321717917,0.9739282277633634,0.03134587950048468
img03046,186.51684296604782,3.263048481954097,0.6340883409252369,0.16707130968665346,0.9752220557577542,0.027925128392938075
img03047,242.80801542677446,5.851974661188156,0.4484738663087831,0.16075074904519746,0.9433177035478018,0.025857229663734625
img03048,267.57614045680066,4.953361597702852,0.5317941717107345,0.15927678571596032,0.9597134464484998,0.02538596989585034
img03049,353.4702585694272,5.207519989307049,0.5489583207557638,0.20189300177627553,0.9608793025313537,0.04077382491510737
img03050,160.802310784916,3.6175528492647566,0.5752638541897299,0.2569445090211135,0.9822941422354288,0.06602678824694345
img03051,159.5365441476872,3.557227598760131,0.5770396724664025,0.25952639026196767,0.9815589858594498,0.06736049174326747
img03052,297.0455106659814,6.159028063124922,0.4705473537223373,0.14881099806887602,0.9495758594784178,0.022156808827927064
img03053,389.8098330870456,6.804657012927831,0.5018254754650909,0.14954626605624816,0.9362495179636583,0.022381376304584855
img03054,195.2874311412795,5.300308159722342,0.4801869798704136,0.16355789873459917,0.9505288451862985,0.026766334000369985
img03055,308.78024673503853,5.604454461625519,0.5365396316661433,0.28262993139697284,0.9698841004320691,0.07988619519680773
img03056,314.8241270034459,5.58513394788074,0.5070534084082841,0.2844346392228058,0.963924630804883,0.08091378121979909
img03057,357.9077248684631,5.353238222678985,0.7274566144518106,0.6295758928169248,0.9380250055200934,0.39638271373339584
img03058,250.6749686719093,4.427014339436829,0.5700795181633137,0.2734141991009105,0.9710725065972441,0.07476627027008349
img03059,391.68444818400724,5.995214746131438,0.5421166305690512,0.34861820727406495,0.9587027198731933,0.12154921349549509
img03060,428.3988889940362,7.6397419412005965,0.4672206795462105,0.1906718225713046,0.9122521838968265,0.03637574512950026
img03061,231.53567088080302,5.076544372957696,0.5597003822741349,0.17235209868513413,0.9493042188378603,0.029741838409306148
img03062,519.9247929883119,8.322036476355477,0.48796351075703426,0.2623036109188804,0.9051480503237926,0.06883019731520723
img03063,663.817607846195,9.267730124832154,0.49810262622121504,0.2818854952002525,0.8904332015494375,0.07949110658541167
img03064,373.0896635458837,6.982913738105638,0.47237131565105717,0.18684650194649635,0.9390931477374046,0.034928210456004256
img03065,309.6900265823381,6.061583795895926,0.492003661289847,0.19112160827333838,0.9451040418126422,0.036544277945241815
img03066,238.34011172086517,5.473485152946145,0.49158848435545166,0.17874401768051706,0.9486779811978692,0.03196269945238112
img03067,612.6832483149672,8.840245623678516,0.46525639016462805,0.2278074968684736,0.9120532043764149,0.051923373657188056
img03068,449.7889733215774,7.2264716094771435,0.47313098407456844,0.20246308129064505,0.9358107200334433,0.04101327894077781
img03069,354.66245305293006,6.405678975634512,0.531727069968125,0.305271895072334,0.9356891144656806,0.0932156682398795
img03070,313.08920907825,5.844016634227355,0.4543566594417344,0.1673334380309305,0.9514117132004809,0.02801332672612166
img03071,138.93986983672556,3.8029890697088646,0.5673408377834566,0.1703850580861187,0.965953008688252,0.02904912641307536
img03072,426.41487082794436,7.229542738970695,0.47579248214217973,0.18866208927976932,0.9228428537116531,0.035610403975929975
img03073,469.50495739321116,7.615933369977975,0.4844628394542993,0.20265933275235004,0.9169659800363178,0.041091913397555316
img03074,288.41470564207214,5.2148385236448815,0.535015573933514,0.279135017605131,0.9626331361209857,0.07792733943714934
img03075,247.234730767626,5.0120491367504805,0.529356710546781,0.24807187260179664,0.965709210086427,0.061548028562563944
img03076,162.82382492611742,4.503666933991912,0.5351025251884788,0.16704879727991706,0.9589728432962593,0.027920812473569347
img03077,238.68169263325558,5.678037818988117,0.487062207054848,0.16749752768064566,0.9429871530501635,0.028071922136369082
img03078,150.38546847967322,3.811166888936998,0.5550738553367293,0.14968392967893662,0.9691529775247432,0.02242049532994434
img03079,138.53648799440785,4.047019460664316,0.5566729690396877,0.14252458778005528,0.9579089703069896,0.020330179280160822
img03080,143.44880954741797,4.150623122717359,0.5416139249671877,0.14286395714446742,0.9632954252297046,0.020425680486516707
img03081,387.7012056811267,7.231419961673563,0.4393424512748916,0.1543798052305438,0.9256131809522397,0.023849082448443165
img03082,289.1649221753788,6.022717584583025,0.4681198241342453,0.1549352970449207,0.9426495928100561,0.02401710582493306
img03083,392.5104575614049,6.252969846333252,0.4847270201733114,0.2560035321765841,0.9608933197530507,0.06554800365466143
img03084,319.2287749303189,4.848883151912819,0.5791580168958934,0.30070967006167504,0.9735028352285551,0.09043439280149987
img03085,190.00355244978272,4.101481791858971,0.5371231325300478,0.2072800230223165,0.9713382237648938,0.04297375958863141
img03086,157.33503613394237,4.070436070261512,0.48142962610469925,0.18840300520644604,0.9762572661768179,0.03550441816263198
img03087,132.8666746864232,3.5062037737890126,0.5993318745964838,0.17020833464388702,0.9693800475793704,0.02900672028610719
img03088,557.5131251652147,8.66261835892451,0.4294660908197264,0.1715657503739501,0.9247926149526515,0.02944992574797019
img03089,388.147752487037,6.863944366349607,0.44646288266568684,0.1664114131306102,0.9432988681965877,0.027705218847576093
img03090,328.25631947449153,6.68975763528465,0.4676960251116361,0.1751655423421114,0.9400996763507408,0.03069806217022923
img03091,303.51606895486026,6.129235735654707,0.4727796897073031,0.17436422375661825,0.9459089916583118,0.03041776448436273
img03092,393.45184945395755,7.023427392709651,0.5225142673109551,0.256779520462213,0.9308698565457814,0.06596074420526833
img03093,242.7783631295792,5.5098211324972795,0.49334285049571386,0.1954675436727651,0.9419493597999202,0.03822513295345561
img03094,513.3477025363086,8.27008527369296,0.4759617653618114,0.1818652406766468,0.9143489648071457,0.033093050543623714
img03095,389.25017641954094,6.925013831819635,0.49024252651913963,0.20650981190128703,0.935866743191143,0.04266342259928122
img03096,300.9171588451614,5.072452001634053,0.5532703235763613,0.30892088083488206,0.9708215416762654,0.09544156377141465
img03097,253.02751099337408,4.842375919117723,0.5164150348745228,0.28645068843664867,0.97370584436243,0.08206456674063617
img03098,226.50301701870762,5.4221191068340735,0.4600203426922868,0.14198519106001406,0.9406280997325871,0.020177314494010876
img03099,179.05824127139684,4.784905174692602,0.510530368592228,0.14919439720696473,0.946437848087358,0.02227108065625226
img03100,548.330447739471,8.647559006752411,0.4382936028533058,0.1729230053603667,0.9145547396521501,0.029917994394960925
img03101,600.3931236183424,8.81675242094402,0.47013331413334936,0.22084280607376677,0.9155190107456246,0.048793178679348646
img03102,343.4117721098933,5.403021268863041,0.5627559596549658,0.28723996885443437,0.9647303313129716,0.08251901125158674
img03103,168.93462995002267,3.791322598279584,0.557276423878707,0.23279246629612896,0.9801897059048745,0.05419936016749256
img03104,226.2549480968928,5.124296394415739,0.47346986357693693,0.16852031527494943,0.9665839841181332,0.0284077757146931
img03105,1541.574684842009,15.637763165009654,0.6094505383951433,0.5682455586980988,0.8776685167166709,0.32295205318750786
img03106,426.69350975289,6.2930194666717,0.6176426640340569,0.44903629407518125,0.9380338313974541,0.2016519761689447
img03107,547.3472263672826,7.637737138360379,0.5118689744563536,0.28525584902042306,0.948602554327419,0.08138419946807304
img03108,389.3651841389226,6.136878168853453,0.5248903142139112,0.2744452053611143,0.9637684920569725,0.07532932452758552
img03109,322.5282633182097,6.3246488730297585,0.49687250924243637,0.19030286226963394,0.9353427294102634,0.03623278657481792
img03110,282.8052525020539,5.4434795961891,0.5234453925256745,0.14414394738255853,0.9451902996038921,0.020793525535062148
img03111,193.12766420968543,4.211618938629467,0.4956369615543233,0.18531140341738178,0.9722140957905802,0.03435084185849839
img03112,178.51839816717623,4.735266739355148,0.5183131796410778,0.16611967222561458,0.9606860888893528,0.027609128277537833
img03113,182.3293949442582,4.953829867118526,0.4698506276237463,0.16510879784437654,0.9587502069076953,0.027275660150713765
img03114,384.7789905925687,5.910211457131952,0.5396981652159728,0.289415532694415,0.9612787868407561,0.08377204838891383
img03115,271.2458535328998,5.071420742623091,0.5537386611710927,0.26560861624562615,0.9747223212973622,0.07055378895591632
img03116,270.41697963223913,4.915864316008349,0.5149223634774873,0.2707822082427064,0.9744958516399983,0.07333029922322289
img03117,258.99647117395875,5.527606854935729,0.49835957089496674,0.15658754431760008,0.9491763599646343,0.02453320932810678
img03118,237.28194671221632,5.79302745638718,0.43765993146113136,0.14882068253070524,0.9469067935145634,0.02216558207071488
img03119,525.3416415561737,6.374371095252177,0.6344364763943555,0.48560009423746897,0.9556312778162828,0.23582101395510113
img03120,173.88880736976296,4.278396199778946,0.5467114551040428,0.14999408413504753,0.9671073643972447,0.02251114606100998
img03121,173.10490042892621,4.267616511678268,0.5498715895127229,0.14520206807954936,0.9655605780610944,0.02109767594808691
img03122,130.40741116698032,3.4400806030132984,0.5701447605382091,0.14400470283040287,0.9745964172058809,0.020756112435408473
img03123,277.02174692425945,5.622118746395643,0.5102964018420245,0.15470068331018805,0.9547198611396862,0.02394628550878662
img03124,308.89741628822463,6.239729130623072,0.45373891612319117,0.14221339412920686,0.934114043312215,0.02024203984432232
img03125,502.87565401530696,8.622420343137364,0.4239917969159618,0.1755305346111811,0.907582417199524,0.030827225145592236
img03126,635.6068317324036,9.50621355067775,0.4750557440539412,0.2020626756040552,0.8902579894289886,0.04085592335543689
img03127,586.9831630562837,9.143792531718677,0.4575135799342003,0.19550062408223193,0.9016658789394473,0.0382419656252157
img03128,298.30159144020985,6.055482191344861,0.5248119018827031,0.15733490855412288,0.9262413004967897,0.024775629311330344
img03129,260.0108497483136,6.352150660203005,0.4853212046740062,0.17163610284169792,0.9357044215726821,0.02947569429721763
img03130,400.74789615174757,7.666353926374692,0.4567612061600957,0.1784233283171987,0.9117412655047895,0.03185434402027545
img03131,404.46411432804734,7.486368749399382,0.4727922894934249,0.20400478312210238,0.9162066936394548,0.04164136040427872
img03132,220.73265169947342,5.326301677840375,0.5038855578136747,0.13849178518628602,0.9588684139062911,0.019193034479957016
img03133,572.0976392193108,8.407435061034255,0.46559893911242045,0.20553593112280155,0.9121443445334334,0.042267194116669474
img03134,429.37956843524057,7.654803020473013,0.46927886351281034,0.17589589740483919,0.9061252973300357,0.030959560673424865
img03135,319.984896734441,6.687489246924404,0.47483354527040295,0.17042293968149305,0.9200925143848352,0.02906228390980553
img03136,151.01904512387262,3.66360463824015,0.5803472749940366,0.14307235657880762,0.9729618538446425,0.020485776566733168
img03137,265.5909692185814,5.711820874183143,0.5047404957556122,0.14497239913741458,0.949817684606477,0.021029235079680127
img03138,242.24522848785006,5.60288578911968,0.4756346365548041,0.18227372989076307,0.949378128854609,0.03323690025766474
img03139,351.0886322868759,6.584229172674087,0.528080009227916,0.2961074465098902,0.9304058516225978,0.08770577043234763
img03140,340.40098763096546,5.457668354719436,0.5561784762262338,0.29869070307467654,0.9689516990081946,0.08922525042650124
img03141,357.3849778480668,5.761807522947962,0.5292841440837426,0.29969194481187084,0.967773616545903,0.08982635670222813
img03142,617.1070023398665,9.115215226715868,0.4467614290549483,0.19995728460864368,0.904811871399662,0.040005786212336594
img03143,808.905304540356,10.9329496768071,0.43045904446327976,0.21694148037280075,0.8861826195828427,0.04709099388701345
img03144,303.82348232952756,6.098265886317949,0.5071963220002489,0.18520722822530072,0.947751874907433,0.034314348292381475
img03145,366.18167821572194,6.737333642709678,0.4736628386444359,0.17886512879246727,0.9438335334093662,0.03200990095088673
img03146,336.14748181289644,5.874346990941087,0.46501512547110574,0.21166618762128736,0.9481587815168444,0.04481741742584376
img03147,354.99857442150915,6.126721228013401,0.4956925858019212,0.2251863116470534,0.9434222997673247,0.050728103818555574
img03148,191.689798409871,3.8476550335208506,0.5811636156525097,0.2923748983458908,0.9712781067316285,0.08549477253842774
img03149,171.5674778480714,4.9613223730057285,0.4664718675200067,0.14435253841852907,0.9633565120193261,0.020847395524340815
img03150,344.6090904940422,5.765843245386433,0.540251619559818,0.2067758832103518,0.9656960389682208,0.04277065693739643
img03151,385.4359941188533,6.057876868271843,0.5795312688751376,0.2151617183076534,0.9637243328424272,0.046304502425435316
img03152,450.4866292712079,7.073944876970599,0.5039484133930937,0.27347825481372423,0.9539286712058882,0.07480371908502768
img03153,320.18524275521,6.492135446703447,0.46761134969033075,0.23478738984912736,0.9578423489551581,0.05513464066287104
img03154,382.77829258881053,7.015950911308357,0.4797908802857531,0.2638025785123222,0.9477564224089673,0.06960714099773621
img03155,216.55994641484824,5.052330954440716,0.5187194068100157,0.1589884213798688,0.9548345888278308,0.02528972810717093
img03156,210.95734244342225,4.99453874411302,0.5361562555123907,0.145389701393049,0.9478953072426248,0.021153720709732485
img03157,1421.939034070537,12.99960140030316,0.5684408512337868,0.4686823903184576,0.9102832872658677,0.2197146487239027
img03158,1778.5911795944735,17.28319219170512,0.5050400069826233,0.4335152634648868,0.8684904212178567,0.18801636977592404
img03159,523.0784559875027,8.04173135032211,0.4880064421062391,0.23219430436364924,0.9079119778659018,0.05394302803162664
img03160,408.2642200566061,6.958647470324057,0.503500311958238,0.20894928921144654,0.9171146522390576,0.04368028298775877
img03161,289.6551363808457,6.065703890931446,0.47326206825917894,0.14853938924177595,0.939740703190172,0.02207924586040916
img03162,275.9913458465597,5.722396223808252,0.4877755778030504,0.15028486657034712,0.9389492837503458,0.022604731641124864
img03163,302.9491031844828,5.4941353836266025,0.48892556773423107,0.2701113752666407,0.9618633348620633,0.07297496478941898
img03164,266.0371860282186,5.381890558919774,0.4880011845869327,0.2238180587897882,0.9614484879924354,0.05011084336322784
img03165,328.51351826822986,6.612256854335023,0.4778972429093951,0.1739662672107215,0.9326656361206751,0.030285355000498882
img03166,284.01209950801297,6.044505884155286,0.47391147781233717,0.14471744401050363,0.9424744847589265,0.020959878192807237
img03167,542.2685195598116,7.262113730296161,0.6035961283079843,0.4236545300512281,0.9268612813176956,0.17950744750702044
img03168,410.0843269565957,7.387948880839138,0.4540876683186716,0.18540588565253024,0.9269057268495969,0.0343947745286809
img03169,486.18589086831946,8.695689713691939,0.40491489863561453,0.17823473585523186,0.9140839779122684,0.03178839012656931
img03170,531.2710018532763,8.437311055243356,0.44067492860724894,0.17237086488704897,0.9068973400534858,0.029732221179784933
img03171,490.1466715776603,8.354437460952674,0.44823733514361713,0.16591010411167129,0.9078314428583414,0.02754433234240548
img03172,319.56243222259445,6.126530946631243,0.48572432972827984,0.1502828551114822,0.9389893793984725,0.022601967303418687
img03173,385.57189999040264,6.60061914287786,0.47764912726067127,0.15850396570002787,0.9328305527669221,0.02514910737684191
img03174,715.108308628302,6.995941449802988,0.6117997811125934,0.27304191212361256,0.924634672697823,0.07457461171546166
img03175,119.45933826533191,3.2603489643407073,0.5695732566815549,0.2578094715256634,0.9851539588982203,0.06647097409878494
img03176,105.50610246059384,3.016447159746315,0.5372865995945341,0.24923360648529314,0.9843753837720502,0.06212243456029036
img03177,255.20451267241248,3.7170247470924966,0.6262744056221091,0.1908746694627121,0.9764591867373117,0.036445392920834686
img03178,249.87739880695398,3.9924614931757434,0.5711448018829122,0.1853981564466385,0.9744284913286052,0.03438406025322522
img03179,237.19337290646206,5.692898449514684,0.49027760137768334,0.20740443736558323,0.9436934226973525,0.04303288742196278
