Contrast Feature,Dissimilarity Feature,Homogeneity Feature,Energy Feature,Correlation Feature,ASM Feature,Mean Feature,Variance Feature,Standard Deviation Feature,RMS Feature,dr_class
129.2876198,2.730165936,0.842237577,0.808279515,0.975093937,0.653326641,39.24886573,189.3438292,13.76022635,10.56976473,0
49.72635666,1.586300157,0.780822559,0.651834658,0.986221845,0.424897256,33.28899257,133.3483222,11.5476544,10.98654886,1
120.4059945,2.716423544,0.822495321,0.7862786,0.97099454,0.618246093,37.15153326,117.194965,10.82566234,10.85510657,0
188.1484365,3.526750461,0.844019593,0.811751794,0.958954086,0.658965657,40.28168415,137.2630465,11.71593131,10.93091239,0
47.49119757,1.519766988,0.849069963,0.766687473,0.975603112,0.587823231,35.74223974,59.06292429,7.685240679,11.26602351,0
64.17048367,1.710392004,0.851672943,0.804668854,0.981221997,0.64749725,34.76861366,76.22906704,8.730925898,10.67918189,1
158.5901141,2.873812751,0.866721884,0.841206446,0.963838597,0.707643951,41.07903174,178.7648061,13.37029566,10.97272876,0
99.60031533,2.566089051,0.79735071,0.723668396,0.977008995,0.523708386,37.23082437,121.4658189,11.02115325,11.01017699,0
87.97767395,2.196133526,0.832806697,0.769081677,0.975532207,0.591500095,33.85231918,58.35518204,7.639056358,10.73176407,0
136.5243414,2.788043105,0.833150847,0.79599358,0.970324899,0.633623755,39.05028887,123.2005213,11.09957302,10.84822037,0
179.3040223,3.132666221,0.85393629,0.823778526,0.965716252,0.678628786,37.600024,150.375741,12.26277868,10.16444736,0
35.08325266,1.092648134,0.84299509,0.742333015,0.986398309,0.551064663,32.18901848,48.11298705,6.936352575,10.83411913,0
81.99341964,2.043776893,0.834263027,0.786847165,0.983781112,0.619134119,39.24161773,185.4122593,13.61661703,10.51448665,0
144.0409323,3.24985174,0.762798561,0.698406361,0.975114198,0.48778563,40.71886247,174.1824111,13.19781842,10.63955152,0
114.7271345,2.488458972,0.838409327,0.78202976,0.970644938,0.611587643,40.20112438,138.7651835,11.77986348,10.58789848,1
80.46833451,1.826431277,0.837225385,0.76279158,0.97325162,0.581861186,40.14588258,114.1544574,10.68430893,10.97693724,0
79.98354199,2.269446763,0.805582341,0.745406516,0.979622887,0.555639639,37.36610969,85.74527805,9.259874624,10.69798419,0
149.7822884,2.72209335,0.852826712,0.82273841,0.973949899,0.676908219,42.50993796,156.4322779,12.50728899,11.0391497,0
89.10296766,2.194381329,0.835629592,0.782552464,0.978876655,0.612399367,35.10230908,141.3020665,11.88705458,10.66213244,0
121.1683718,2.502255499,0.835962097,0.801195487,0.973784905,0.641923154,41.79791737,162.5769051,12.75056489,10.68060256,0
63.84018443,1.922536268,0.812546643,0.707343872,0.971885602,0.500352592,35.91190318,47.67514622,6.904719126,10.7768946,0
69.37824705,1.851342548,0.869837248,0.818526375,0.97675303,0.669995851,31.06498501,90.28333411,9.501754265,10.69708706,1
62.82619599,1.717956428,0.859865313,0.809105369,0.981167227,0.65465644,35.55963528,74.76840968,8.646872827,10.66768037,0
113.1952499,2.306147698,0.876495018,0.834460322,0.968072031,0.696338951,36.50482525,93.49165501,9.669108284,10.75156701,0
98.60542089,2.3694937,0.834347489,0.792012935,0.974932976,0.62729362,36.79762277,142.8832849,11.95337964,11.40889851,0
107.4361381,2.409026003,0.867391101,0.829234889,0.973168272,0.687639726,37.36158175,69.02345249,8.308035417,10.8272356,0
83.84685832,2.080880565,0.852257144,0.810443897,0.972287337,0.656830137,34.26083901,88.30909033,9.397291649,10.92929593,1
100.2009529,2.690645533,0.765187385,0.679256891,0.975484844,0.461403576,40.05667429,116.1176109,10.77578818,10.65125447,0
58.48614341,1.907371215,0.814265192,0.747105227,0.983956965,0.558173153,32.46121907,51.70061363,7.190313875,11.82945156,0
74.93425807,1.807942255,0.867735666,0.82546498,0.973837737,0.681401299,37.7303742,122.8164845,11.0822599,10.84228059,0
75.50281666,1.807007967,0.856638182,0.81205144,0.97657487,0.65943654,36.03934676,100.1196057,10.0059785,10.70192347,1
82.57075247,2.183291994,0.863238264,0.804414749,0.978877469,0.647090303,33.8685843,57.1764585,7.561511655,10.21686094,0
87.58621796,2.058900912,0.868206587,0.82783051,0.973878091,0.685309764,39.1823029,152.337602,12.34251198,10.82544552,0
102.5329905,2.180157098,0.880066778,0.851390425,0.965633056,0.724876266,36.09275379,78.87613865,8.881223939,11.0307941,0
96.27477216,2.030807618,0.849535215,0.799134503,0.972426042,0.638627202,40.8533292,112.1607113,10.59059542,10.49583675,0
49.81562363,1.536798534,0.82857919,0.72376058,0.979446589,0.523840272,37.33494034,92.36095752,9.610460838,11.36147975,0
113.2505589,2.374641171,0.877742465,0.844607115,0.969952242,0.713373716,40.36808735,138.1566333,11.75400499,10.80771123,0
142.7528473,2.776317202,0.86577487,0.833156857,0.970649876,0.694165103,39.17479107,141.2180874,11.88352168,10.91313753,0
114.1454435,2.291021502,0.889584244,0.865706676,0.963822268,0.749461734,37.17804885,123.3646849,11.1069656,10.57755321,0
128.4228492,2.393233946,0.878980962,0.839436787,0.962914455,0.704671324,35.00996668,90.77830423,9.527764912,10.93008612,1
115.4673028,2.299990026,0.89687416,0.883354245,0.9518449,0.780328125,33.6793527,90.29563158,9.502401358,11.10038814,1
121.1118104,2.349997412,0.874540069,0.850042803,0.96112631,0.722588309,36.43399796,111.2133049,10.5457719,10.85459124,0
199.6491971,2.96500221,0.892356162,0.879485407,0.950627418,0.77351118,40.7398564,151.4227097,12.30539352,11.02601585,1
102.9232259,2.359265928,0.841543389,0.802104288,0.974153806,0.643380993,35.00482106,110.1779235,10.49656722,10.87844497,0
59.42533525,1.522911511,0.848977696,0.784919777,0.98244678,0.616106956,36.04174435,86.82906796,9.318211629,10.38551107,0
126.2085319,2.358480846,0.889776974,0.868080724,0.95791074,0.753579957,35.4817868,114.2566284,10.68908922,10.89960592,0
96.99610338,2.185040403,0.869657849,0.836140049,0.966525256,0.699144793,37.31770417,128.6383412,11.34188438,10.95087291,0
103.2675839,2.713256199,0.767952517,0.684030911,0.973229568,0.467918192,36.71859604,186.5719788,13.65913536,9.830786852,0
61.21767077,1.480895811,0.854132735,0.763009442,0.971860407,0.582188396,42.76178901,80.91697129,8.995386111,10.99987036,0
148.3413662,2.799832769,0.873376237,0.85156673,0.957544922,0.725183417,37.28841182,142.4145672,11.93375746,11.1042562,1
51.07135663,1.493574815,0.865683273,0.79557668,0.977166358,0.632952465,33.38341953,62.18045535,7.885458474,10.70875316,0
79.62636824,2.138382206,0.833401013,0.757614095,0.972610453,0.573997419,33.35277434,74.17420711,8.612444897,11.53672156,1
46.36614514,1.227503062,0.867860427,0.798293793,0.976755813,0.637274652,37.68670581,85.52082336,9.247746934,11.02226061,1
157.1141374,2.666215089,0.875053688,0.843946575,0.967579005,0.712262841,33.85332003,223.6096284,14.95358246,10.38543743,0
47.3807152,1.582385483,0.815737125,0.742387673,0.986311838,0.551146469,33.64572327,57.35803645,7.57350886,10.58840521,0
109.129623,2.462628627,0.831240913,0.788055983,0.977603045,0.621043469,34.00481041,147.1186023,12.12924574,10.86106546,0
89.71057233,2.035950229,0.856277661,0.807261033,0.978852692,0.651679869,33.30958525,119.5913766,10.93578423,10.46381667,1
156.129331,2.710996155,0.827027815,0.77274542,0.97108348,0.597155704,41.02258477,108.1158047,10.39787501,11.20059065,0
71.41996228,1.885424516,0.842089405,0.778414305,0.980758203,0.605935111,40.1376606,94.19943194,9.705639182,10.61857057,1
127.5376866,2.425796886,0.88603849,0.856480572,0.958876146,0.733576465,34.84250694,94.31550583,9.711617056,10.5129045,0
82.71035608,2.026720632,0.839435699,0.78553253,0.975223547,0.617071543,35.05520892,89.72336529,9.47224183,10.87517191,1
155.1262231,2.628347106,0.895523425,0.87459648,0.954139776,0.764939145,38.99801874,125.451073,11.20049432,10.34441698,0
76.65759242,2.184487892,0.837106683,0.788144255,0.976736425,0.621182865,31.97572938,41.52399595,6.443911541,10.92149771,0
128.9145455,2.684495246,0.810290826,0.761394812,0.971336131,0.579730925,42.63138958,123.5968417,11.11741164,10.98724807,0
123.8680889,2.282616159,0.899697843,0.881058403,0.954819482,0.77627725,40.60487092,115.0176173,10.72462667,10.80573881,0
105.0830267,2.210889151,0.86366905,0.832072699,0.97576611,0.692352048,41.67106323,161.3912187,12.70398436,10.56472764,0
185.1954498,3.192156574,0.858790668,0.829953754,0.962010213,0.688841853,37.98567045,176.16308,13.27264405,10.22462439,1
92.78594808,2.126748693,0.863286751,0.810173977,0.964341494,0.656397228,38.41799152,96.73029057,9.835155849,10.60924316,1
64.89181646,1.79368605,0.846033837,0.778458766,0.98264055,0.606004863,35.62016839,79.36727279,8.908831168,10.99494253,0
54.2681306,1.52501332,0.842848534,0.760115847,0.98532303,0.577783097,36.59276195,94.36250836,9.714036667,10.67046847,1
80.17278579,2.16667319,0.822669469,0.761255085,0.971550275,0.579525071,35.66637464,73.17731477,8.554374014,10.875283,0
53.15016461,1.614787411,0.83445886,0.75636136,0.981261887,0.572089867,34.00049164,104.4572597,10.22043344,10.91544181,1
96.54774715,2.327858451,0.8500242,0.814066604,0.974599783,0.66271491,35.77328786,111.7836453,10.5727785,10.88955402,0
213.4771691,3.384250587,0.862640453,0.845520277,0.958023711,0.714922091,37.3472206,131.4700757,11.4660401,10.53268756,0
92.73919731,2.242755233,0.848807569,0.791051376,0.967596793,0.625781228,33.30479163,64.3467462,8.021642363,11.30432222,1
136.5292996,2.968634441,0.823485814,0.774558807,0.973701015,0.599956355,35.28390885,192.3468548,13.86891686,10.43168575,0
86.88738132,2.124441428,0.832125452,0.786325294,0.978529204,0.618314706,36.39660173,124.1004777,11.14003939,10.53866189,0
250.4341813,3.485245827,0.893473964,0.880492322,0.946967066,0.775287508,39.64215259,119.4202381,10.92795672,11.18422131,0
128.7313909,2.508812088,0.865760247,0.836543798,0.963663944,0.699820792,36.27755923,126.5721963,11.25043094,10.74559603,0
57.8108626,1.557663443,0.814678606,0.715161176,0.982338743,0.511465734,36.97604376,84.50763077,9.192803205,10.84166573,0
103.6601796,1.9367212,0.909060375,0.883798769,0.958249578,0.78111288,37.62765569,71.41447358,8.450708466,11.72473551,0
61.81698505,1.878757165,0.805817421,0.729451102,0.985977728,0.532105514,36.29373959,111.0139313,10.53631488,11.04232807,0
97.91025088,2.303202697,0.832866254,0.780236331,0.976947922,0.608778291,38.59583042,185.7296152,13.6282653,10.78073511,1
121.5984219,2.463425766,0.86649093,0.836144146,0.976685874,0.699145233,39.87633946,171.605237,13.09981821,10.91954337,1
62.24032196,1.659473561,0.858866771,0.812871158,0.984285331,0.660764242,36.08888549,136.1260544,11.66730708,11.99958849,0
68.19085168,1.750982614,0.859129085,0.80800942,0.97725935,0.652888254,37.09100117,79.04883621,8.890941245,10.72777276,0
53.2492897,1.506821576,0.871817708,0.797071546,0.978385931,0.635330733,35.98493338,109.9848309,10.4873653,10.84988869,0
130.3763889,2.51668711,0.87200255,0.850758462,0.967643312,0.723801333,43.33019665,172.4242841,13.13104276,11.02704746,0
113.6330714,2.289179314,0.885968889,0.861565937,0.96205894,0.742309242,38.90074185,126.2948232,11.23809696,11.06641424,0
59.24738397,1.686299778,0.868436764,0.816507934,0.974349764,0.666695611,34.65578302,75.3980072,8.683202589,11.5324612,1
46.35138273,1.635250057,0.815431345,0.701573001,0.981183989,0.492216823,30.93877263,58.20682396,7.62933968,10.31595303,1
149.1174304,2.614954831,0.887404836,0.869540785,0.951387786,0.756115901,44.10424018,150.1715187,12.25444894,10.84497397,0
129.2115122,2.723033036,0.845648285,0.815825931,0.974821403,0.665582152,38.65371873,135.6866301,11.64846042,10.62648106,0
81.60280504,2.100280107,0.852558215,0.810346334,0.981852129,0.656666218,37.55086202,71.45411285,8.453053463,10.71914576,0
242.7218798,3.88287619,0.871576003,0.846688221,0.941368391,0.716913746,34.00364421,78.78255866,8.875953958,10.22209422,0
69.89959493,2.120906511,0.767255106,0.66937163,0.983707364,0.448068318,38.98384533,126.0671303,11.22796198,10.8345593,0
54.65473028,1.775761818,0.777489773,0.660517819,0.985569328,0.436293603,35.68883058,89.07138949,9.437764009,11.05876358,0
108.4270848,2.364849341,0.859000657,0.822663107,0.97344833,0.67678685,37.22703305,117.5084608,10.84013196,11.03272368,1
77.65339774,1.973884656,0.862909342,0.822441394,0.977268828,0.676416733,36.56235102,126.1368283,11.23106533,11.64280717,0
62.68506711,1.761216825,0.85687662,0.793253207,0.976586674,0.629258391,33.36114496,51.6605496,7.187527363,9.945242412,1
29.06719928,1.077238548,0.823513914,0.660739347,0.985226286,0.4365878,33.56984204,43.12960038,6.567313026,10.52681479,0
91.69734533,2.14229849,0.832666163,0.765227441,0.978118323,0.585584494,41.16908932,121.531414,11.02412872,10.55172301,1
87.37837438,2.197913279,0.846305396,0.778824418,0.964112296,0.606590103,35.9066654,101.4517583,10.07232636,11.02271389,0
129.6726891,2.624645684,0.864814864,0.843907016,0.967826694,0.712191705,36.58689208,155.8020166,12.4820678,10.83965979,0
31.58422464,1.122181511,0.821263602,0.707806314,0.988002133,0.500996536,32.89622278,60.12709723,7.754166443,11.35108463,0
58.16471374,1.724226945,0.839807091,0.761588226,0.97782823,0.580025994,35.15208272,93.4177384,9.665285221,11.22774701,0
184.8201702,2.944768219,0.890182025,0.875726713,0.951484803,0.766914738,34.87361162,101.2592146,10.06276377,9.442790612,0
56.08465077,1.64598495,0.853719951,0.796304567,0.982259784,0.634107244,34.35288429,73.7370457,8.587027757,10.25437701,0
111.7242656,2.424207249,0.845920527,0.808443797,0.976109443,0.653591347,42.82546302,131.6421114,11.47353962,10.97774641,0
112.041002,2.144204155,0.906725838,0.887650382,0.953631842,0.787938758,35.99299196,88.9645198,9.432100498,11.16284896,0
72.79898083,2.021091955,0.841428445,0.778921547,0.97729237,0.606728018,35.9610687,96.8424411,9.84085571,10.51949299,1
103.8937544,2.263209799,0.874785752,0.842071218,0.964917497,0.709098126,38.78200265,109.41735,10.46027485,11.04086327,0
47.89081627,1.370996124,0.874010949,0.819232212,0.974055627,0.67114943,36.14284849,72.05772356,8.488682086,11.2310692,0
93.29107895,2.09985114,0.874030502,0.844494779,0.971102469,0.713183785,35.0068662,121.3505397,11.0159221,11.48140975,0
158.6355303,3.00850108,0.855100208,0.835537236,0.961399372,0.698141231,35.51493553,147.1031426,12.12860844,10.81683292,0
76.50438717,1.780198827,0.852311705,0.803983367,0.982248957,0.646392381,41.3500525,80.77887778,8.987707037,11.11760814,0
30.82305093,1.151056602,0.829524086,0.701864726,0.983894681,0.492625125,32.25787096,43.30749664,6.580843156,10.6851941,1
89.18321876,1.893742551,0.894315268,0.849599168,0.96320208,0.721832343,43.74958434,98.22755248,9.910981408,11.02571554,1
151.7820157,2.447996136,0.913676668,0.897790515,0.934206405,0.806049584,42.39795609,126.1021879,11.22952305,10.64447901,1
65.90921006,1.816462716,0.857007104,0.801140052,0.970388658,0.641837501,35.80787416,54.91963762,7.410778476,10.77138403,0
134.6595932,2.50548733,0.860526088,0.826725235,0.971315176,0.683486845,37.60148055,156.5361712,12.51144161,10.76055372,0
51.31122974,1.66975029,0.782936482,0.691397514,0.98607294,0.478038328,32.97156262,50.0533441,7.074838804,10.40229957,1
89.5500518,2.292978113,0.831809586,0.783066392,0.979908379,0.613201269,34.56785352,148.408219,12.18229121,10.69057794,1
27.8572905,1.173672414,0.781568781,0.606033278,0.988800776,0.367286605,33.13283423,40.18089049,6.338839838,10.97250957,0
81.03143623,2.222650722,0.815078757,0.750458247,0.982856624,0.563195653,37.79202063,90.15745195,9.495127801,11.19185983,0
66.86828114,1.756292044,0.880546137,0.833646566,0.970152089,0.694980197,31.08501471,44.41980724,6.66481862,11.90182855,0
64.81320759,1.725813458,0.810029815,0.722487326,0.986196001,0.52199616,37.18000137,119.0342845,10.91028343,10.89875427,0
95.90940286,2.111125224,0.883610394,0.851239137,0.966697434,0.724621861,34.61712289,65.15561828,8.071903015,10.47753511,0
116.8882077,2.359778131,0.872463776,0.850764664,0.96243625,0.723812979,35.95297131,134.3432862,11.59065513,10.80126683,0
40.82391246,1.29615338,0.81652139,0.713329622,0.984450282,0.5088471,35.998228,62.97949722,7.935962275,11.17746179,0
90.93278677,2.099330225,0.840543731,0.798094913,0.9774071,0.636963519,45.2934688,181.7925425,13.48304648,10.74709986,0
39.68960096,1.09770151,0.902338527,0.831033028,0.980606863,0.690622554,33.22862354,61.04026297,7.812826823,10.71195146,0
155.6285439,2.775239262,0.868673916,0.842870351,0.95985606,0.710451778,39.98891301,126.4057549,11.24303139,10.73899076,1
150.0687245,2.603220973,0.894906395,0.879858997,0.953671793,0.774167426,42.79152123,131.2235673,11.45528556,11.13717935,1
72.92853839,1.824970108,0.858143274,0.809846107,0.981577452,0.655858063,36.34351051,128.2042371,11.32273099,11.04045875,0
64.99041988,1.744463902,0.838981873,0.779486136,0.986227037,0.607604012,38.44090272,112.4007215,10.60192065,10.68658855,0
88.38788377,2.141815421,0.847471512,0.807157693,0.973396271,0.651514643,36.56933702,77.73426543,8.816703773,10.95245459,0
100.9680211,2.340898178,0.868142162,0.838358271,0.974992797,0.702851849,37.25389353,99.73215678,9.986598859,10.4069488,0
87.03223025,2.139503359,0.810646326,0.748695343,0.982298878,0.560550193,40.46044141,152.7989794,12.36118843,10.86853465,0
41.71853577,1.359705752,0.81809523,0.703035502,0.985355784,0.494268807,33.94903717,74.47899269,8.630121244,10.47398757,0
100.7572515,2.421673443,0.823562313,0.764911278,0.960463864,0.585117739,34.47202651,69.63466934,8.344739022,10.85331977,1
77.02920327,1.9993039,0.830455835,0.779083148,0.982064299,0.606977568,40.26304729,122.8673767,11.08455578,10.74068132,1
54.05775725,1.563612219,0.814802704,0.734169162,0.987147779,0.539010948,34.82639264,94.21370851,9.706374633,10.80782209,0
85.54703922,1.903409636,0.866140485,0.800031923,0.97808612,0.64005837,35.87687585,142.0768347,11.91959877,10.38808974,0
119.9737578,2.38466374,0.881513601,0.860046784,0.959936907,0.73969508,36.07350358,110.7449211,10.52354128,10.80571655,0
84.06570017,2.104546602,0.828945887,0.744663471,0.980016879,0.55453309,36.43980728,142.5876295,11.94100622,10.31729225,0
33.01064989,1.166586292,0.825586798,0.712664706,0.986624314,0.507895639,34.50022627,83.13836281,9.118024063,11.40718439,0
164.4869425,2.965041823,0.887819185,0.869771856,0.946364612,0.756521257,32.95395467,89.24497178,9.446955688,11.44092149,1
142.9530147,2.477245808,0.906659207,0.892673538,0.948796604,0.79688274,37.40488414,106.7344177,10.33123505,10.60818123,0
93.81404368,2.170498378,0.853687228,0.803002145,0.973676779,0.644825804,37.5213583,136.9156759,11.70109721,10.81926822,1
100.460625,2.289498813,0.871234575,0.845880482,0.972292522,0.715521622,36.58132371,81.26304262,9.014601634,10.68286749,1
151.7782673,2.658581538,0.865559883,0.842731042,0.96776111,0.710210764,36.96480197,143.8887599,11.9953641,10.77123525,1
43.1665719,1.143016496,0.898339029,0.817705925,0.978394277,0.668649881,37.6046773,95.06917174,9.750342135,11.2855691,0
68.41280365,1.951669592,0.799215625,0.718390497,0.98244218,0.516093111,32.42896542,65.24664334,8.077539436,11.72967928,0
78.85792827,2.107261938,0.777489725,0.687370261,0.983304504,0.472485732,40.15320665,107.9143021,10.38818089,10.89651333,0
116.4487419,2.663709976,0.842651878,0.799978893,0.971584214,0.639981854,35.52625719,96.88418407,9.842976383,11.30564423,1
126.1283069,2.452812681,0.878068009,0.847654216,0.959148141,0.718535811,37.61284484,119.0642986,10.91165884,10.88817914,1
137.1549471,2.574655028,0.873557467,0.844787046,0.960469993,0.713681988,35.85540968,181.1511719,13.45924114,10.55229621,0
113.6692692,2.253659062,0.885671083,0.864903153,0.964110757,0.748069979,42.05553168,109.7653337,10.47689523,10.66641057,0
121.9057625,2.438932098,0.885208227,0.86615305,0.95964965,0.750234808,34.95987875,119.8085364,10.94570858,10.48932356,0
134.6462498,2.928193164,0.856114107,0.820674,0.960073081,0.673526724,34.50936634,83.40109888,9.132420209,10.79992532,0
75.28874741,1.89923976,0.865716695,0.816205139,0.977161683,0.666200323,36.85632236,136.0597652,11.66446592,10.26167048,0
39.67804194,1.295498125,0.816324485,0.68297743,0.98517574,0.466467949,36.74989111,57.98531866,7.614809168,11.49260133,0
88.3772626,1.82683698,0.846455302,0.763828775,0.976956375,0.583448628,35.62968608,82.778583,9.098273627,10.50282872,0
121.5240409,2.374900129,0.886775455,0.869360649,0.952927682,0.755803785,39.69832593,120.7014424,10.98642082,10.86307665,0
41.20634949,1.125197501,0.875021375,0.813699801,0.985401278,0.662111506,35.53981679,131.6475597,11.47377704,10.63228699,0
79.13500884,2.236542322,0.835703686,0.778432315,0.979558017,0.605963681,33.85244595,61.22266303,7.824491232,10.42905535,0
89.72959408,2.116850016,0.846553883,0.797398591,0.978428682,0.635854059,41.77054688,138.9221537,11.78652424,10.99778545,0
86.34767932,2.091454919,0.852873661,0.809616654,0.974032895,0.655489989,38.57543301,108.7797771,10.42975441,10.72236127,1
85.67064651,2.001703492,0.844681387,0.799170814,0.980344682,0.63868247,39.08939709,117.802819,10.8537007,11.08847848,0
95.53778797,2.250014993,0.842346452,0.789441219,0.972218279,0.623231938,38.39403247,107.1896892,10.35324535,10.68108146,0
75.66074591,1.88199411,0.870823292,0.831191583,0.975881172,0.690889399,32.55242188,88.57918259,9.411651427,10.8717965,0
93.47853814,2.063955677,0.835860492,0.777310804,0.975248261,0.604224332,42.00951653,116.8403881,10.80927325,11.09373016,0
79.51044295,2.058953088,0.83913176,0.778966297,0.977958369,0.606799667,36.48815392,101.0521494,10.05246982,10.86166796,0
96.58343101,2.019544488,0.892258665,0.865543657,0.962584481,0.749182286,35.36812275,92.20821954,9.602511106,10.60677849,0
54.63832646,1.511131758,0.869623123,0.805330239,0.983852754,0.64856259,37.62140895,148.575063,12.18913709,10.85478249,0
120.0653371,2.46638071,0.8424059,0.802085602,0.975515224,0.6433537,39.83605747,109.5678703,10.46746723,11.08995005,0
185.656576,2.962443909,0.88609957,0.86249326,0.955805982,0.743911894,36.25472971,102.0163289,10.10031331,10.97035647,0
246.6616047,3.287520107,0.896920284,0.882828728,0.946150399,0.779405551,44.75393199,197.4852466,14.05294441,11.07088378,0
73.89350799,1.835074935,0.819036555,0.757278847,0.984861066,0.573476528,34.64257186,124.8325673,11.17284956,10.7505236,0
143.7296511,2.806710626,0.873384486,0.846599056,0.961612111,0.716749055,38.05671956,154.2210019,12.41857488,10.67570015,0
93.6704968,2.054684699,0.845507804,0.793278803,0.973340465,0.6292983,42.33187582,146.7634296,12.11459572,10.6775258,1
57.13060693,1.592599492,0.819797353,0.720971814,0.979830621,0.519804762,35.19740812,91.89753579,9.586320243,11.56380615,0
103.7838123,2.328214502,0.855580394,0.814560789,0.973122931,0.663521749,34.82122429,134.7567091,11.60847574,9.860913606,1
35.36296741,1.203361973,0.859685471,0.764461768,0.983145094,0.584407431,35.76649235,67.72801226,8.229703048,10.56515975,0
43.02532307,1.40121894,0.80702361,0.694273872,0.984654206,0.482024196,34.99493165,48.47254454,6.962222672,10.49080895,0
80.50714237,1.946330648,0.873808369,0.838708149,0.9729359,0.703438594,36.86471215,105.8555804,10.28861411,10.96978681,0
74.83568218,2.04531325,0.833591644,0.77409726,0.974543797,0.599240341,33.35125276,61.92810785,7.869441394,10.44722027,0
49.4723619,1.38609691,0.861884813,0.803190303,0.98302277,0.645119298,40.5624826,108.6870476,10.42530804,10.91067036,0
102.9024377,2.571612712,0.832945461,0.785653986,0.976158468,0.617262542,38.3692895,118.8578517,10.90219481,10.3663902,0
123.1245637,2.296608166,0.890062451,0.871888864,0.957339224,0.76020584,33.15593856,79.13278587,8.89566107,11.26887336,1
123.8826105,2.792507797,0.822343057,0.776787752,0.973077402,0.603415199,39.80348108,149.2712094,12.21765974,10.88390619,0
162.3185042,3.154389757,0.842140556,0.816147113,0.955589,0.666116478,34.00855968,76.55225267,8.749414418,10.03267452,1
105.7554608,2.216287909,0.882144454,0.853735115,0.960130463,0.728882853,40.07370374,117.7810501,10.85269783,10.44125033,0
93.33883551,2.033536085,0.869253382,0.831425912,0.970487276,0.691282686,38.80586517,105.8768375,10.2896471,10.85229777,0
164.8523277,2.725443328,0.898836293,0.880004389,0.950200231,0.774427564,37.30534609,170.8511082,13.07100257,11.39506701,0
77.58394955,1.965986244,0.834552008,0.781941421,0.980302562,0.611442196,37.47967918,126.8828612,11.26422928,10.43646922,0
155.0301439,2.455270195,0.901684364,0.883844713,0.951089062,0.781197561,39.82752726,121.2488608,11.01130604,10.78292971,0
123.2251104,2.415842561,0.882558564,0.863888253,0.959895159,0.746318906,36.85644274,118.4874447,10.88519383,11.18253011,0
97.67552215,2.283118229,0.855061362,0.812413897,0.975480457,0.66002477,38.84530353,78.87865847,8.8813658,10.82103717,0
124.3575478,2.733250518,0.857213518,0.836004198,0.96611389,0.698913447,34.9853874,80.45609686,8.969732263,11.07479061,0
97.55208218,2.27206532,0.849623081,0.804777925,0.978011785,0.647676836,39.81801935,158.4869422,12.58915971,10.74403732,1
46.80390502,1.420117548,0.836030699,0.749136427,0.981357634,0.561214817,33.43375128,86.29516945,9.289519334,10.54377563,1
115.1455649,2.496075573,0.853404653,0.812567195,0.970044593,0.660276013,37.81853941,166.8197325,12.91587134,10.95469193,1
133.8042051,2.662535605,0.839707975,0.79378456,0.973775407,0.630105649,40.90702679,144.6296306,12.02620599,10.95068946,0
115.7330321,2.464017638,0.817360779,0.766187326,0.97366444,0.587051564,43.18112623,172.0461457,13.11663622,10.82249635,0
74.89454297,1.910814468,0.869595306,0.821716062,0.966968281,0.675233324,37.28970836,118.0605015,10.86556494,11.16037314,0
93.00692028,2.280531615,0.852489436,0.812372611,0.974986902,0.659959899,32.10022258,84.22500742,9.177418342,11.67727896,1
97.54376954,2.282752266,0.849058602,0.810257449,0.98022627,0.656523183,37.42129942,78.3654734,8.852427543,10.90334349,0
108.490257,2.326279418,0.86745276,0.834473228,0.973720689,0.696354587,38.64024263,107.31118,10.35911097,11.42655175,0
142.6072408,2.760222248,0.867560435,0.834510444,0.968472521,0.69642098,39.0319171,126.5551109,11.24967159,11.17890445,0
178.8080143,3.120226857,0.859521008,0.839044249,0.960630045,0.704012988,38.31750007,237.3512667,15.4062087,11.00868915,0
68.9576363,1.798869662,0.820751288,0.754019859,0.985154346,0.568550843,39.53849697,130.8661805,11.43967572,10.35080583,0
40.59163534,1.387373646,0.847934523,0.781502197,0.98402221,0.610751274,29.72846525,47.7311539,6.90877369,12.26266364,1
104.8370361,2.213584505,0.885698368,0.860100406,0.963741437,0.739785981,38.93968025,123.8523316,11.12889624,10.83082829,0
113.5655697,2.306008118,0.887689315,0.86591674,0.957132431,0.749827457,36.47416726,92.7113198,9.628671757,10.80499448,0
65.85385959,1.795831829,0.836770749,0.770140323,0.98187784,0.593123973,37.19712546,99.10531996,9.955165491,10.48314348,0
92.63024191,2.164097498,0.853556567,0.80282504,0.973819487,0.644539025,38.17523833,154.9723459,12.44878893,11.12070459,0
65.06183221,1.889908083,0.765541706,0.627963986,0.98143969,0.394357882,38.05014344,68.69430648,8.28820285,10.85256316,0
81.79556009,2.067543623,0.849268584,0.80223942,0.968794117,0.643600752,35.11724648,87.04067042,9.329558962,11.12756753,0
166.6654139,2.753355218,0.8756909,0.853135675,0.96088708,0.727857293,35.28192925,130.1576963,11.4086676,10.88100358,0
77.90942318,1.941555201,0.855194016,0.802883372,0.976959908,0.644629703,35.75794349,116.391895,10.78850754,10.65200233,0
45.42834578,1.513788699,0.855883876,0.780239387,0.983854122,0.608779014,34.43465384,64.09395611,8.005870103,10.50336064,0
100.6938254,2.278983675,0.853879936,0.814139474,0.970901052,0.662834624,39.90981013,152.8707606,12.36409158,10.29896928,0
