patient_age,patient_sex,diabetes_time_y,insuline,diabetes,exam_eye,optic_disc,vessels,macula,focus,Illuminaton,image_field,quality,Contrast Feature,Dissimilarity Feature,Homogeneity Feature,Energy Feature,Correlation Feature,ASM Feature,Mean Feature,Variance Feature,Standard Deviation Feature,RMS Feature,diabetic_retinopathy
66.0,2,13.122317596566523,1.5210035005834306,1,2,2,2,1,1,1,1,2,0.05629255485926712,0.16103318003175476,0.2996204774178575,0.05150178144525931,0.795146434347902,0.014170851947362102,0.045167067622879045,0.0429660431250105,0.18136196325956533,0.1400744826216182,1
57.655452865064696,2,13.122317596566523,1.5210035005834306,1,1,1,1,2,1,1,2,1,0.054703930782523204,0.1322617816588651,0.23852552838350527,0.04039034405217436,0.9410117520285937,0.010760228453086869,0.02640348086653322,0.021941297276380466,0.12128496038833914,0.17555726582789263,1
57.655452865064696,2,13.122317596566523,1.5210035005834306,1,2,2,1,2,1,1,1,2,0.0605715302327647,0.11304095781805812,0.4069973601292468,0.06084612056740197,0.9313878039001926,0.017178757926722143,0.08174264877219327,0.08724068720405054,0.2716885541976724,0.15945213207482525,1
78.0,2,13.122317596566523,1.5210035005834306,1,1,1,2,2,1,1,1,2,0.09237536981522278,0.19816828190427976,0.19412881021840425,0.02384853076092106,0.7808644306811485,0.00605488403450816,0.08862702549902762,0.12775748464119796,0.33560161870105343,0.12088512365779175,1
78.0,2,13.122317596566523,1.5210035005834306,1,2,1,2,2,1,1,1,2,0.05201739558498125,0.15239344904780047,0.24101451872708668,0.01410235019771286,0.8508084275680949,0.0034650767362588855,0.0452092672356297,0.05923784120256683,0.2183093599472737,0.16216785764238065,1
79.0,2,13.122317596566523,1.5210035005834306,1,1,2,2,2,1,1,1,2,0.07674219115682249,0.19828410367262148,0.24679887587642288,0.052692048064073536,0.6806769406279969,0.014550335690505518,0.04635617590084776,0.04018616190748446,0.17440316782028473,0.15373670332393535,1
79.0,2,13.122317596566523,1.5210035005834306,1,2,2,2,2,1,1,1,2,0.03263617251972163,0.12218203868902833,0.3778844472389521,0.047552003352975526,0.8287939214319167,0.012940622625868694,0.030373492951086833,0.02212036658271878,0.12189294501751526,0.15865065667091546,1
57.655452865064696,2,13.122317596566523,1.5210035005834306,1,1,1,1,2,1,1,1,2,0.07202750879982364,0.17104352532884215,0.2203076034096405,0.139577018905735,0.9167275598731293,0.047808567867164295,0.07002923872487674,0.04402851981781676,0.18396359172713933,0.3418725112463641,1
57.655452865064696,2,13.122317596566523,1.5210035005834306,1,2,1,1,2,1,1,1,2,0.10766539005169097,0.2033803908399404,0.28505098967588566,0.15595011288309854,0.8698238172522695,0.055373205182318315,0.10073731289371013,0.07041473894368341,0.24084996681441934,0.3719330604799292,1
57.655452865064696,2,13.122317596566523,1.5210035005834306,1,1,2,1,1,1,1,1,2,0.15990004051976903,0.18836172955523792,0.3894238453485345,0.24935205909128597,0.8067874325396789,0.10634637267063786,0.6371831206597737,0.2110190226146164,0.44078800780042693,0.9658279372641807,1
57.655452865064696,2,13.122317596566523,1.5210035005834306,1,2,1,1,1,1,1,1,2,0.1538833052780987,0.196916166638081,0.38798621933241945,0.3019691681719312,0.8195006904019663,0.14093078453462207,0.5633719814684957,0.28455484095189315,0.5173126056658912,0.8452524949063188,1
67.0,2,13.122317596566523,1.5210035005834306,1,1,1,1,1,1,1,1,2,0.09805156089870513,0.05322025578865789,0.9373860409608324,0.9422222283868453,0.7514845834694828,0.9006330771752963,0.7593995027913728,0.5711157395315305,0.7471940481090719,0.7898820539424105,1
67.0,2,13.122317596566523,1.5210035005834306,1,2,1,2,1,1,1,1,2,0.04163418790235189,0.013433726860080817,0.9356092516599088,0.925146552089303,0.9537095474139974,0.872239279024431,0.7449736762684585,0.5589455263985428,0.7388183333525374,0.7723592990756186,1
88.0,1,38.0,2.0,2,1,1,2,2,1,1,1,2,0.13143342339177974,0.24869199586292148,0.21965434721387106,0.061479357930147666,0.6696694171949057,0.01739463166854499,0.09146209627990139,0.12123981469190588,0.3260817497364221,0.14709716710511886,2
88.0,1,38.0,2.0,2,2,1,2,2,1,1,1,2,0.17468809383442627,0.31717406472087606,0.1352863299967826,0.11372250920558535,0.6190594375501349,0.036721631877299016,0.20174870099495462,0.2390897071485616,0.4713623946560733,0.31482663137459876,2
57.655452865064696,1,13.122317596566523,1.5210035005834306,1,2,1,1,2,1,1,1,1,0.10072471542328229,0.17988496075382546,0.2940160728440711,0.1910603162565843,0.8989032458516046,0.07296984142072882,0.153842727835857,0.1449641353006406,0.35963606569444884,0.4344908527613693,1
57.655452865064696,1,13.122317596566523,1.5210035005834306,1,1,1,1,2,1,1,1,2,0.08343399908680696,0.16381719675659745,0.2885317353505189,0.20466995736908017,0.920660982272867,0.08029650190358915,0.14440781164204416,0.15647912827820698,0.3749367069619157,0.43428062122390504,1
66.0,1,10.0,1.0,2,1,2,2,2,1,1,1,2,0.11608934739912798,0.25941253933057845,0.16272129503046887,0.04207404649067502,0.6399229972036841,0.011276234422393453,0.10678801322202365,0.10703122244626977,0.3044078179320111,0.19205116915221102,2
66.0,1,10.0,1.0,2,2,2,2,2,1,1,1,2,0.08034071291488466,0.1979702001615266,0.20512999334428483,0.029683210922001085,0.6941194711611987,0.007670814409164592,0.07434610099292917,0.07593164270126965,0.25132578355144763,0.15500723279052064,2
57.655452865064696,1,13.122317596566523,1.5210035005834306,1,1,2,1,1,1,1,2,1,0.08743770068810394,0.16465099766866692,0.25755828757594507,0.09117893504413102,0.8973338147647377,0.02785854159369214,0.1709779931454726,0.16679532910369826,0.38817641842158196,0.2926149524872266,1
57.655452865064696,1,13.122317596566523,1.5210035005834306,1,2,2,1,1,1,1,2,1,0.1409746996248469,0.18769231862702573,0.4145869478029847,0.3620689620645885,0.8254263920638064,0.1856083592318079,0.6325625212230516,0.1865319077968761,0.41241909538567695,0.9171117061611073,1
49.0,1,13.122317596566523,1.5210035005834306,1,1,1,1,1,1,1,1,2,0.1885272413050451,0.3254194039744601,0.11720502760902536,0.05169702427919576,0.5461870999823729,0.014235796327254429,0.15463566453095415,0.17212355437951316,0.39485545590758003,0.15195379971597836,1
49.0,1,13.122317596566523,1.5210035005834306,1,2,1,1,1,1,1,1,2,0.29632097058303725,0.4087275157394454,0.18651198962765766,0.14180858942738567,0.3789190693857361,0.048845536469916025,0.30150101752439945,0.3044170453590878,0.5362306081659218,0.340786876065958,1
57.655452865064696,1,13.122317596566523,1.5210035005834306,1,2,2,1,2,1,1,1,2,0.10837809963037756,0.1968103624495553,0.28055990910063905,0.18796092889852925,0.8597338694618945,0.07134122176202594,0.11607229089551269,0.09068679301735035,0.27763115091424856,0.4075049936792088,1
57.655452865064696,1,13.122317596566523,1.5210035005834306,1,1,2,2,2,1,1,1,2,0.1256752791467332,0.20956078603172146,0.2776298583591215,0.23058042189562203,0.8376006288686304,0.09503280875761505,0.17770112539721228,0.1475483540253063,0.3631208679263301,0.4500636093136775,1
57.655452865064696,1,13.122317596566523,1.5210035005834306,1,2,1,1,1,1,1,1,2,0.0885853321244087,0.1762060239111825,0.32588649650039214,0.2818955904491698,0.8842021393780838,0.12723895187885217,0.2415105734679668,0.15033322027316848,0.366842529379518,0.5412480785119042,1
57.655452865064696,1,13.122317596566523,1.5210035005834306,1,1,1,1,2,1,1,1,2,0.10644662653333933,0.1939710362558674,0.3355956996116402,0.32902778672401367,0.8766853738956425,0.16036262107719115,0.24210240768931507,0.1517652336530279,0.3687429451377493,0.512834187175521,1
57.655452865064696,1,13.122317596566523,1.5210035005834306,1,1,1,2,2,1,1,1,2,0.09175900005818956,0.1631422094239805,0.27724960477543975,0.03807512464488151,0.8754201641388057,0.010084711518680022,0.03801843076128049,0.04908671233991186,0.19595018540752834,0.12716725989527242,2
71.0,1,2.0,1.0,2,1,2,1,1,1,1,1,2,0.11539021605842971,0.2346729454171277,0.21243598633390226,0.03977630847459829,0.6481410432104576,0.010588076197833137,0.1134183409064603,0.1377564002514132,0.34975033498632885,0.1828074453444552,1
71.0,1,2.0,1.0,2,2,2,1,2,1,1,1,2,0.11415570103941415,0.229514596646846,0.2441592565468373,0.038737064252128146,0.6251843828459148,0.010285025900707387,0.10777760016518133,0.13070884463689447,0.33983321986495274,0.17118147601540623,1
57.655452865064696,1,13.122317596566523,1.5210035005834306,1,1,1,2,2,1,1,1,2,0.040057504208571,0.10569431008466142,0.3361749733628573,0.04314208856815046,0.9021280530829273,0.0115862498455082,0.0346775539715532,0.02645101511416676,0.13594462689713321,0.12007595990299566,1
57.655452865064696,1,13.122317596566523,1.5210035005834306,1,2,2,2,2,1,1,1,2,0.03813169035057416,0.09874461167154322,0.3109803058969995,0.03923852312985227,0.8909350949736388,0.010417968118901198,0.027364979081518134,0.019563896803856194,0.11297876031528492,0.10678515530412207,1
57.655452865064696,1,13.122317596566523,1.5210035005834306,1,2,1,2,2,1,1,1,2,0.0670137123255453,0.1573773739332254,0.2673344008398646,0.17634914224178833,0.9275810669172315,0.06536698386912566,0.09397967439746295,0.07138724193328637,0.24272515840801218,0.43959687042677886,2
57.655452865064696,1,13.122317596566523,1.5210035005834306,1,1,1,2,2,1,1,1,2,0.0568127105015655,0.146153333436176,0.23462268628421548,0.1431639951495084,0.9521268955929052,0.04943135123844464,0.05942576065366377,0.046369750436196976,0.1895907445433463,0.34741263266381595,2
57.655452865064696,1,13.122317596566523,1.5210035005834306,1,1,2,2,1,1,1,1,2,0.06556640867893586,0.14629701123353592,0.25033232404987843,0.04301134622593642,0.9033793707142205,0.011545108886789092,0.042518162139717874,0.03072973525242626,0.14878359637322291,0.13288356797110434,1
57.655452865064696,1,13.122317596566523,1.5210035005834306,1,2,2,2,1,1,1,1,2,0.045892374909684834,0.12214040576756366,0.25214903683976425,0.050969683945544415,0.9412327472106803,0.013995233841969964,0.06339699437932912,0.045598120998943684,0.18775173925730593,0.17397554194344098,1
54.0,1,13.122317596566523,1.5210035005834306,1,1,1,1,2,1,1,1,2,0.16592931869719338,0.3118251340939528,0.13859424415940472,0.034981841174595095,0.5280426982879842,0.009184820946630274,0.11720205424377583,0.117761531041326,0.32089749460966244,0.22854567079285776,1
54.0,1,13.122317596566523,1.5210035005834306,1,2,1,1,1,1,1,1,2,0.18027470067426937,0.31263978300377804,0.18558974548795437,0.037408287942812354,0.4762563000267091,0.0098971178113021,0.13376724460174044,0.15119231122876362,0.36798369528447045,0.20570745692626033,1
54.0,1,13.122317596566523,1.5210035005834306,1,1,1,1,2,1,1,1,2,0.25275300507434734,0.3308351118174277,0.31836658783024635,0.2688928507121567,0.5887391356657284,0.11871868446217958,0.43178960109446,0.5500394762665873,0.7326312608349979,0.4299873709755191,1
54.0,1,13.122317596566523,1.5210035005834306,1,2,1,1,2,1,1,1,2,0.23983172924606672,0.2837961452587319,0.5111038153310652,0.5388756021710545,0.588353517568871,0.3490579150031484,0.5175523287208599,0.48341924180523993,0.6846680089061095,0.6716590883314875,1
57.655452865064696,1,13.122317596566523,1.5210035005834306,1,1,2,1,2,1,1,1,2,0.06785153702602816,0.16305079870594855,0.24569840949494937,0.05611270654714458,0.8389861763810891,0.015632048409215317,0.0703425508845369,0.04578601308632881,0.1882009247005443,0.21830559495169954,1
57.655452865064696,1,13.122317596566523,1.5210035005834306,1,2,2,2,2,1,1,1,2,0.08730335383787251,0.18597132356189486,0.23441547358730894,0.046374882626742005,0.8096055713169835,0.012572243198277742,0.05783064099038708,0.04574512529515263,0.18810325254550594,0.1647006516389341,1
79.0,1,13.122317596566523,1.5210035005834306,1,1,2,1,2,1,1,1,2,0.2457410655848992,0.3368565676961931,0.20242574140333894,0.15195159370792982,0.5699389835177169,0.05351045255887979,0.32727791876029944,0.4899807548921415,0.6895326747423642,0.36576384553795427,1
79.0,1,13.122317596566523,1.5210035005834306,1,2,2,1,2,1,1,1,2,0.31950669804047505,0.38665832860512894,0.2836783323542131,0.25982508183071923,0.5343732372956963,0.11292076663346116,0.4668576634548954,0.6244918197697505,0.7829175940939673,0.48968776935543995,1
50.0,1,13.122317596566523,1.5210035005834306,1,1,1,1,1,1,1,2,1,0.13690030247184334,0.2532619961881236,0.20395783456689964,0.05317626869357891,0.732991140429175,0.014699652354695359,0.08329794013467785,0.1020460994730099,0.2964691938394218,0.11679237081161647,1
50.0,1,13.122317596566523,1.5210035005834306,1,2,1,1,1,1,1,1,2,0.13922345045401954,0.25874586008491296,0.20531871212059963,0.10289504619550842,0.7233188076474856,0.03236865914963727,0.21207770672224538,0.23875546097772463,0.4710091740901643,0.3259856432812604,1
66.0,1,13.122317596566523,1.5210035005834306,1,1,2,1,2,1,1,2,1,0.05823582474943988,0.16067685655545597,0.29710477360193605,0.05397105991222808,0.7838745377559039,0.014951767365613253,0.04873635491905443,0.04731986739317091,0.1918347796319434,0.14561090472915109,1
66.0,1,13.122317596566523,1.5210035005834306,1,2,2,1,2,1,1,2,1,0.04427061176698971,0.13921055883184666,0.3284525345939875,0.05179632367160202,0.8141313689379016,0.01426194249875468,0.04612665225882317,0.03984731144269549,0.17353916188673674,0.15383999182176347,1
57.655452865064696,1,13.122317596566523,1.5210035005834306,1,2,1,1,1,1,1,1,2,0.1470560984975496,0.2545330845280409,0.22181058966454578,0.15153123293157386,0.8125186520459364,0.05329477516341498,0.08941849321738238,0.059331810832134506,0.21850717853767462,0.36682956622760526,1
57.655452865064696,1,13.122317596566523,1.5210035005834306,1,1,1,1,1,1,1,2,1,0.14803837432134323,0.2669143078245224,0.20650577494519584,0.17962033341214623,0.8003713865178556,0.06703619034259535,0.14878970367299724,0.09926319000213747,0.29195404388405916,0.42841259548866506,1
49.0,1,13.122317596566523,1.5210035005834306,1,1,2,2,2,1,1,2,1,0.01625387400367208,0.08983713952865856,0.3559244435134286,0.01732647977523155,0.9212373817663575,0.004310701432205753,0.01706718476370002,0.009303782117172952,0.06993270982229845,0.12941421279518964,1
49.0,1,13.122317596566523,1.5210035005834306,1,2,2,2,1,1,1,2,1,0.17381667178431895,0.31860950496188173,0.12059377579316184,0.034291795806236085,0.6392947714020217,0.008981677062304613,0.13178842543624655,0.14955235335347816,0.3658024626432867,0.18786775199404182,1
70.0,1,13.122317596566523,1.5210035005834306,1,1,1,1,1,1,1,1,2,0.0745963795225021,0.1859089397666785,0.24581285286625917,0.04971689494893446,0.7487424808580194,0.013612502072140431,0.06123363792527367,0.0829722528164641,0.2641650499687425,0.12685266387363214,1
51.0,1,13.122317596566523,1.5210035005834306,1,1,1,1,1,1,1,1,2,0.12704889675759307,0.25499417549545544,0.17424468800150453,0.03106417769564489,0.5998003881142826,0.008060409894418419,0.09011798909854479,0.10142433903283415,0.29546574379871604,0.16709944247814812,1
51.0,1,13.122317596566523,1.5210035005834306,1,2,1,1,1,1,1,1,2,0.07349858175488605,0.19492543983409863,0.1703069006446906,0.0282081179736841,0.7049936759777787,0.0072532386765225085,0.08678779500340074,0.08567345862176619,0.26894770840430876,0.19042001932066957,1
81.0,1,13.122317596566523,1.5210035005834306,1,1,1,1,2,1,1,1,2,0.07958043640996004,0.1792618113138466,0.2774661277306424,0.04037328034034533,0.8616582965184931,0.010760408032928858,0.039158894618075105,0.05845122256888198,0.21664735740323962,0.08738096493969778,1
81.0,1,13.122317596566523,1.5210035005834306,1,2,1,1,2,1,1,1,2,0.07413579670738435,0.16816808216926046,0.2898976280636293,0.04391904508979761,0.8746844845304159,0.011824150268748687,0.04754401445314248,0.07278987685983246,0.24540775932041295,0.0866915180103553,1
70.0,1,13.122317596566523,1.5210035005834306,1,1,1,1,2,1,1,1,2,0.04217950200095011,0.14463213081564166,0.2765819070902379,0.04402552386447164,0.8407012788740122,0.01186217779488042,0.02794198231445972,0.022820889798981957,0.12424928820216523,0.12647527457735952,1
70.0,1,13.122317596566523,1.5210035005834306,1,2,1,1,1,1,1,1,2,0.07680788115390229,0.19050270010830442,0.24478537652687066,0.056531832690639,0.7508269130764139,0.015771192341366636,0.06377329479796506,0.060957672573896275,0.22190584842738945,0.17229010386370977,1
57.655452865064696,1,13.122317596566523,1.5210035005834306,1,2,1,1,1,1,1,1,2,0.051607535949828136,0.1247721670063277,0.29548738528735274,0.07054307281053898,0.9122721861777905,0.020434571833889786,0.1194314699614597,0.13528888681233484,0.3463073599197049,0.19601128886228836,1
67.0,1,13.122317596566523,1.5210035005834306,1,2,1,1,2,1,1,1,2,0.08830984850716113,0.17838831909667974,0.34393947255700674,0.15457415983991254,0.8852236527137521,0.05472243343660211,0.07527376189354586,0.06821122901821576,0.23655347288805548,0.24815550823397617,2
67.0,1,13.122317596566523,1.5210035005834306,1,1,1,2,2,1,1,1,2,0.07834272473217392,0.1769256684201345,0.248625765488648,0.13543306047049472,0.8803806787175698,0.04596203791789719,0.05324518502084792,0.05375995213583304,0.2064993974309063,0.19192027012787818,2
61.0,1,13.122317596566523,1.5210035005834306,1,1,1,1,2,2,1,1,1,0.062361260987394675,0.13117884815514044,0.33144846946048523,0.04457958264864972,0.8614874310479628,0.012022796292945137,0.04955064245583803,0.056896689181901,0.21333034374327076,0.10400152462281813,2
61.0,1,13.122317596566523,1.5210035005834306,1,2,1,1,1,2,1,1,1,0.036454394842962055,0.12181411931400979,0.2155903671440105,0.05041439777950243,0.8787216692252914,0.013821611793998741,0.05093033786550099,0.034711792782675256,0.15997969756430588,0.17490503252061526,2
50.0,1,13.122317596566523,1.5210035005834306,1,1,1,1,1,1,1,2,1,0.07041707568854001,0.18186264209619293,0.2718565342610559,0.06315245700379855,0.6691317540296108,0.01794610988592963,0.11426068331534138,0.06940011669797168,0.2388799449505419,0.34260777674155346,1
50.0,1,13.122317596566523,1.5210035005834306,1,2,1,1,2,1,1,2,1,0.08626690983150795,0.15443904585765242,0.6090017569175067,0.5911579290776142,0.7389081536929166,0.40652017510824207,0.37923163990968045,0.1378035880509226,0.34981587805176967,0.7954875882896885,1
57.655452865064696,1,13.122317596566523,1.5210035005834306,1,2,2,1,2,1,1,1,2,0.04521316684173364,0.13637772665576736,0.2694616310655824,0.16518287982215452,0.9528718941421197,0.0598154224963529,0.04810300049984442,0.039959817756723505,0.17382642593512332,0.3144139657794636,1
57.655452865064696,1,13.122317596566523,1.5210035005834306,1,1,2,1,1,2,1,1,1,0.028906665418349183,0.09722342053627896,0.29746131069546694,0.16625848223368295,0.980650504729363,0.060340969823431324,0.045389743547010496,0.03992735000981644,0.17374356586410736,0.2987691956593749,1
57.655452865064696,2,13.122317596566523,1.5210035005834306,1,2,1,2,1,1,1,1,2,0.042618750615824715,0.11285841384210983,0.2880261300542846,0.174780423815198,0.9662644798086535,0.064571907706196,0.07949611102021352,0.046699053184882176,0.19037102323644073,0.3100548764809971,1
57.655452865064696,2,13.122317596566523,1.5210035005834306,1,1,1,2,1,1,1,1,2,0.05136104835706046,0.13327653916066223,0.23686299894503787,0.15036929138966232,0.9502860834887266,0.05274981066550916,0.07222826623824494,0.04819862823819328,0.19389081762075325,0.2430601262284,1
50.0,1,13.122317596566523,1.5210035005834306,1,1,2,1,1,1,1,1,2,0.07723153509634902,0.2095723051604304,0.21051249270859435,0.018644013811888106,0.6610767227803174,0.0046547532807480535,0.048631592365379735,0.0328947054581245,0.1549519877363068,0.1728247164946822,1
50.0,1,13.122317596566523,1.5210035005834306,1,2,2,1,1,1,1,1,2,0.19353559800081493,0.25478649266532194,0.49717483371589294,0.495725960830443,0.6464001713868528,0.30475909122712697,0.46819910261915365,0.3103191777056848,0.5417328715041766,0.6621914282400477,1
46.0,1,13.122317596566523,1.5210035005834306,1,1,1,1,1,1,1,1,2,0.21369574587054613,0.35131390902038256,0.1657448618665513,0.1068190058284439,0.47908027780938656,0.033931417648812495,0.16963324411441952,0.18549930440366813,0.4111832900062184,0.2522171685513542,1
46.0,1,13.122317596566523,1.5210035005834306,1,2,1,1,1,1,1,1,2,0.24803179863238528,0.38854101763639065,0.1392772411681491,0.09278588203809865,0.40958864280953683,0.028478347226837487,0.13546250418562167,0.1587161650544966,0.377843631262584,0.1831757822312488,1
77.0,1,13.122317596566523,1.5210035005834306,1,1,2,1,1,1,1,1,2,0.11989971775271971,0.23251073072787581,0.18871337683881892,0.038161652562320784,0.7007094539878973,0.010107287814173818,0.1287140977295611,0.16569973168737182,0.38678999911659406,0.19994925921461956,1
77.0,1,13.122317596566523,1.5210035005834306,1,2,1,1,1,1,1,1,2,0.0386128309287451,0.13063393884251195,0.2935881805494311,0.017142305749719332,0.8420584161212724,0.004256832686819803,0.03657228718261392,0.03901572345706086,0.17140354054182483,0.16339548678032476,1
67.0,1,13.122317596566523,1.5210035005834306,1,1,1,1,1,2,1,1,1,0.05969394257726857,0.15939846176567188,0.22248007769398484,0.04932069411487478,0.8365972877079365,0.013485074145159892,0.08086073677465733,0.11104584200463047,0.31066897643439534,0.12982725014560725,1
67.0,1,13.122317596566523,1.5210035005834306,1,2,1,1,1,2,1,1,1,0.0551732978269231,0.1547692258202308,0.25939564844551743,0.04601832079592596,0.8306508223371042,0.012468360965913132,0.05206854180618248,0.0686596128135003,0.23743321324978606,0.11459742596546371,1
61.0,2,13.122317596566523,1.5210035005834306,1,1,1,1,1,1,1,1,2,0.05157831220793472,0.11372143571774107,0.34375238750374487,0.06586175738956448,0.9227983358266814,0.01884348337739362,0.11620259338510446,0.13333487855514806,0.3435587550981878,0.1872851868018028,1
57.655452865064696,2,13.122317596566523,1.5210035005834306,1,1,2,1,2,1,1,2,1,0.0792753585018684,0.14686844307403504,0.28332113480618254,0.08791790034779642,0.8699972450896666,0.026641767326487504,0.1906944604427546,0.17977693978873552,0.40427202907491655,0.3031286726820722,1
57.655452865064696,2,13.122317596566523,1.5210035005834306,1,2,1,1,2,1,1,1,2,0.06640344926458597,0.14270511586762136,0.3826260665952373,0.04073502015017616,0.8727668431530233,0.010874541066374668,0.04017807262376531,0.041252394835718575,0.17709905396970588,0.10971181216294204,1
68.0,1,13.122317596566523,1.5210035005834306,1,1,1,1,2,1,1,1,2,0.07247784594263935,0.17494710815180387,0.28534236782352,0.050936049169955054,0.8012622478572207,0.01400100207599906,0.0640227756924288,0.09367857765598174,0.2827005647831263,0.13633736355072618,1
68.0,1,13.122317596566523,1.5210035005834306,1,2,1,1,2,1,1,1,2,0.05871870015369054,0.15972202560400453,0.26579302270521576,0.046933373253376535,0.8233525663173415,0.012747795049404025,0.046579429497776804,0.06547848887704562,0.23112922951967552,0.11447483519962463,1
57.655452865064696,1,13.122317596566523,1.5210035005834306,1,1,1,1,1,2,1,1,1,0.04498018929916275,0.12094565402139396,0.27324476028709066,0.06824863347800544,0.9594676232394831,0.019647351356616487,0.08791007114003956,0.05502174388647271,0.20927006754812988,0.2471655085625931,1
68.0,1,13.122317596566523,1.5210035005834306,1,1,2,2,1,1,1,1,2,0.035829624859909516,0.1318161891665202,0.29517745478468904,0.04686965207710033,0.8353515016826502,0.012725901971148175,0.03653963825241196,0.02439369964514373,0.12941778872793272,0.167729689971903,1
68.0,1,13.122317596566523,1.5210035005834306,1,2,1,2,1,1,1,1,2,0.02311215590702923,0.09763444657519217,0.41539298309137757,0.04741507616915227,0.8522352208201232,0.012900689754059379,0.01732135104595844,0.007112976445585469,0.05823750165862957,0.13740431632851,1
57.655452865064696,2,13.122317596566523,1.5210035005834306,1,2,1,1,1,1,1,1,2,0.1256103686884335,0.2067252197551464,0.3040828344673598,0.2109282790967264,0.8666724390522204,0.08376254487354222,0.14306979318682844,0.12195033357582345,0.327131658649716,0.3986669802628539,1
57.655452865064696,2,13.122317596566523,1.5210035005834306,1,1,1,1,1,2,1,1,1,0.1191802242340251,0.20055814748510292,0.2872831947041114,0.21290783047850337,0.8640846229592536,0.08487115736312885,0.141343813702241,0.1338196851931249,0.3442425594518094,0.4111081978711293,1
57.655452865064696,1,13.122317596566523,1.5210035005834306,1,2,1,1,1,1,1,1,2,0.1319479089315427,0.22379400728039694,0.3305680381771851,0.29812795694877303,0.7954492337657795,0.1382652102572727,0.2175564304255587,0.12863949824763563,0.3368712582971628,0.5064474001490925,1
57.655452865064696,1,13.122317596566523,1.5210035005834306,1,1,1,1,1,1,1,2,1,0.10111612409747046,0.19238442014484242,0.3080687015934462,0.24223384361707692,0.8285715279784299,0.10199933610334812,0.1828141406998398,0.13549615066382875,0.346597750388176,0.39975284167185227,1
82.0,1,13.122317596566523,1.5210035005834306,1,1,2,1,1,1,1,1,2,0.12603412149764706,0.23349779783043564,0.2757853494972714,0.052991993793540276,0.6806144402623487,0.014648751224692435,0.06955953502417103,0.09652988562973357,0.2874581049128248,0.10859573200926198,1
82.0,1,13.122317596566523,1.5210035005834306,1,2,2,1,1,1,1,1,2,0.08923107173551455,0.19522177147531572,0.22744862072359637,0.05170676741765207,0.8013209372797406,0.01423627963758085,0.08508884365201437,0.1212365099951929,0.3260768593965325,0.14921623613733753,1
77.0,1,20.0,2.0,2,1,1,1,2,1,1,1,2,0.05536062028166329,0.1671863913854828,0.2280612229018921,0.04729082861770213,0.820752053637041,0.012859390835728653,0.04951611939845248,0.0620259562213776,0.22411483083786676,0.12848664809450616,1
77.0,1,20.0,2.0,2,2,1,1,2,1,1,1,2,0.058285602315512455,0.16567971461836556,0.23291085984506807,0.04784390069227182,0.8031982463690449,0.01303037669480016,0.05256982799884552,0.06701154520348775,0.23418559873179196,0.12873894849612133,1
57.655452865064696,2,13.122317596566523,1.5210035005834306,1,1,1,1,2,1,1,1,2,0.09704513367997823,0.18412145763986978,0.25014287704207727,0.15322097453042258,0.8505122181068125,0.05409235028402447,0.2749833245144756,0.2538900848106294,0.4867639326351214,0.31990128403548257,2
57.655452865064696,2,13.122317596566523,1.5210035005834306,1,2,1,1,2,1,1,1,2,0.03996063460849243,0.12644327969841485,0.23452447183316152,0.03727404560541863,0.920976410505507,0.009837840446716558,0.02842056563438855,0.024765745917806697,0.13061700008766122,0.09261711185118313,2
48.0,2,13.122317596566523,1.5210035005834306,1,1,1,1,1,1,1,2,1,0.16405351596253664,0.2903185248602638,0.16449700033375592,0.0728238801536019,0.6020226805831583,0.021235528690573963,0.18876486577570828,0.19910779356511657,0.4272054486982963,0.27408962332431497,1
48.0,2,13.122317596566523,1.5210035005834306,1,2,1,1,1,1,1,1,2,0.15765444995370256,0.27834711983510513,0.14803805730461966,0.05630865713207714,0.6049532690640577,0.015703382401953653,0.15977716241924428,0.18144924939692694,0.40630294152273844,0.2442288632691083,1
57.655452865064696,2,13.122317596566523,1.5210035005834306,1,1,1,1,1,1,1,1,2,0.09903766845082161,0.1844648601791342,0.24165549297578706,0.11276313192688103,0.8795455041235088,0.03631828004906972,0.21196697530253555,0.1887779431594486,0.4150954388375287,0.3453309880191337,1
57.655452865064696,2,13.122317596566523,1.5210035005834306,1,2,1,1,1,1,1,1,2,0.07798241350282845,0.15637983286219662,0.2887788821087705,0.13083064676482153,0.8999216787583098,0.043943299041882856,0.22016569538160174,0.15831901118668434,0.37732903963078074,0.3906638827347739,1
57.655452865064696,2,13.122317596566523,1.5210035005834306,1,2,1,1,1,1,1,1,2,0.10394293670313752,0.2225917798276429,0.24140741358621975,0.1499486611531221,0.7963154708412725,0.052552589368579844,0.071337988045628,0.03518022720965721,0.16125507808064,0.36527055969831856,1
57.655452865064696,2,13.122317596566523,1.5210035005834306,1,1,1,1,1,1,1,2,1,0.11013633367113472,0.23637248296170904,0.24537127813323453,0.1551399766013773,0.8061797361377641,0.05499145096955404,0.09785242370485893,0.07238434749519587,0.24463479811050096,0.32365966095626025,1
49.0,1,13.122317596566523,1.5210035005834306,1,1,2,1,1,1,1,1,2,0.1888762900536055,0.26734200323230817,0.48098344156852224,0.4110313772597765,0.6046616518829346,0.22609737370490574,0.4296557418393518,0.3324774408842955,0.5619385186693806,0.6425350770553823,1
