,Contrast Feature,Dissimilarity Feature,Homogeneity Feature,Energy Feature,Correlation Feature,ASM Feature,Mean Feature,Variance Feature,Standard Deviation Feature,RMS Feature,dr_class
8160,765.0939926,7.719560807,0.876405065,0.873563669,0.773155556,0.763118545,7.411852815,143.4159809,11.97564115,5.743103779,0
1980,1389.621851,15.51029497,0.580293875,0.542149637,0.873719795,0.293964796,58.77525505,548.1333404,23.41224766,10.85504467,0
9486,5217.249841,40.97060901,0.41690864,0.398459617,0.674292304,0.158920751,87.9256251,1855.953007,43.08077306,10.27221727,0
4365,1303.841914,12.85694383,0.632063653,0.59622528,0.893420976,0.355519121,92.82524039,472.911964,21.74653913,10.46319999,0
7851,1598.725688,17.34080525,0.53888343,0.50408308,0.849917987,0.254160636,74.49356656,706.1586541,26.57364586,10.78819432,0
3073,1297.200927,14.00042976,0.632329407,0.593966875,0.889763502,0.352817379,60.30285783,525.4179647,22.9219974,10.83779025,1
3314,1957.372012,17.72142279,0.570680213,0.525306338,0.861899299,0.275995724,91.88976622,796.5624393,28.22343777,10.25189769,0
7800,2678.977691,22.77375906,0.594177834,0.566367903,0.791811299,0.320843681,89.41220287,932.228941,30.53242442,10.50421486,0
1491,524.6810077,7.137167906,0.650073541,0.548916031,0.926847541,0.301339187,64.31399258,295.5691668,17.19212514,10.89022039,0
9808,2656.100632,25.16231342,0.474914618,0.439975294,0.817998268,0.193650409,86.80014408,871.9152907,29.52821178,10.43062716,0
4878,622.300521,10.63950838,0.46689391,0.36637533,0.920731559,0.134243504,28.40706405,591.3376611,24.31743533,8.87722103,1
6252,742.1171445,9.286259375,0.660657394,0.600472223,0.918917297,0.360580548,51.3319272,571.0791699,23.89726281,10.64624504,0
7388,784.0811665,9.358067694,0.678241908,0.63684631,0.929604214,0.405587847,65.21118296,607.4866304,24.64724387,10.79562553,0
7213,377.8735696,3.882837586,0.936978221,0.935327808,0.772557295,0.874838376,6.709215326,56.49054346,7.516019123,5.98459472,0
8454,2338.659228,23.94941529,0.584130177,0.572888941,0.798762984,0.32824866,50.83131891,838.1458627,28.95074891,10.6700946,0
2538,341.556565,4.759126285,0.516322564,0.339290507,0.969275036,0.115132576,96.73359375,749.8045249,27.38255877,10.12521394,1
5573,2389.073793,21.55524561,0.58748843,0.562320227,0.797780636,0.316271219,87.9650594,752.9187446,27.43936487,10.61987982,1
6552,540.1433632,6.545410438,0.726374442,0.654311498,0.922071096,0.42813796,60.77921982,262.9771386,16.21656988,10.73806623,0
2399,356.0554018,5.631276483,0.709192001,0.635590034,0.929374106,0.403992019,50.34527215,166.6043634,12.90753127,10.8920084,0
4702,1819.226487,21.45873788,0.513788897,0.492284703,0.862142853,0.242388676,58.16119842,927.8730227,30.46100824,10.50559167,1
7008,2920.004628,32.21005369,0.395169273,0.377400055,0.752328502,0.142487592,34.84451807,914.6148013,30.24259912,9.423659663,0
4335,3472.515928,30.42581463,0.504726307,0.485068266,0.755814492,0.235390994,83.54818384,1056.943008,32.51065992,10.56054941,1
221,819.5146879,11.44227781,0.628301219,0.589366783,0.869736964,0.347384319,44.97206884,454.2339141,21.31276411,10.54879972,1
8713,1638.420279,15.64097431,0.669637814,0.644510894,0.8609242,0.415424865,71.66580292,788.9746379,28.08869235,10.86826902,0
3584,1292.632253,15.52256742,0.616482658,0.58536966,0.847929276,0.34267524,21.65904793,493.0618328,22.20499567,8.180670765,0
7739,2966.046977,24.8698448,0.501717524,0.460009789,0.793521195,0.211695183,103.7083578,1035.9147,32.18562878,9.812975269,0
623,2336.131703,26.29686135,0.47558073,0.457671999,0.816654852,0.209486315,38.57770323,884.2945429,29.73709036,9.702594266,0
2413,3521.844241,30.09018036,0.466986798,0.43892629,0.766381769,0.192760574,94.38976161,983.1876091,31.35582257,10.12772633,0
6897,1114.629541,11.96030454,0.650638004,0.609063697,0.888729806,0.370984445,75.14597223,552.1518037,23.49791062,10.77180791,1
243,3705.578639,33.00576229,0.447881039,0.431547606,0.761519492,0.18635092,98.8620935,1194.223868,34.5575443,10.13418107,1
2367,987.2394987,10.13774188,0.780502861,0.761215474,0.854417617,0.579469886,75.4048323,405.5803804,20.1390263,10.81197079,1
934,153.3889833,3.020808597,0.85629402,0.81592199,0.888517921,0.665735547,11.61615705,73.24802675,8.558506105,8.531569531,0
9079,915.9937525,11.67216879,0.562356142,0.505635055,0.901061837,0.255694532,66.42916706,613.2710297,24.7643096,10.89619298,1
8829,88.62448521,1.907894845,0.831295733,0.658172453,0.96070172,0.433194308,43.88091758,40.74990349,6.383565108,11.54440984,0
9194,1632.095516,16.3949203,0.583294927,0.546447282,0.870382082,0.298648807,82.14724216,709.7392501,26.64093185,10.78560047,0
4599,2070.679172,21.36440327,0.521124736,0.487374415,0.826456813,0.237588197,73.65544986,710.9014944,26.66273606,10.61900261,1
6790,293.5388419,6.002088899,0.633964767,0.524147144,0.923538528,0.274755787,36.80585649,237.401273,15.40783155,10.87523768,1
7311,395.6526184,6.199444017,0.697221001,0.622618749,0.929277048,0.387680211,48.07155303,302.2758265,17.3860814,10.79435686,0
6215,135.4668085,2.985759766,0.717098784,0.583861267,0.966201484,0.340901541,43.66842436,149.8132633,12.23982285,10.78613069,1
5961,2569.669847,24.30676927,0.560572529,0.544775004,0.800660883,0.296862292,70.52986179,692.1884126,26.30947382,10.54790477,0
5644,931.7734524,11.71122061,0.641454306,0.592681661,0.858840675,0.351305516,55.44263668,379.9718759,19.49286731,10.77632045,0
4984,440.6587202,5.002668241,0.87571148,0.864311261,0.890751129,0.747040957,59.68469289,255.4322032,15.9822465,10.59355339,0
3486,3580.117643,31.60732598,0.519070947,0.504219804,0.723286049,0.254338433,73.15563443,1308.90293,36.17876352,10.46762449,0
9371,4044.712384,35.73922597,0.39840717,0.378928033,0.743653302,0.143669902,78.19130687,1315.957085,36.27612279,10.50166467,0
9293,1965.646997,21.04831649,0.507911805,0.473422128,0.858123868,0.224244802,63.26521106,975.5072468,31.23311139,10.6354255,1
3477,3966.16497,35.15164273,0.444572286,0.430144944,0.723844128,0.185165742,76.47089601,1256.688253,35.44979906,10.5454025,0
9657,3853.976673,32.27923623,0.506253711,0.492305866,0.752431621,0.242461689,92.45578107,1234.996505,35.14251706,10.29786928,0
8913,76.29607156,0.577591222,0.992112227,0.991568031,0.458287232,0.983207281,4.042274786,1.647835389,1.283680408,4.022946262,0
1008,905.18009,10.54688657,0.684909229,0.638035218,0.866655607,0.40711582,56.51895459,430.4721463,20.74782269,10.69595904,0
2278,1188.207655,12.18859192,0.634627986,0.587649712,0.882905512,0.345364844,81.74082902,437.0783136,20.906418,10.7158852,1
8959,1970.3698,19.1618099,0.508549922,0.464516591,0.846747695,0.215834229,79.938853,775.1924739,27.84227853,10.71281644,1
8313,371.1505837,6.792076747,0.689172899,0.646790686,0.92478446,0.418362523,46.89138368,295.9230774,17.20241487,10.59369062,0
6105,1450.799891,14.22092633,0.644657094,0.608659094,0.875637323,0.370491376,88.78913325,542.5023618,23.2916801,10.65006524,0
9572,2113.233466,20.68018494,0.556090032,0.520396559,0.79841459,0.270866681,76.46216769,708.1299593,26.61071136,10.74550199,0
19,2597.637289,23.77462807,0.507776194,0.476882985,0.820713511,0.227504111,89.74457295,951.8698694,30.85238839,10.24880313,0
4125,235.0775606,5.550319815,0.613140202,0.500078436,0.927144641,0.250099455,24.78337085,268.7255705,16.3928512,9.440292098,0
9218,2256.470793,21.91907717,0.511255762,0.471535216,0.8149919,0.222425688,87.81270742,821.9768497,28.67013864,10.59877761,0
3074,2834.512204,27.41717791,0.499778868,0.482951473,0.788259067,0.233341329,87.75886393,906.1207099,30.10183898,10.43107889,0
3942,683.0866627,6.770652319,0.79488204,0.765360675,0.925149651,0.585787455,71.44107389,335.5303906,18.31748866,10.73593404,0
4712,3167.141309,32.13903361,0.406063998,0.388289408,0.78295179,0.150848237,58.3069466,1341.787789,36.63042164,10.12509662,0
9542,761.5031079,10.02886272,0.667782319,0.630442939,0.907032511,0.397482284,45.42747102,472.6830403,21.74127504,10.63368225,0
1515,2090.755409,21.36947533,0.583234612,0.566305938,0.841252298,0.32074612,76.96588601,706.0651989,26.57188738,10.61278142,1
7614,1632.96266,19.30254245,0.549149023,0.52300287,0.850986424,0.273547921,38.18054342,679.0341596,26.0582839,10.12653383,0
4378,4189.646248,35.83107093,0.456089171,0.441361411,0.721969785,0.194924143,90.77723537,1217.250899,34.88912293,10.34186019,0
5601,3353.784109,31.63312779,0.424255508,0.403039683,0.781915674,0.162546931,73.50128817,1091.951911,33.04469566,10.63074654,1
4480,3596.357108,36.70735284,0.398935341,0.386928705,0.743904902,0.149774972,59.58992388,1260.873211,35.50877654,10.55711467,1
481,1290.449735,12.36637247,0.528287194,0.428447118,0.903623387,0.183607854,100.0490228,598.259106,24.45933576,9.688125308,0
292,1254.186973,12.31505218,0.645449734,0.595050848,0.883247872,0.354118362,76.38463994,550.8289123,23.46974461,10.7518498,0
5520,1511.835103,14.86389204,0.540914939,0.477108017,0.876623434,0.227683198,83.7238303,737.8992939,27.16430183,10.71712761,0
499,3336.0913,35.82782796,0.399521572,0.388174428,0.746561871,0.15070779,14.56469318,481.4571398,21.94213162,6.928601487,0
9263,546.4430173,7.923056994,0.625439518,0.561867918,0.94239579,0.315715834,66.76168787,425.3826195,20.62480593,10.80100243,0
3203,503.507047,5.479685551,0.860262891,0.838143539,0.909982677,0.702492376,63.10058078,398.7043913,19.96758351,10.75341054,0
2054,3372.50377,31.69668225,0.468830304,0.453984959,0.77002009,0.206222941,71.49169516,1065.92272,32.64847195,10.60301779,1
8640,1085.840105,12.90937053,0.728171875,0.715939845,0.858876873,0.512590481,37.19693833,550.6495151,23.46592242,10.20069641,0
9992,5374.021864,45.78352248,0.41558314,0.407383906,0.616288793,0.166116199,66.53578947,2684.793456,51.81499258,9.902094409,0
868,3449.813023,29.10760789,0.527675729,0.512535642,0.774806246,0.262786731,82.05346149,1015.002546,31.8591046,10.55111767,0
6378,375.7066193,6.605436479,0.728471528,0.696690421,0.930659504,0.485384829,11.65020735,188.6105122,13.73355424,7.133912252,1
9187,3029.81579,26.54535921,0.482176489,0.445569455,0.777094056,0.198636814,86.83070689,988.3659569,31.43828807,10.61412327,0
9615,2519.526221,24.85168509,0.619794409,0.613122294,0.770128146,0.375962315,23.86731366,819.5541335,28.6278559,8.503725891,0
5600,2153.759399,27.54701655,0.406560713,0.389826287,0.83127607,0.152003019,28.31559406,821.4979369,28.66178531,8.731669018,1
5731,18.04667783,1.088905804,0.787466537,0.66073535,0.990240445,0.436572524,8.256410256,59.07569299,7.686071362,6.664316452,0
2666,3375.845023,32.67261149,0.401007219,0.377493216,0.756365545,0.142585489,69.10873108,1138.203079,33.73726543,10.51473826,0
5718,3181.133238,26.70766193,0.515788435,0.490711277,0.775099251,0.240879367,96.07478868,1215.522062,34.86433797,10.10104681,0
3974,131.4324601,2.068995322,0.903515746,0.881512678,0.951958051,0.777065785,43.70151566,192.2292247,13.86467543,10.89995249,1
1303,3029.635621,28.39743081,0.493674046,0.476275888,0.798982008,0.226982941,82.6460473,1127.661347,33.58066925,10.42296631,0
4667,1361.592926,14.35608321,0.553443045,0.500264607,0.893901298,0.250304956,86.39592601,672.7027603,25.93651403,10.72408913,0
5619,3798.391436,35.36338438,0.471407218,0.461990243,0.745718859,0.213518992,73.90964147,1834.126186,42.82669945,10.35995804,1
6646,2787.13904,23.69300207,0.613712538,0.600034098,0.795264274,0.360104585,83.81151691,928.721305,30.47492912,10.52310455,0
9557,159.6482904,3.676746705,0.748567321,0.683835576,0.942805437,0.467641452,29.29547889,140.2608816,11.8431787,10.97832109,0
5510,2218.768415,21.03829345,0.441617626,0.377275159,0.802073695,0.142426847,80.47631272,1007.608949,31.74285666,10.59182772,0
9695,1275.857444,12.12167013,0.605887689,0.55535702,0.914025963,0.308453254,100.9582726,727.350071,26.96942845,9.47988504,0
9015,1036.900487,13.79183786,0.669747371,0.657232049,0.860422718,0.431965258,18.64292853,293.6711082,17.13683484,9.175661694,0
9756,1675.973715,15.99435832,0.493813264,0.445428562,0.896830068,0.198448389,110.4440398,749.4661827,27.37638001,9.550270105,0
7627,597.2699116,6.439948423,0.811498802,0.791070445,0.918545409,0.625799971,60.63768071,330.6649337,18.18419461,10.59649433,0
4497,2578.588973,31.51860928,0.359021227,0.341791183,0.778829171,0.116855119,22.32300826,686.1713784,26.19487313,8.419708238,0
8700,3042.639397,31.72985925,0.408746289,0.388958671,0.778838508,0.15134328,49.78339856,1020.840636,31.9505968,10.02468476,0
5524,1191.072011,12.42353514,0.707824835,0.682856261,0.85105803,0.466321327,74.82245705,375.8845707,19.3877428,10.77144227,1
4728,61.47001158,1.796000827,0.780520408,0.535718013,0.944550154,0.287007584,26.47388587,49.23303378,7.016625527,10.39360178,0
6814,3815.455796,32.14803073,0.484746765,0.467592465,0.755539808,0.218732665,93.09089603,1164.413174,34.12349885,10.36475934,0
1346,79.19958151,1.822626512,0.879805926,0.812041408,0.939688316,0.65941998,34.24462219,56.64324427,7.526170625,10.91207221,0
6053,2993.296158,27.2196478,0.545080466,0.532049901,0.803343632,0.283175976,80.47787383,1025.023113,32.01598215,10.45979246,0
5002,2407.858301,22.23597741,0.524194793,0.492735679,0.831454358,0.242838994,99.01221518,734.3150963,27.09824895,10.0213186,0
6520,3636.73876,38.31790318,0.349528023,0.336103648,0.742682779,0.113057447,41.87288408,1354.519273,36.80379428,9.666648911,1
2872,1077.352783,12.75923301,0.761681633,0.756570341,0.875795569,0.572402579,15.40744722,279.5754189,16.72050893,9.095819879,0
7736,3453.410553,36.72881401,0.397296974,0.385787775,0.71325778,0.148906181,33.11692785,1182.382,34.38578194,9.124293997,0
1084,403.4588333,5.80079695,0.761817162,0.719701362,0.931182868,0.517977784,45.72074495,284.205834,16.85840544,10.85230375,0
5308,435.8555304,5.25367557,0.803440117,0.758741149,0.927322361,0.575695402,57.92352256,284.8429116,16.87728982,10.85559329,0
5556,1655.814191,18.84313499,0.665127057,0.65765659,0.782801543,0.432549611,16.56713383,360.0787659,18.97574151,8.286506052,0
4799,2449.895104,22.92474142,0.550248462,0.527039232,0.827775908,0.27783457,78.23778302,966.3363257,31.08595062,10.58229482,0
434,3305.351952,30.86161865,0.466553353,0.451223676,0.789984111,0.203695391,77.96737736,1234.016752,35.12857458,10.47455802,0
2360,281.2899229,6.091783351,0.572713906,0.464505709,0.942304,0.215779671,30.56845161,390.2624208,19.75506064,9.787599678,1
4236,2072.161338,20.33244179,0.626271661,0.614520447,0.841368139,0.377668838,64.33068283,694.8377674,26.35977556,10.78201927,0
2246,1162.532091,11.14285984,0.607240859,0.53388732,0.904255424,0.285071584,97.38219616,420.7073376,20.51115154,10.47551889,0
9267,5042.159251,41.83902597,0.428996255,0.418869668,0.682892918,0.175603742,72.46474,1979.467643,44.49120861,10.26681298,0
8327,262.0516294,3.647913247,0.901657935,0.894485048,0.746099966,0.800108265,7.479340671,40.14818484,6.336259531,6.828438984,1
1101,2040.467965,24.8493759,0.425899623,0.402817028,0.849405751,0.162321886,57.79673741,1180.815706,34.36299909,10.41915354,0
2089,2452.799026,24.40703385,0.583327351,0.570704202,0.770443714,0.325763542,63.58921279,756.5230422,27.50496396,10.66134392,0
7554,1164.544938,15.24085086,0.565088446,0.530325415,0.877738312,0.281286715,46.34959314,538.5585294,23.20686384,10.70272156,0
6341,2878.046761,30.01182353,0.448287848,0.43268972,0.792956989,0.187274809,65.98642273,1182.809681,34.39200025,10.65099767,0
2543,2647.691056,23.1653511,0.478663541,0.443904165,0.831845213,0.197181848,96.79767794,939.1792576,30.64603168,9.927882304,0
1926,1603.211083,18.98387664,0.524000983,0.4883159,0.867983763,0.238484581,42.00931451,736.789415,27.14386515,10.15371596,1
3190,1610.187584,18.16066542,0.532529523,0.497723159,0.869122979,0.247778284,73.56641499,679.874504,26.07440323,10.82692333,0
5716,1662.088263,18.40525646,0.664119508,0.654748446,0.787440105,0.428730427,23.32440313,397.2660037,19.9315329,9.796253138,0
1845,2465.067358,25.30802758,0.495522978,0.471508558,0.776526897,0.22239556,62.98798077,906.2089902,30.1033053,10.59851677,0
3462,4889.293981,37.60040015,0.446894107,0.431954649,0.721150039,0.186712647,98.44157472,1866.928833,43.20797187,10.0405322,0
7607,2002.960595,19.83565507,0.573318045,0.547015828,0.851823757,0.299272181,79.69564101,694.3491246,26.35050521,10.69346604,0
3947,1871.542926,17.62341039,0.594316282,0.558848829,0.8427375,0.312365586,88.58229328,650.1184209,25.49741989,10.6668932,0
4978,611.790995,8.664453581,0.647002321,0.581385353,0.89216738,0.33803354,54.72655191,315.581444,17.76461213,10.55723055,1
3006,2063.984443,21.17285918,0.554064226,0.533559474,0.850209535,0.284738544,69.42803673,935.4154702,30.58456261,10.69100973,0
786,2077.693956,22.22393948,0.523329626,0.50192732,0.830453664,0.251992712,80.74427779,679.1061579,26.05966535,10.70780249,0
4246,2551.771508,30.38816289,0.349604182,0.32489491,0.811295841,0.105594371,51.61933767,1399.953885,37.41595762,9.579622443,1
2204,1160.164294,17.58824847,0.48141958,0.450514278,0.79960329,0.202970024,14.04933484,225.774913,15.02580823,7.603082377,0
1278,396.1005196,6.232257834,0.739086454,0.701389328,0.923570281,0.491957639,31.6838174,391.4236181,19.78442868,10.00441641,0
667,1922.397009,20.7978325,0.532148676,0.508698632,0.813532625,0.258842472,66.05391383,719.8002514,26.82909338,10.69554258,0
4085,2590.759889,28.06456166,0.496032367,0.484360609,0.793252958,0.234639593,32.37976208,865.1161478,29.41285684,9.712311707,0
6025,242.2063611,3.81149589,0.731278548,0.608336852,0.953551069,0.370085839,62.0166246,122.5763771,11.07142164,10.31527407,0
1427,1283.30376,16.3481776,0.559094228,0.523558672,0.874046645,0.274145853,49.08901849,836.5041694,28.92238181,10.36271525,0
342,3799.829454,38.90551318,0.358022074,0.345278822,0.724640611,0.119286499,51.55519501,1255.207442,35.42890687,10.37515116,0
4896,2426.111578,21.13582728,0.634909197,0.617381004,0.797991041,0.381220425,80.92648171,889.2174935,29.81975006,10.60932937,0
1690,1202.941921,17.19929557,0.593331635,0.580882346,0.883843922,0.337436343,19.37542207,505.7574284,22.4890513,8.125769988,0
5987,855.6888654,6.887199692,0.883097733,0.867326629,0.891153963,0.752263274,76.23109053,548.0931847,23.41139006,10.63255788,1
1099,3896.246632,36.16414765,0.416488029,0.401928677,0.723920433,0.16164268,73.69230351,1477.731199,38.44126948,10.51946295,1
9991,2166.717973,19.87321191,0.597025364,0.576247737,0.845467768,0.332119147,87.10900646,758.7505166,27.54542642,10.49212144,0
4741,569.1171229,8.622133785,0.699961313,0.662578707,0.866361859,0.439027092,32.49601521,266.2419414,16.31692193,10.72543128,0
6035,979.0709914,13.68003008,0.611051662,0.584487668,0.836282592,0.341638489,32.96383648,280.5892251,16.75079775,10.72422971,0
2452,2284.37642,22.7940736,0.47447035,0.433686246,0.814849477,0.188170657,85.25971822,766.3442597,27.68292361,10.65998999,0
6557,253.5133189,2.926775586,0.946442575,0.944627094,0.776164821,0.892322468,10.86070593,107.1573955,10.35168564,7.914579505,0
638,103.2631404,2.56898661,0.782137559,0.650313571,0.937910213,0.422920367,28.98350825,76.32229174,8.736263031,10.92211421,0
8266,339.1328403,7.477984521,0.705213916,0.685510602,0.913242626,0.469945108,23.36513981,235.5436361,15.34743093,10.333765,0
4188,503.1105451,7.957018226,0.594117467,0.502904835,0.921606876,0.252928715,45.13691326,375.3129695,19.37299588,10.56193226,0
7565,1352.307021,16.95722696,0.546957882,0.511353984,0.807840115,0.261605364,58.34347056,401.481364,20.03699987,10.70829568,1
9966,150.6811878,2.838272203,0.854065136,0.810600086,0.929295711,0.657078853,33.32513421,120.1431125,10.96098136,10.8995026,0
1439,1939.160582,19.57196864,0.551916535,0.522948209,0.833505176,0.273538525,80.96470952,876.5643728,29.60682983,10.65813265,0
6942,861.2471852,10.85094909,0.523558007,0.437116278,0.909818861,0.191099366,75.4330213,472.537315,21.73792343,10.8509152,0
9231,1074.159884,14.90987065,0.649450839,0.637546571,0.893714172,0.406479487,12.85579115,324.2798954,18.00777319,6.91702445,0
5558,1720.787705,18.12954701,0.534767999,0.491843452,0.839685832,0.241978533,80.95495999,562.1493766,23.70968951,10.78452908,0
424,2099.054718,18.94178518,0.526957417,0.47913518,0.832523909,0.229635579,94.01616595,692.8889614,26.32278407,10.39833036,0
5899,3516.074919,34.18570671,0.437626633,0.424017225,0.747734703,0.179873812,58.87814639,1361.551344,36.8992052,10.13887767,0
6298,289.4589288,4.687841753,0.79321796,0.749497076,0.926242751,0.561753795,40.50504389,177.1950813,13.31146428,10.77719399,1
1096,51.87361077,1.807821646,0.837915285,0.768297628,0.958436093,0.590290618,11.98453393,82.88543383,9.104143773,8.395907111,0
1174,182.1925181,2.130746888,0.947640765,0.942127734,0.886310794,0.887606694,43.6444099,194.9175071,13.96128601,10.83573309,0
8296,46.08737497,1.108788951,0.846345692,0.639492345,0.906375816,0.408958702,10.49318749,24.63521554,4.963387506,9.150348694,0
5279,737.9486265,8.595283673,0.621856203,0.535372177,0.917882725,0.286643112,68.62030747,456.2949648,21.36106188,10.76862406,0
948,2910.332384,32.11475572,0.413409799,0.398963697,0.758634325,0.159196055,21.84353941,688.4392763,26.23812639,7.710153655,0
9152,1139.736685,12.38057085,0.503948217,0.411432193,0.899731555,0.169317842,87.24810212,657.1562376,25.63505876,10.78154663,1
3737,274.4182551,4.545946094,0.782521667,0.730818126,0.91587865,0.534105089,48.21289741,153.4881038,12.38903159,10.88947737,0
3096,1540.953898,17.38466557,0.611902595,0.589224474,0.839287371,0.347217014,51.35696172,668.4613156,25.85461884,10.69831062,0
1126,1644.897891,19.97534147,0.592215506,0.580705243,0.836391566,0.33726074,41.97156417,794.8968468,28.19391507,10.29177808,0
5866,645.8451523,7.990734925,0.684901454,0.610180564,0.905598968,0.372342502,70.11195236,283.0013473,16.82264389,10.86544289,1
6869,4923.200961,48.2557039,0.273951228,0.261687718,0.630067824,0.068566394,41.58964238,1553.328883,39.41229355,9.367297894,1
9175,294.7182952,7.456507506,0.475304426,0.365870892,0.95360474,0.13387189,21.60475941,342.8021564,18.51491713,9.31736875,1
9314,1352.87281,18.76868349,0.410241445,0.362997518,0.880929566,0.131803374,45.79650461,1184.022905,34.4096339,9.387170524,0
4531,5629.723818,48.48608738,0.346420345,0.335666053,0.641578693,0.112776732,95.53936909,1975.171857,44.44290559,10.40285389,0
2800,1174.961585,10.66035349,0.853773291,0.850386634,0.708615063,0.723167563,8.529430398,198.1419519,14.07629042,6.46593375,1
4466,2410.477447,21.30367358,0.717094748,0.711062208,0.684322546,0.505634623,9.497459694,310.8714541,17.63154713,6.110410425,0
1751,3359.326526,33.67321703,0.434975292,0.421827591,0.759558327,0.178104444,61.91120541,1352.473597,36.77599213,10.4929648,0
1004,1328.471366,14.04208038,0.644544969,0.612066785,0.857372974,0.374672926,69.64738526,527.2293181,22.96147465,10.66230948,0
3104,1053.830595,12.93744334,0.579824779,0.525896288,0.882891495,0.276591119,53.02119044,675.5816358,25.99195329,10.51576745,0
2953,969.4590478,12.68295157,0.589435191,0.5447899,0.863902175,0.296840947,55.85414607,419.8381171,20.48995161,10.6109566,1
2553,50.20679055,0.410627951,0.994067785,0.993740322,0.509215337,0.98751995,4.033269675,1.083273468,1.040804241,4.021608385,1
1367,911.6448089,10.13606301,0.633096313,0.56295212,0.900793778,0.316943813,64.49044856,437.4404717,20.91507762,10.80840775,0
2113,5541.609207,46.94957185,0.379154324,0.36947932,0.646104777,0.136683637,68.9658594,2435.859974,49.35443216,10.05779632,0
8533,3807.862656,32.85463918,0.432315908,0.409878185,0.75767372,0.168119449,84.36488566,1373.312022,37.05822476,10.41184344,0
7056,20.27765221,0.145721257,0.998221602,0.998154772,0.38617326,0.996312965,4.013169095,0.406165767,0.637311358,4.009471286,1
3549,3422.15047,31.5343092,0.510454352,0.499597108,0.738804803,0.249786795,82.76058466,1293.085379,35.95949636,10.4124631,1
8267,1522.852587,17.42634596,0.553274318,0.516794136,0.834401702,0.267113454,57.29998638,452.3112156,21.26760954,10.86574267,0
6525,1094.888371,15.02014839,0.570191868,0.535793755,0.864307272,0.287087225,20.37441293,457.8536282,21.39751453,7.936113108,0
274,434.1989418,6.42640148,0.650792184,0.571691117,0.939054208,0.326844786,56.55589865,260.995067,16.15534175,10.75240182,0
3482,3141.364017,30.1304855,0.497723324,0.484277775,0.764180839,0.23460656,63.25689952,1225.618556,35.0088354,10.49247393,0
1594,2322.246234,22.90698016,0.652617745,0.646297561,0.761724038,0.417719652,8.437434121,251.6813362,15.86446773,5.661517305,0
5293,3521.918651,29.42845411,0.562290787,0.55016215,0.752053088,0.302770221,86.71654879,1166.479733,34.15376602,10.50479636,0
7533,3605.224198,30.79815103,0.481957534,0.461230618,0.755863899,0.212856384,86.47448566,1282.396659,35.81056631,10.37101606,0
2639,1693.20451,16.86561965,0.475744259,0.412331666,0.8823968,0.17007601,97.50205464,732.5012175,27.0647597,9.880558904,0
9271,154.4540046,4.263154371,0.558228931,0.40339004,0.954960755,0.162733278,23.79978433,230.9557201,15.19722738,9.892611742,0
2374,36.47107333,1.431113987,0.779365782,0.587177135,0.965250904,0.344785863,16.98275214,64.08493951,8.005306959,10.13672248,1
6072,1907.472749,17.90092649,0.620754553,0.598751772,0.846311383,0.358542024,82.68411303,629.0909694,25.08168594,10.6768014,0
1773,2282.020649,24.35317858,0.603383449,0.596046875,0.771969104,0.355304378,18.11475737,479.5939921,21.89963452,8.94699982,0
2433,2383.995074,26.17941914,0.512019054,0.498351913,0.810742373,0.248436175,43.06754583,919.6734231,30.32611784,10.30856699,0
2205,268.165954,4.665082226,0.787198546,0.735623983,0.910172167,0.541151219,35.72790566,218.7483105,14.79014234,10.77233367,0
5642,1165.54811,15.16493892,0.617765927,0.596617472,0.879227933,0.355989683,44.83954497,703.9168977,26.53143226,10.2670112,1
9993,2670.390952,25.55539844,0.499025048,0.469732932,0.793010702,0.220719488,81.9519473,851.7533584,29.18481383,10.71599695,0
9150,1190.662856,16.05974047,0.560912385,0.533439037,0.859380736,0.284583827,43.03604004,523.0645076,22.87060357,10.34020416,0
4381,1401.404901,16.06649078,0.633776719,0.60905634,0.826580854,0.370969319,42.69439186,460.6927292,21.46375385,10.57234745,1
3953,652.7074521,7.608266142,0.671499362,0.588389314,0.924630892,0.346221399,69.565513,319.516648,17.87502862,10.70133709,1
6676,5222.440878,44.92129511,0.371587243,0.360662772,0.672809894,0.130219009,83.31344411,2171.046826,46.59449352,10.33863928,0
5199,3396.683928,31.01495382,0.50858222,0.497305805,0.775613856,0.247444471,82.76350194,1518.746611,38.97109969,10.37353047,0
4628,2470.871001,24.09317132,0.493982888,0.467372082,0.828154875,0.218513788,91.16940051,873.6775132,29.55803636,10.29795804,0
3007,1351.844713,14.35398727,0.59680161,0.557554271,0.898126483,0.310895197,89.77691421,622.0023316,24.93997457,10.53963941,0
1233,355.3366407,5.139342567,0.757680451,0.665485962,0.915778271,0.442887617,51.64252567,158.3064212,12.58198797,10.68964958,0
7930,3237.864269,29.48477936,0.508693738,0.492480536,0.782550743,0.242634737,77.04305105,1281.603375,35.79948847,10.46534168,0
2028,1969.087803,18.78413765,0.585508262,0.557323162,0.846643923,0.310715531,88.36015119,686.5234312,26.20159215,10.65841464,0
6293,883.3329958,8.519644138,0.769593824,0.737752126,0.903946515,0.544292989,81.89349853,511.1054729,22.60764191,10.87584093,0
6457,10.19482538,0.082851001,0.998704727,0.998664885,0.482191192,0.997331556,4.386311311,1.944232039,1.394357214,4.590757024,1
9693,36.89513409,1.132105944,0.849091629,0.691919114,0.947470629,0.478759081,19.82742308,34.32426309,5.858691244,10.74953729,0
