4,79,377,172,-10,-7,0,0.6,1.7,31.8,0,1.7,0.7,1.1,-1.5,-9.8,-20.3,0,-1.2,0,-0.3,1.6,0,1.4,5.5,0.5,-1,-0.4,0.5,1.7,0.6,1.2,0,0.9,0,0.8,0.6
1,91,387,117,73,71,0.1,0.7,0.5,16.6,-0.1,1.2,1,0.5,0.5,36.1,38.8,0.2,-0.9,0,0.2,-0.1,-0.1,0.7,48.6,0.4,-0.5,0.3,0.6,2.2,0.9,0.5,-0.1,1,-0.1,0.7,0.9
1,98,343,132,169,124,-0.1,0.8,0.4,-7.1,-0.5,1.5,1.4,0.8,1,3.3,9.5,0.1,-1.1,0,0.2,-0.3,-0.2,1.1,7.8,0.6,-0.9,0.5,1.1,1,1.3,1,-1.1,1.5,-1.3,1.1,1.3
1,86,414,182,43,46,-0.2,0.6,2.5,47.1,0,0.8,4,0.6,1.5,7.6,19.9,0.4,-0.6,0,-0.1,0.5,-0.1,0.8,43.4,0.7,0,0,0,6.9,-0.1,9.3,-0.4,5.5,-0.5,0.2,3.7
6,72,371,137,56,47,0,0.3,1.3,18.9,0.1,0.8,1.2,0.4,-0.2,8.1,7.5,0.1,-0.5,0.1,0,0.7,0,0.6,18.9,0.4,0,0,0,3,0.5,1.6,0.1,1.3,0,0.4,0.9
4,97,370,170,-2,2,-0.3,1,0.5,21.2,-0.2,0.9,0.4,0.2,0.1,-7.2,-6.4,0.1,-1.1,-0.5,0.9,0.2,0.4,0.7,3.9,1.1,-1.2,-0.7,0.3,2.7,1.1,0.6,-0.8,0.4,-0.4,0.8,-0.7
6,82,415,108,-1,12,-0.1,0,0.3,14.2,-0.3,0,0.5,0,0.3,-7.4,-5.9,0,-0.3,0.1,0.2,-0.4,-0.1,0.2,5.5,0.5,-1.1,0.3,0.6,7.2,0.6,7.4,-0.9,1.8,-0.7,-0.7,0.4
1,78,368,192,37,28,0.1,1,2.6,35.5,0.1,1.1,2.2,0.4,-0.4,1.4,-1.7,-0.1,-0.9,-0.2,-0.1,1.3,0.4,0.7,16,0,-0.7,-0.1,0.5,5.4,0.8,5.1,-0.1,3.4,-0.2,0.7,2.8
2,97,353,141,90,92,0,0.5,0.3,2.2,-1.8,-0.9,-1.5,-1.4,-0.9,34.5,24.8,1.1,0.3,0.6,0.6,0.4,-1.7,-1,24,-0.2,-1.2,-1.1,0.8,11.2,1.9,10.3,-2.5,1.2,-1.5,-0.3,-1.7
1,94,360,203,26,55,-0.2,0.7,-1,12,0.2,0.8,0.5,0.2,0.8,-1.4,8.3,0.1,-0.7,-0.5,0.6,-0.9,0.4,0.4,15,1.4,-0.6,-0.6,-0.3,1,0.3,0.4,-0.6,0.2,-0.7,0.4,0.3
1,82,366,148,-12,-4,-0.1,0.6,1.8,30.7,-0.1,0.7,1.3,0.4,-0.6,-13.1,-17.1,0.4,-0.6,-0.1,0.5,1,-0.1,0.4,-3.4,0.2,-0.1,-0.2,-0.2,4.2,-0.6,3.3,-0.6,1.7,-0.6,-0.3,1.3
1,78,369,167,41,40,0.4,0.9,1.4,19.1,-0.1,1,1.6,0.5,0.5,2,5.8,-0.2,-1,0.2,0.5,0.6,-0.1,0.8,11.4,0.4,-1.1,0.2,0.7,4.3,0.9,3.8,0,2.9,-0.1,0.9,2.1
1,79,364,167,58,62,0,1,1,17.3,0.9,1.4,2.3,0.5,1.3,6,17.7,-0.6,-1,-0.2,-0.2,-0.1,1,1,27.6,0.4,-0.8,-0.3,0.2,3.3,0.5,2.2,0.1,1.8,0.1,0.5,1.3
1,87,335,167,78,62,0.1,0.4,3.4,37.4,0.2,0.1,5.4,-0.3,1.9,33.1,48.6,-0.2,-0.5,0.2,0.3,1.1,-0.3,0.1,44.4,0.7,0.1,0.3,0.4,2.3,0.5,6.3,0.9,6.9,0.6,0.3,5.1
6,93,390,137,62,47,0,0.5,2,23.3,-0.2,0.4,1.8,-0.3,-0.5,12.6,10.5,0.3,-0.6,0.2,0.3,1.2,-0.4,0.3,23.3,1.3,0.5,0.7,0.7,6.6,0.4,2.1,-0.5,1.7,-0.5,0.3,1.7
1,75,418,155,12,19,0.2,0.9,2.2,23.3,0.1,1.5,2.2,0.7,-0.5,-3,-6.6,-0.1,-1.1,0,0.3,1.2,0,0.8,8,0.1,-0.8,-0.3,0.9,5.6,0.5,2.5,0.2,2.4,0.1,0.6,1.9
16,106,411,161,55,42,-0.5,0.6,2,23.5,-0.1,0.8,1.8,0.4,-0.3,9.6,7.7,0.1,0.2,-0.4,-0.1,1,0,-0.1,19.7,1,0.2,0.4,0.4,2.5,0.4,1.4,0,2.4,-0.5,0.3,2.6
1,96,340,152,-16,1,0.1,0.7,2.5,30.4,0.2,0.8,2,-0.3,-0.4,-16.4,-19.4,-0.1,-0.6,0,0.3,1.4,0,0.3,-0.9,0,0.1,0.3,0.5,3.5,0.5,1.4,0,1.7,0,0.6,1.6
1,88,353,156,-21,-3,-0.5,0.3,1.9,23.5,-0.8,0.6,1.3,0.4,-0.5,-10.1,-14.3,0.7,-0.5,-0.2,-0.2,1.2,-0.5,0.6,1,0.6,0.1,-0.3,0.2,3.4,0.3,1.3,-0.5,1.2,-0.2,0.7,1.2
1,90,382,168,52,57,-0.1,0.4,0.5,20.3,-0.5,0.9,1.4,0.5,1,8.7,15.1,0.4,-0.7,0,-0.1,-0.3,-0.6,0.7,25.8,0.7,0,0,0,2.8,0.6,1.8,-0.6,1.5,-0.6,0.5,1.2
1,74,380,154,15,27,-1,0.6,0.9,34.7,-1,1,1.7,0.6,0.8,-8.1,-1.7,1,-0.8,-0.7,-0.2,0.2,-0.2,0.7,14.2,1.1,0.3,0.1,0.2,4.3,0.5,3.3,-1,2.4,-1,0.7,1.8
1,85,339,157,18,27,0.1,0.5,0.8,12.2,0.1,1.1,1,0.8,0.2,-0.3,0.4,0.2,-0.7,-0.3,-0.2,0.4,-0.1,0.7,4.3,0.5,0,0,0,2.5,0.4,1.8,-0.3,1,-0.6,0.3,0.9
1,90,386,174,-46,-10,-0.1,0.9,1.4,30.2,0.7,1.2,2.1,0.7,1.4,-24.5,-13.1,-0.1,-1,-0.4,-0.1,0.6,0.6,0.6,-5.6,0.6,-0.5,-0.1,0.3,6.1,0.9,4,0.3,1.9,0.3,0.8,1.3
1,71,325,135,26,53,0,-0.5,0.9,13.3,0.1,0.9,2.3,1,1.3,0,7.5,0,-0.3,-0.1,-0.6,-0.2,0.1,1,13.2,0.2,-0.8,-0.6,0.2,4.3,0.6,7.9,0,5.3,-0.2,0.4,2.5
1,75,339,141,60,56,0,0.4,0.6,5.3,-0.3,1,1.1,0.7,0.6,2.1,4.5,0.2,-0.6,0.1,-0.3,0.2,-0.2,0.8,7.7,1,-0.6,0.1,0.3,2.7,0.3,2.2,-0.2,1.4,0,0.4,1.2
1,77,378,206,56,46,-0.1,0.8,2.2,31.5,0,0.6,2.5,0.1,0.3,9.3,11.6,0.1,-0.7,0.2,0.5,0.9,-0.4,0.3,27.2,0.2,0.1,0.7,0.8,4.7,0.9,4.2,0,2.8,0.1,0.5,2.6
1,87,372,150,-1,17,0.4,1.2,0.7,18,0.6,1.2,1.2,0.4,0.7,-9,-4,0,-1.2,-0.5,0.6,-0.3,0.7,0.7,4.3,0.2,0.2,-0.2,0.2,3.6,0.5,2.9,0,2.4,0.1,0.7,1.4
10,95,340,139,39,48,-0.8,0.7,0.9,19.5,-0.1,1.3,1.8,0.8,0.9,2.7,8.4,0.5,-0.9,-0.6,-0.2,-0.1,0.1,1,16.3,1.5,-0.7,-0.4,-0.4,4.5,0.7,2.8,-0.7,2.2,-0.6,0.8,1.7
1,74,386,150,29,39,0.2,0.7,0.7,16.4,0.5,0.8,1.2,0.3,0.6,-0.8,3.5,-0.1,-0.5,-0.7,-0.1,0.2,0.9,0.4,10.2,0.1,-0.6,0.4,0.7,3.2,0.8,2.2,0.1,1.5,0.2,0.5,1
1,99,393,150,-5,2,-0.5,1,0.8,47.5,0,1.3,1.1,0.7,0.3,-32.4,-30.5,0.2,-0.9,-0.6,0.4,0.5,0.6,0.8,4.4,0.9,-0.5,0.2,0.4,5.2,0.7,2.3,-0.4,0.6,-0.5,0.6,0.3
1,89,347,175,84,80,0,0.3,0.8,7.8,-0.4,0.5,3.4,0.3,2.6,20.5,38.7,-0.1,0,0.1,0,-0.9,-0.1,0,48.9,0.5,-0.5,0.1,0.5,4.4,0.6,5.8,0.1,3.1,0,0.4,2
1,83,418,134,48,47,-0.2,1.1,0.7,18.1,0.1,1.4,0.8,0.4,0.4,8.4,9.8,0,-1.1,-0.6,0.8,0.5,0.2,0.8,17,0.6,-0.5,0.4,1.1,2.4,1.2,1.3,-0.7,0.4,-1,1,0.6
1,78,350,147,66,54,0.4,0.4,1.3,19,-0.1,1.3,1.3,0.9,-0.2,11.8,10.8,-0.1,-0.7,0.2,-0.3,0.6,-0.4,1,21.4,0.4,0,0,0,4.7,0.6,2.7,0,1.8,0,0.7,1.2
1,100,380,179,82,53,0.1,0.5,2,15.9,0,0.7,2.4,0.2,0.4,24.7,27.5,-1.2,0.4,2.6,-0.6,2,-1.4,0.7,37.5,0.1,-0.3,-0.7,-0.7,6.3,-0.1,5,-0.2,4.4,-0.2,-0.1,3.1
10,80,362,156,59,50,0,0.7,1.9,20.5,-0.7,1.8,2.7,1.3,0.8,6.5,11.1,0.6,-1.2,0.1,-0.5,0.6,-0.5,1.5,21.9,0.9,-0.8,-0.4,0.1,4.1,0.4,4.6,-0.1,3.3,-0.2,0.6,2.9
1,87,352,160,81,73,-0.3,0.5,1.2,13.3,0.1,1.2,2.2,1,1.2,33.1,40.3,0,-0.7,-0.4,-0.3,0.5,0.4,1.1,51.9,0.5,-0.3,-0.6,-0.7,7,0.9,4,-0.5,2.2,-0.1,0.8,1.3
1,79,398,172,58,56,0.4,1.1,1.7,29.3,0.1,1.3,2.9,-0.5,1.2,16.6,25.4,-0.1,-1.1,0.1,0.7,0.4,0,0.8,44.2,0.7,0.3,0.9,1.3,6.2,1.2,5.5,-0.6,4.5,-0.8,0.8,3.2
10,102,357,135,55,76,0,0.8,0.6,7.1,0.1,1.3,2.4,0.7,1.8,3,15.2,0.7,-1.2,-0.6,0.6,-1.1,-0.1,0.7,17.1,2.2,0.3,-0.1,-0.2,0.8,0.6,0.8,-0.2,1.4,-0.2,0.6,1.2
1,80,364,134,60,55,0.9,0.2,0.9,18.3,0.8,1.1,1,1,0.1,11.8,12.5,-1,-0.6,0.1,-0.5,0.4,0.7,1,28,0.1,-0.8,-0.5,0.3,1.8,1.3,0.8,-0.4,0.9,-0.1,1.3,1
1,85,355,151,36,36,-0.1,0.8,1.3,20.9,0,1.3,1.4,0.7,0.2,-0.2,1,-0.5,-1.1,0,-0.3,0.6,0.5,1.2,16.7,0.5,-1,0.1,0.1,5.2,0.6,2.5,0.1,1.8,0.2,0.6,1.5
1,81,337,152,71,63,-0.1,0.7,1.5,20.9,-0.2,1,1.8,0.3,0.4,25.6,28.7,0.1,-0.7,-0.3,0.1,0.7,0,0.6,45.3,1,-0.3,-0.7,-0.5,5.3,0.7,2.7,0,2.1,0,0.5,1.8
5,85,237,150,88,52,0.7,1.5,1.1,10.6,0,1.7,1.7,-0.1,-0.8,8.7,-1.5,-0.4,-1.6,0.7,0.8,-0.7,-0.4,1,20.6,-1,-1.9,0.8,2,1.2,1.4,1.7,0.1,0.7,0.5,1.3,0.7
1,95,383,163,-18,16,0.2,0.8,1.5,31.2,0.1,0.5,2.3,0.3,0.9,-13.8,-6.5,-0.1,-0.5,0,0.6,0.3,0.1,0.4,5.7,0.7,0.1,0.2,0.6,4.5,0.6,3.1,-0.3,2.3,-0.1,0.4,1.7
1,82,362,156,61,48,0.4,0.8,2.4,32.4,0,1.5,2.1,0.6,-0.5,18,15.2,0,-1.1,0.1,-0.1,1.3,-0.1,1,36.5,0.4,-0.4,0.4,0.6,3.4,0.8,2.6,0.2,2.4,0.2,0.6,2.3
10,97,339,163,7,44,0,0.6,2,19.6,0.5,1.1,3.2,0.6,1.3,-3.6,6.5,0,-0.8,-0.2,-0.1,0.4,0.1,0.8,16.4,0.1,0,0,0,7.1,0,6.1,0,4.3,0.1,0,3
10,92,387,175,-2,8,0.1,0.5,2.7,29.4,0.7,0.2,1.9,-0.4,-0.8,-3.4,-10.1,-0.5,-0.5,-0.1,0.6,1.7,0.5,0.1,3.6,0.7,-0.6,0.8,1,6.8,0.7,3.8,0.1,3,0,0.4,2.1
10,102,379,167,91,69,0,0.6,2,15.7,-0.1,1.3,2.4,0.7,0.4,28.1,30.3,0,-0.9,0,-0.1,0.8,0,0.9,30,0.7,-0.6,0.3,1,9.5,1,4.2,-0.4,2.4,-0.3,0.6,1.4
1,86,369,157,23,15,-0.5,0.8,2.4,38.1,-0.4,1.5,1.6,0.7,-0.8,-1.3,-7,0.3,-1.2,-0.1,-0.1,1.6,-0.3,1,9.1,0.5,-0.8,0.1,0.5,4.4,0.8,2.6,-0.4,1.9,-0.3,0.7,1.8
1,80,375,153,60,50,0.2,0.7,1.2,14,0,0.6,1.7,0.1,0.6,4,7.2,0.2,-0.5,0,0.4,0.6,-0.2,0.3,9.9,0.1,0,0,0,1.7,0.5,1.7,-0.2,1.9,-0.1,0.4,1.9
10,85,323,143,72,50,0,0.3,1.6,13.2,-0.4,1.5,1.4,1.1,0.2,8.8,10.1,0.2,-1,0.1,-0.4,1.1,-0.5,1.5,15.7,0.1,0.2,0.4,0.7,0.6,0.9,1,-0.6,1.3,-0.6,0.9,1.3
1,85,385,172,78,74,0,0.6,0.8,8,0,1.5,2.4,0.8,1.6,14.4,27.8,-0.1,-1.1,0.1,-0.1,-0.3,0,1.1,22.3,0.6,-0.8,0.7,0.6,1.5,0.7,2,0.1,2.2,0.1,0.7,2
1,111,347,235,24,21,0.4,0.7,2.1,27.9,0.1,0.7,1.7,0.4,-0.5,-2.3,-5.7,-0.1,-0.5,0.1,-0.2,1.2,0,0.4,9,-0.1,-0.7,-0.8,-1,9.9,0.2,7,0.1,4.1,0,0.1,2.4
1,89,357,172,-50,-4,0.2,0.6,2.4,25.2,0.2,0.7,2.1,0.1,-0.3,-12.8,-15.2,-0.2,-0.8,0,0.3,1.3,0.1,0.5,0.1,0.5,0.2,0.3,0.5,5.4,0.7,3.9,0.4,2.9,0.1,0.6,2.2
6,63,396,139,49,31,-0.2,0.5,2,21.5,-0.5,1,1.4,0.6,-0.6,4.4,1.2,0.2,-0.6,0,-0.1,1.2,-0.3,0.7,8.5,0.6,-0.6,0.1,0.3,3.3,0.6,1.8,0,2.1,-0.1,0.4,1.5
16,70,413,158,70,58,-0.2,0.5,1.6,20.4,-0.2,0.8,1.9,0.3,0.5,16.2,19.7,0.3,-0.5,-0.1,0.1,0.8,0,0.6,28.5,0.4,0.5,0.4,0.3,3.4,0.3,3.1,0,3,0.2,0.4,2.2
1,92,370,180,25,25,0.3,0.8,2.2,30.9,0,0.7,2.1,-0.5,-0.3,-2,-4.2,0.1,-0.6,-0.5,0.6,1.2,0.2,0.3,13.8,0.1,0,0,0,5.2,0.7,4.1,-0.1,3.7,-0.1,0.7,2.8
1,75,357,143,50,38,-0.3,0.8,1.6,28.7,-0.8,1.2,1.2,0.6,-0.8,9.5,3.1,0.2,-1,0.1,-0.1,1,-0.5,0.8,21.8,0.5,-0.8,-0.4,0,1.1,0.6,0.6,-1,1.3,-0.9,0.7,1.4
2,93,383,140,94,82,-0.3,0.9,0.7,1.3,-0.6,1.7,0.7,0.8,-0.7,21,15,0.1,-0.9,0,-0.3,0.3,-0.1,1.1,25.9,0.4,0.4,0.3,0.6,1.3,0.8,0.5,-0.9,0.6,-0.7,0.8,0.5
1,83,393,169,40,38,1,0.7,1.7,65.7,0.1,0.7,1.8,0.6,0,9.1,9.1,-0.4,-0.8,0.6,0.6,0.9,-0.1,0.5,31.3,-0.9,-0.3,-0.1,-0.2,3.8,0.5,2.3,-0.1,1.9,-0.1,0.4,1.3
1,84,383,181,-14,16,-0.4,0.3,1.1,29.9,-0.1,0.6,1.6,0.4,0.6,-10.6,-4.8,0,-0.8,-0.1,0.7,-0.1,0.1,0.4,5.7,0.1,-0.8,0.1,0.4,2.4,0.6,1.9,0,1.6,-0.1,0.3,1.5
1,91,378,169,65,55,0,0.7,2,27.6,-0.1,1.2,2.8,0.5,0.8,12.8,19.3,0,-0.9,0.1,-0.2,0.8,0,0.9,32.9,0.7,-0.7,-0.5,-0.4,4,-0.4,4.7,-0.5,3.5,-0.3,-0.2,2.8
1,81,337,131,-1,-1,-0.2,0.9,1.1,48.8,-0.1,1,0.8,0.5,-0.4,-15.2,-17.5,0.4,-1.1,-0.2,0.5,0.7,-0.4,0.9,-5,1,-0.8,-0.3,0.3,2.4,0.6,0.3,-0.4,0.2,-0.4,0.7,0.1
1,113,414,193,50,58,0,1.2,1.5,30.3,0.5,1.4,3.3,0.9,1.9,8.4,26.6,-0.2,-1,-0.1,-0.3,-0.3,0.4,0.8,44.9,0.5,-0.4,0.3,0.5,5.7,1.4,5.9,-0.2,4.6,-0.2,1,3.2
1,92,336,165,11,35,0,0.8,1.9,21.3,0.2,1.1,2.7,0.5,0.8,-2.4,3.2,0,-0.8,0,0.3,0.5,0.1,0.6,15,-0.2,-0.6,-0.2,0.7,6.9,0,4.8,0.2,3.1,0.1,0,2.1
1,81,347,154,67,63,0.1,0.5,1.3,21.7,0.1,1.1,2.5,0.6,1.1,20.4,28.7,-0.1,-0.8,0.1,-0.1,0.2,-0.3,0.8,36.8,0.4,0.3,0.4,0.7,0.9,0.6,1.8,-0.2,2.2,-0.4,0.5,2.1
1,74,377,116,56,56,-0.4,0.4,0.4,14,-0.1,0.8,0.8,0.4,0.3,9.2,10.7,0.1,-0.6,-0.1,-0.1,0,0,0.6,17.3,0.5,0,0,0,2.8,0.5,1.2,-0.5,1.1,-0.1,0.5,0.6
1,78,356,164,-51,0,0,0.5,1.2,14.4,0.1,0.2,2,-0.7,0.8,-11.1,-6.5,0.1,-0.4,-0.1,0.5,0.4,0,0.3,-2.5,0.2,-0.7,0.1,0.2,6.5,0.4,6.7,0,4.2,-0.1,0.4,2.6
1,80,342,243,-7,27,-0.4,0.9,2.8,42.4,-0.4,2.1,4.2,1.4,1.3,-11.7,-3.4,0.7,-1.4,-0.2,-0.5,0.7,-0.2,1.7,18.2,1.1,-1.1,0.2,0.6,8.3,1,7.1,-0.2,5.6,-0.4,1.3,4.3
5,82,347,164,51,44,-0.1,1,1.1,18.1,-0.1,1.1,1.3,0.8,0.4,2.6,4.7,0.1,-0.9,0.1,0.4,0.7,-0.1,0.5,15.3,0.1,-0.4,0.3,0.4,2.2,0.7,1.8,-0.6,1.2,-0.7,0.7,0.8
4,95,331,141,11,37,-0.9,1.1,-0.7,15.7,-0.2,1.1,1.1,0.4,1.3,-7.3,1.5,0.2,-0.9,-0.4,-0.1,-0.5,0.1,0.8,11.7,1.6,0,0,0,5.9,0.8,3,-0.1,0.8,-0.4,0.6,0.3
1,106,380,147,-2,14,-1,0.8,0.4,24.6,-0.9,0.9,1.2,0.2,0.9,-14.2,-7.8,0.9,-0.6,-0.6,0.3,-0.4,-0.5,0.4,5.9,0.7,-0.4,0.2,0.5,0.3,0.4,0.4,-0.3,0.6,-0.4,0.5,0.8
1,95,358,166,-50,-29,-0.1,0.5,0.9,22.7,0.4,1.4,1.4,1.3,0.5,-26.6,-23.6,0.2,-0.9,-0.4,-0.7,0.2,0.1,1.3,-9.5,0.9,-0.8,-0.6,-0.4,7.2,0.5,2.6,-0.1,1.1,-0.2,0.6,0.8
1,100,377,152,28,52,0,0.4,1.2,22,0.1,1,3.2,0.7,2,-0.7,13.7,0,-0.7,-0.1,-0.2,-0.4,0.1,0.8,23.2,1.2,0.3,0.3,0.5,10.1,0.6,6.5,0.1,4.5,-0.2,0.6,3.3
10,90,378,144,29,39,-0.3,0.5,0.6,25.8,0.1,0.4,1.5,0.1,0.9,0.2,5.9,0,-0.5,-0.2,0.5,-0.1,0.2,0.2,20.6,0.7,-0.5,0.2,0.4,1.9,0.4,1.4,-0.5,1.3,-0.2,0.3,1.1
15,88,380,138,79,76,-0.1,0.3,0.5,7.7,-1.3,-0.6,1.5,-0.7,1.1,15,20.7,1.4,0.2,0,0.2,-0.4,-1.3,-0.4,23.8,1.2,-0.8,0.6,0.8,-0.9,-2.6,1.7,0.1,2.3,-0.2,-0.2,2
6,71,409,139,-5,2,-0.1,0.9,1.6,27.6,-0.5,0.6,1.2,-0.4,-0.4,-9,-11.2,1,-0.2,-0.2,0.4,0.8,-0.6,-0.4,0.1,0.4,0.1,0.6,0.6,1.1,0.5,0.3,-0.5,0.7,-0.4,0.3,1.1
1,78,351,152,72,62,0,0.6,1.3,18.7,0,1.1,1.4,0.7,-0.7,22.8,19.8,0.1,-0.7,0,-0.3,0.7,0,0.8,35.9,0.8,-0.7,-0.5,-0.6,4.2,0.3,1.7,-0.4,1.7,-0.1,0.5,1.5
1,77,345,144,66,49,0,0.7,2,19.8,-0.2,0.7,1.6,-0.4,-0.4,11.4,9.2,0.1,0.3,0,-0.4,1.3,-0.1,0.3,24.5,0,0.1,0.1,0.3,3.1,-0.3,1.8,-0.3,2.1,-0.3,-0.3,1.9
1,87,394,166,-11,-2,-0.5,0.9,1.8,44.3,0.1,1.2,1.7,0.4,-0.2,-22.7,-23.6,0,-1,-0.4,0.4,1,0.1,0.7,-1.6,1.3,0.2,0.3,0.9,7.2,0.8,4.3,-0.5,2.9,-0.6,0.6,2
2,79,266,198,-2,-6,-0.5,0.5,-0.5,18.8,-0.4,0.7,-0.4,0.3,0.2,-14.5,-12.8,0.3,-0.5,0,0.3,-0.3,-0.3,0.4,-3,0.4,-0.6,-0.2,0.1,0.1,0.2,-0.5,-0.7,-0.5,-0.6,0.3,-0.6
1,85,415,172,80,60,0,1,1.4,12.5,0.1,1.4,0.5,0.9,-1.1,24.7,16.6,-0.1,-1.1,-0.1,-0.2,1.2,0.2,1.1,23.6,0.4,-0.9,0.5,0.8,2.8,1,1.8,-0.6,1.6,-0.4,0.7,1.2
16,91,364,191,20,49,0,0.6,1.4,35.4,0.1,1.1,3.4,0.7,2.1,-2.4,16,-0.1,-0.8,-0.1,-0.2,-0.4,0.2,0.9,31.5,1.4,-0.3,-0.4,-0.5,5.6,0.4,4.5,0,2.8,0,0.4,2.1
1,92,439,167,20,40,-0.7,0.9,-1,7.8,-0.3,0.6,0.7,-1,0.7,-3.9,0.1,0.2,-0.9,0.1,0.6,-0.1,0,0.7,11.4,1.3,-0.7,0.1,0.4,1,0.2,0.9,-0.7,0.4,-0.7,0.4,0.4
4,98,304,130,43,17,-0.1,0.5,0.3,12.2,-0.4,0.9,-0.9,0.4,-1.2,3.2,-4.4,0.1,-0.7,0,-0.1,0.7,-0.2,0.6,4.8,0.5,0,0,0,4.2,0.6,1.5,-0.4,-0.3,-0.5,0.7,-1
2,68,347,164,-32,-42,-0.9,1.2,-1.4,7.9,0,1.5,-0.3,0.5,1.3,-19.8,-8.4,0.1,-1.4,-0.4,0.7,-1.3,0.3,1.1,-7.1,0.8,0,0,0,0.4,0.5,0.5,0,0.3,-0.1,0.7,0.3
4,84,340,231,-40,74,-0.5,0.8,-0.6,-0.2,0.1,1.1,0.8,0.4,1.1,-8.9,4.9,-0.1,-0.9,-0.1,-0.1,-0.9,0.3,0.6,1.9,-0.1,-1,0.4,1,-1.5,0.8,0.6,0.1,0.5,0.8,0.5,0.4
2,92,367,122,76,59,0.4,0.4,0.9,10.6,0.3,1.5,0.2,1,-0.7,14.4,9.7,-0.1,-1,0.1,-0.3,0.8,0.1,1.3,16,0.6,0.1,0.3,0.6,1.1,0.7,0.5,0,0.6,-0.2,0.8,0.7
2,110,426,198,62,75,-1.2,0.5,-0.9,1.5,-0.4,0.6,0.4,0.1,0.6,3.8,6.2,0.6,-0.8,-0.5,0.2,-0.8,-0.1,0.6,11.1,0.8,0.5,0.3,0.4,0.8,0.3,0.9,-0.5,0.5,-0.5,0.5,0.5
14,108,406,218,24,11,-1,0.8,-0.6,21.5,-0.6,1.2,-0.6,0.5,-0.5,-1.9,-6.4,0.7,-0.9,-0.6,0.2,0.4,-0.2,0.9,5.6,1,-1,-0.7,0.8,5,0.2,2.8,-2.2,-1.9,-2.4,0.6,-2.4
9,153,421,253,-20,3,-2.4,0.5,-2.7,26.6,-0.3,0.8,0.5,-0.1,2.8,-38.1,-3.4,1.6,-0.3,-2,0.3,-3,0.6,0.1,-10.7,3.8,-0.5,-0.2,-0.3,6.2,0.4,3.3,-0.4,0.5,-1,0.2,-1
1,73,349,154,-58,-7,-0.1,0.5,2,24.6,-0.3,0.5,2.5,-0.5,0.5,-16,-12,-0.2,0.1,0,-0.1,0.8,0.1,-0.1,-3.2,0.9,0.3,0.5,0.6,4.4,-0.1,4.2,0.1,3.3,0,-0.1,2.2
1,81,354,127,76,67,-0.3,0.4,0.8,11.6,0,1.1,0.8,1,-0.1,18.4,17.9,0,-0.6,-0.3,-0.4,0.4,0.4,1.1,26.4,0.9,0,0,0,3.7,0.5,1.7,0.1,1.2,0.1,0.7,0.7
2,87,392,137,-22,-10,-0.6,0.9,0.5,36.3,0.1,1,0.9,0.4,0.6,-23.2,-19.6,0.1,-1,-0.6,0.6,0.3,0.2,0.7,-3.7,0.7,-0.6,0.3,0.3,2.2,0.7,-0.9,-1.2,-0.6,-0.9,0.8,0.9
2,87,347,207,47,19,-0.1,0.3,0.8,28,-0.6,-0.4,-1.2,-0.5,-0.9,8.7,-2.2,0.5,-0.6,0.1,0.2,0.5,-0.4,0.4,7.5,0.6,0.1,0.2,0.3,0.9,0.6,-0.6,-0.9,-0.9,-0.9,0.5,-0.8
1,95,394,149,34,27,0.1,0.9,1.6,26.9,0,1.1,1.4,0.6,-0.6,1.7,-1,-0.1,-0.9,-0.1,-0.1,0.9,0,0.8,12.1,1,-0.8,-0.5,-0.2,4.7,0.5,2.5,0.1,2,-0.2,0.5,1.9
1,73,332,190,73,59,-0.1,0.8,1.3,12.5,-0.5,0.8,2,0.5,0.6,6.4,9.6,0.3,-0.5,0.1,-0.2,0.3,-0.5,0.6,14.1,0.6,0.1,0.1,0.3,3.4,0.6,3.1,-0.4,2,-0.4,0.5,1.5
1,95,377,171,91,81,0,0.4,1.2,8.9,-0.5,1.1,2.3,0.7,1.1,41,49.5,0.2,-0.7,0.1,-0.2,0.5,-0.4,0.9,49.9,0.1,0.2,0.1,0.2,4.5,0.4,4.9,-0.3,3.1,-0.2,0.6,2.3
16,100,413,147,-12,0,-0.4,0.5,1.5,19.7,-0.3,0.9,1.4,0.4,-0.7,-13.6,-17.2,0.4,-0.6,-0.3,0.1,0.9,-0.2,0.6,0.6,0.9,-0.6,0.2,0.4,4.8,0.7,3.8,-0.7,2.8,-0.4,0.5,1.7
16,96,356,171,102,-10,1.1,1.2,3.1,14.9,-0.2,3.4,-3.9,2.1,-7,45.3,-13.5,-0.4,-2.3,1.3,-0.4,5.1,-0.9,2.7,-4,0,-3.5,-1.4,2.5,7.5,2.8,0.7,-0.1,-1.5,-0.4,2.4,-1.8
1,97,390,169,33,33,-0.5,0.5,2.2,63.9,0.1,-0.7,2.2,-1,0.3,4.7,5.8,0,0.1,0,0.6,1,0,-0.7,32.5,0.8,-0.8,-0.9,-0.9,3.9,0.6,1.5,-0.3,0.8,-0.1,0.8,1.5
2,76,396,155,-1,2,-0.4,0.8,0.4,17.3,-0.2,0.7,0.6,0.2,0.2,-7.5,-6.3,0.4,-0.3,-0.4,0.5,-0.1,0,-0.5,-0.4,0.1,-0.3,0.2,0.3,0.3,0.3,0.2,-0.4,0.3,-0.6,0.3,0.4
